FRST_LETTER	voicing	vulcan	variety	pos	croftian_crossling_concepts	fse
r	1	Rihk 	MGV	n.	OBJ.CONC	edge
r	1	Rihpret 	MGV	n.	OBJ.CONC	cataract (water)
r	1	Rihtun 	MGV	n.	OBJ.CONC	virtue
r	1	Rikerik 	MGV	adj.	PROP.CONC	unworthy
r	1	Rikohs-, Rikohsik 	MGV	adj.	PROP.CONC	insane, mad
r	1	Ril 	MGV	conj.	CONNECTOR	nor
r	1	Rilik 	MGV	adj.	PROP.CONC	intermittent
r	1	Rim 	MGV	adv.	ACT.CONC.MOD	none
r	1	Rimon-yehat 	MGV	adj.	PROP.CONC	undrinkable, non-potable
r	1	Rinan'es 	MGV	n.	OBJ.CONC	futility
r	1	Rinan-, Rinanik 	MGV	n.	OBJ.CONC	futile
r	1	Riozhika 	MGV	n.	OBJ.CONC	illogic
r	1	Riozhikaik 	MGV	adj.	PROP.CONC	illogical
r	1	Ripabukhu 	MGV	n.	OBJ.CONC	The Unforgiven
r	1	Ripakhaik 	MGV	adj.	PROP.CONC	irregular
r	1	Ripakhaik'es 	MGV	n.	OBJ.CONC	irregularity
r	1	Rirom|-| 	MGV	adj.	PROP.CONC	not good (but not necessarily bad)
r	1	Ris 	MGV	num.	SELEC.MOD	zero
r	1	Risanemau 	MGV	v.	ACT.CONC	deprive
r	1	Rish-tor 	MGV	v.	ACT.CONC	survive
r	1	Rishan 	MGV	n.	OBJ.CONC	survival
r	1	Riskuri|-| 	MGV	adj.	PROP.CONC	unconventional
r	1	Rislau 	MGV	v.	ACT.CONC	contaminate
r	1	Rislaya 	MGV	n.	OBJ.CONC	contamination
r	1	Ritsuk|-| 	MGV	adj.	PROP.CONC	rare, uncommon
r	1	Ritsuri|-| 	MGV	adj.	PROP.CONC	abnormal, irregular, unusual
r	1	Rivak 	MGV	n.	OBJ.CONC	course
r	1	Riyin 	MGV	n.	OBJ.CONC	negation
r	1	Ro'fah 	MGV	v.	ACT.CONC	inform
r	1	Ro'fori 	anc.	n.	OBJ.CONC	information
r	1	Ro-kas 	MGV	n.	OBJ.CONC	vaccine
r	1	Ro-kasau 	MGV	v.	ACT.CONC	vaccinate
r	1	Ro-kasaya 	MGV	n.	OBJ.CONC	vaccination
r	1	Rok 	MGV	n.	OBJ.CONC	hope
r	1	Rom|-| 	MGV	adj.	PROP.CONC	good
r	1	Rom-lashan 	MGV	n.	OBJ.CONC	welcome
r	1	Ru'lut 	MGV	n.	OBJ.CONC	mouth
r	1	Ru'lut-masu 	MGV	n.	OBJ.CONC	saliva
r	1	Rubah 	MGV	n.	OBJ.CONC	change
r	1	Rubanau 	MGV	v.	ACT.CONC	change
r	1	Rubitau 	MGV	v.	ACT.CONC	alter, modify
r	1	Rubitaya 	MGV	n.	OBJ.CONC	alteration, modification
r	1	Ruduhk 	MGV	n.	OBJ.CONC	decoy
r	1	Rufai 	MGV	n.	OBJ.CONC	benefit
r	1	Ruhm 	MGV	adv.	ACT.CONC.MOD	even
r	1	Rukau 	MGV	v.	ACT.CONC	bounce
r	1	Ruken 	MGV	n.	OBJ.CONC	exit
r	1	Run 	MGV	n.	OBJ.CONC	dream
r	1	Runem-tor 	MGV	v.	ACT.CONC	grab
r	1	Runev 	MGV	n.	OBJ.CONC	spasm
r	1	Ruskarau 	MGV	v.	ACT.CONC	grasp
r	1	Ruskarayek 	MGV	n.	OBJ.CONC	forceps
r	1	Ryill 	anc.	n.	OBJ.CONC	a Vulcan musical instrument
s	0	S'udish 	MGV	prep.	SITU.MOD	outside
s	0	Sa'adek 	MGV	n.	OBJ.CONC	elevator, lift
s	0	Sa'akh 	anc.	n.	OBJ.CONC	debt
s	0	Sa'awek	anc.	adj.	PROP.CONC	alone
s	0	Sa'le-esh-tor 	MGV	v.	ACT.CONC	exhale
s	0	Sa'le-eshan 	MGV	n.	OBJ.CONC	exhalation
s	0	Sa'ovau 	MGV	v.	ACT.CONC	expand
s	0	Sa'ovau-lesek 	MGV	n.	OBJ.CONC	expansion joint
s	0	Sa'ovau-masu-mishu 	MGV	n.	OBJ.CONC	expansion engine
s	0	Sa'ovau-spunek 	MGV	n.	OBJ.CONC	expansion valve
s	0	Sa'ovau-tuhlek 	MGV	n.	OBJ.CONC	expansion tank
s	0	Sa'ovaya 	MGV	n.	OBJ.CONC	expansion
s	0	Sa-, Sayik 	MGV	adj.	PROP.CONC	male
s	0	Sa-fu 	MGV	n.	OBJ.CONC	son
s	0	Sa-ka-ashausu 	MGV	n.	OBJ.CONC	male homosexual
s	0	Sa-kai 	MGV	n.	OBJ.CONC	brother
s	0	Sa-kan 	MGV	n.	OBJ.CONC	boy
s	0	Sa-kelek-han 	MGV	n.	OBJ.CONC	prior (person)
s	0	Sa-kuk 	MGV	n.	OBJ.CONC	uncle
s	0	Sa-mekh 	MGV	n.	OBJ.CONC	father
s	0	Sa-niht 	MGV	n.	OBJ.CONC	male cousin
s	0	Sa-Te'kor 	MGV	n.	OBJ.CONC	King (only in a title or with a proper name)
s	0	Sa-te'krusu 	MGV	n.	OBJ.CONC	king (general term)
s	0	Sa-telsu 	MGV	n.	OBJ.CONC	husband
s	0	Sadahshaya t'Lokan 	MGV	n.	OBJ.CONC	Lokan's Schism (often inaccurately called 'T'Lokan Schism')
s	0	Sadakh 	anc.	v.	ACT.CONC	eject
s	0	Sadakh-ku-san 	MGV	n.	OBJ.CONC	ejection seat
s	0	Sadakhat 	MGV	n.	OBJ.CONC	ejection
s	0	Sadakhek 	MGV	n.	OBJ.CONC	ejector
s	0	Sadalau 	MGV	v.	ACT.CONC	release
s	0	Sagan-tor 	MGV	v.	ACT.CONC	distribute
s	0	Saganau 	MGV	v.	ACT.CONC	disperse
s	0	Sagau 	MGV	v.	ACT.CONC	pulse, burst out
s	0	Saguhsh 	MGV	n.	OBJ.CONC	exhaust
s	0	Saguhsh-mev 	MGV	n.	OBJ.CONC	exhaust pipe
s	0	Saguhsh-pa-tukh 	MGV	n.	OBJ.CONC	exhaust gas
s	0	Saguhsh-sovek 	MGV	n.	OBJ.CONC	exhaust fan
s	0	Saguhsh-tersvep 	MGV	n.	OBJ.CONC	exhaust port
s	0	Saguhsh-wekh-vel 	MGV	n.	OBJ.CONC	exhaust manifold
s	0	Saguhsh-yontayek 	MGV	n.	OBJ.CONC	afterburner
s	0	Sahil-tor 	MGV	v.	ACT.CONC	dig out, dig up, unearth
s	0	Sahish-tor 	MGV	v.	ACT.CONC	depressurize
s	0	Sahishan 	MGV	n.	OBJ.CONC	depressurization
s	0	Sahr'gal 	MGV	n.	OBJ.CONC	tachyon
s	0	Sahr'gal-glashayek 	MGV	n.	OBJ.CONC	tachyon scanner
s	0	Sahr'gal-vunai 	MGV	n.	OBJ.CONC	tachyon field
s	0	Sahr'gal-zehl|ek| 	MGV	n.	OBJ.CONC	tachyon beam
s	0	Sahr-, Sahris 	MGV	adj.	PROP.CONC	fast, quick, rapid, speedy
s	0	Sahr-tor 	MGV	v.	ACT.CONC	run
s	0	Sahrafel 	MGV	v.	ACT.CONC	trust
s	0	Sahrau 	MGV	v.	ACT.CONC	accelerate, speed up
s	0	Sahraya 	MGV	n.	OBJ.CONC	acceleration
s	0	Sahrayek 	MGV	n.	OBJ.CONC	accelerator
s	0	Sahriv 	MGV	n.	OBJ.CONC	storm
s	0	Sahrvukh 	MGV	n.	OBJ.CONC	race
s	0	Sahrvukh-ashket 	MGV	n.	OBJ.CONC	racetrack
s	0	Sahrvukh-hors 	MGV	n.	OBJ.CONC	racehorse
s	0	Sahrvukhsu 	MGV	n.	OBJ.CONC	racer(person)
s	0	Sai-bosh 	MGV	adj.	PROP.CONC	overdressed
s	0	Sai-fam 	MGV	adj.	PROP.CONC	naked, nude, unclothed, completely undressed
s	0	Sai-tor 	MGV	v.	ACT.CONC	clothe
s	0	Sai-tukh 	MGV	n.	OBJ.CONC	cloth
s	0	Sai-vel 	MGV	n.	OBJ.CONC	clothes, clothing
s	0	Sailau 	MGV	v.	ACT.CONC	accompany
s	0	Saizhiv 	MGV	n.	OBJ.CONC	lint
s	0	Sak-tor 	MGV	v.	ACT.CONC	spread
s	0	Sak-tukh 	MGV	n.	OBJ.CONC	scandium
s	0	Sakal 	MGV	n.	OBJ.CONC	testis, testicle
s	0	Sakal-rasahtra 	MGV	n.	OBJ.CONC	testicular cancer
s	0	Sakal-sa'haf 	MGV	n.	OBJ.CONC	scrotum
s	0	Sakat 	MGV	n.	OBJ.CONC	mail
s	0	Sakatau 	MGV	v.	ACT.CONC	enhance
s	0	Sakataya 	MGV	n.	OBJ.CONC	enhancement
s	0	Sakathilau 	MGV	v.	ACT.CONC	discriminate
s	0	Sakelekau 	MGV	v.	ACT.CONC	evict
s	0	Sakikau 	MGV	v.	ACT.CONC	jettison
s	0	Saklukhau 	MGV	v.	ACT.CONC	deteriorate
s	0	Sakurau 	MGV	v.	ACT.CONC	decolorize
s	0	Sakwitau 	MGV	v.	ACT.CONC	deflect
s	0	Sakwitayek 	MGV	n.	OBJ.CONC	deflector
s	0	Salan 	MGV	n.	OBJ.CONC	wind
s	0	Salasu 	MGV	n.	OBJ.CONC	native
s	0	Salatik 	MGV	adj.	PROP.CONC	native
s	0	Salur 	MGV	v.	ACT.CONC	blow
s	0	Samazhau 	MGV	v.	ACT.CONC	bail (water)
s	0	Samek 	MGV	adj.	PROP.CONC	cold
s	0	Sameskarau 	MGV	v.	ACT.CONC	isolate
s	0	Sameskaraya 	MGV	n.	OBJ.CONC	isolation
s	0	Samev 	MGV	n.	OBJ.CONC	flue
s	0	Samm 	MGV	n.	OBJ.CONC	flea
s	0	Samuyek 	MGV	n.	OBJ.CONC	chiller
s	0	San 	MGV	n.	OBJ.CONC	waist
s	0	San-zhel 	MGV	n.	OBJ.CONC	belt
s	0	Sanan 	MGV	n.	OBJ.CONC	exclusion
s	0	Sanan'es 	MGV	n.	OBJ.CONC	exclusivity, exclusiveness
s	0	Sanan-tor 	MGV	v.	ACT.CONC	exclude
s	0	Sananik 	MGV	adj.	PROP.CONC	exclusive
s	0	Sanesh-tor 	MGV	v.	ACT.CONC	amputate
s	0	Sanoi	anc.	v.	ACT.CONC	please
s	0	Sanok-, Sanokik 	MGV	adj.	PROP.CONC	pleasant
s	0	Sanosh	anc.	n.	OBJ.CONC	pleasure
s	0	Sanu 	MGV	v.	ACT.CONC	please (pleasantry)
s	0	Sapanu-, Sapanuyik 	MGV	adj.	PROP.CONC	off-world
s	0	Saplau 	MGV	v.	ACT.CONC	spray
s	0	Saplaya 	MGV	n.	OBJ.CONC	spray
s	0	Saplayek 	MGV	n.	OBJ.CONC	sprayer
s	0	Sar-tak 	MGV	n.	OBJ.CONC	bed
s	0	Sar-tak-pthak 	MGV	n.	OBJ.CONC	clinophobia
s	0	Saran-tukh 	MGV	n.	OBJ.CONC	technetium
s	0	Sark 	MGV	n.	OBJ.CONC	beetle
s	0	Sarlah 	MGV	v.	ACT.CONC	come, arrive
s	0	Sas-a-shar	anc.	n.	OBJ.CONC	a Vulcan desert
s	0	Sas-tor 	MGV	v.	ACT.CONC	diffuse
s	0	Sasahr-tor 	MGV	v.	ACT.CONC	flee, run away (from)
s	0	Sasak 	MGV	n.	OBJ.CONC	diffusion
s	0	Sasalfosau 	MGV	v.	ACT.CONC	pasteurize
s	0	Sasalfosaya 	MGV	n.	OBJ.CONC	pasteurization
s	0	Sasarlah 	MGV	v.	ACT.CONC	come out, emerge
s	0	Sasau 	MGV	v.	ACT.CONC	transmit
s	0	Sasaya 	MGV	n.	OBJ.CONC	transmission
s	0	Sasayek 	MGV	n.	OBJ.CONC	transmitter
s	0	Saseshau 	MGV	v.	ACT.CONC	pull out, withdraw, extract, evulse
s	0	Sash 	MGV	n.	OBJ.CONC	acid (compound)
s	0	Sash'es 	MGV	n.	OBJ.CONC	acidity
s	0	Sash-masu 	MGV	n.	OBJ.CONC	acid (liquid)
s	0	Sash-sov-masu 	MGV	n.	OBJ.CONC	acid rain
s	0	Sashalotau 	MGV	v.	ACT.CONC	evacuate
s	0	Sashalotaya 	MGV	n.	OBJ.CONC	evacuation
s	0	Sashavau 	MGV	v.	ACT.CONC	expose
s	0	Sashidau 	MGV	v.	ACT.CONC	deform
s	0	Sashidaya 	MGV	n.	OBJ.CONC	deformation
s	0	Sashik 	MGV	adj.	PROP.CONC	acidic
s	0	Sasnem-tor 	MGV	v.	ACT.CONC	excrete
s	0	Sasovau 	MGV	v.	ACT.CONC	deflate
s	0	Sastoraya 	MGV	n.	OBJ.CONC	breakthrough
s	0	Satalau 	MGV	v.	ACT.CONC	determine
s	0	Satau 	MGV	v.	ACT.CONC	send
s	0	Sateh 	MGV	n.	OBJ.CONC	percent
s	0	Sateh'es 	MGV	n.	OBJ.CONC	percentage
s	0	Satekhau 	MGV	v.	ACT.CONC	sprout up
s	0	Satersau 	MGV	v.	ACT.CONC	disconnect
s	0	Satorvu 	MGV	n.	OBJ.CONC	product
s	0	Sau 	MGV	v.	ACT.CONC	emit
s	0	Sau-ha'tanau 	MGV	v.	ACT.CONC	fluoresce
s	0	Sau-ha'tanauk 	MGV	adj.	PROP.CONC	fluorescent
s	0	Saudau 	MGV	v.	ACT.CONC	appear
s	0	Saul-tor 	MGV	v.	ACT.CONC	shout, yell
s	0	Saurib-, Sauribik 	MGV	adj.	PROP.CONC	radio
s	0	Saurib-poprat 	MGV	n.	OBJ.CONC	radio reception
s	0	Saurib-pral 	MGV	n.	OBJ.CONC	radio wave
s	0	Saurib-sasaya 	MGV	n.	OBJ.CONC	radio broadcast/transmission
s	0	Saurib-vakav'es 	MGV	n.	OBJ.CONC	radio frequency (RF)
s	0	Sauribau 	MGV	v.	ACT.CONC	radio
s	0	Sauribayek 	MGV	n.	OBJ.CONC	radio
s	0	Sauyau 	MGV	v.	ACT.CONC	seem
s	0	Sav'el 	MGV	n.	OBJ.CONC	shirt
s	0	Savar-tor 	MGV	v.	ACT.CONC	confess
s	0	Savas 	MGV	n.	OBJ.CONC	fruit
s	0	Savas-slor-tukh 	MGV	n.	OBJ.CONC	fructose
s	0	Savasau 	MGV	v.	ACT.CONC	(bear) fruit, fructify
s	0	Savasau-bosh 	MGV	adj.	PROP.CONC	fruitful
s	0	Savasaya 	MGV	n.	OBJ.CONC	fructification, fruition, fruiting (out)
s	0	Savasik 	MGV	adj.	PROP.CONC	fruity
s	0	Savau 	MGV	v.	ACT.CONC	diverge
s	0	Savaya 	MGV	n.	OBJ.CONC	divergence
s	0	Savilau 	MGV	v.	ACT.CONC	deodorize
s	0	Savlau 	MGV	v.	ACT.CONC	evade
s	0	Savlaya 	MGV	n.	OBJ.CONC	evasion
s	0	Saweinau 	MGV	v.	ACT.CONC	molt, shed one's skin
s	0	Sayonotau 	MGV	v.	ACT.CONC	extinguish
s	0	Sayonotayek 	MGV	n.	OBJ.CONC	extinguisher
s	0	Sayorkunau 	MGV	v.	ACT.CONC	eviscerate, disembowel, gut
s	0	Sayumak 	MGV	n.	OBJ.CONC	spring (water source)
s	0	Sazehlik 	MGV	adj.	PROP.CONC	perpendicular
s	0	Sazh 	MGV	n.	OBJ.CONC	legume
s	0	Sef 	MGV	n.	OBJ.CONC	dune
s	0	Sehlat 	MGV	n.	OBJ.CONC	large bear-like animal with sabre teeth (sometimes domesticated as a pet)
s	0	Sek 	MGV	n.	OBJ.CONC	outlet
s	0	Sele-an-t'li	anc.	n.	OBJ.CONC	secondary level of adult discipline
s	0	Seleya 	MGV	n.	OBJ.CONC	"a mountain; site of a major Vulcan ceremonial center"
s	0	Selk 	MGV	n.	OBJ.CONC	delta
s	0	Sem-rik 	MGV	adj.	ACT.CONC.MOD	fascinating
s	0	Senau 	MGV	v.	ACT.CONC	get up, arise
s	0	Senepa	anc.	n.	OBJ.CONC	a weapon with poisoned tips
s	0	Sep-wafikh	anc.	v.	ACT.CONC	agree
s	0	Sesh'gal 	MGV	n.	OBJ.CONC	graviton
s	0	Sesh'gal-vunai 	MGV	n.	OBJ.CONC	graviton field
s	0	Sesh'gal-zehl|ek| 	MGV	n.	OBJ.CONC	graviton beam
s	0	Seshan 	MGV	n.	OBJ.CONC	pull
s	0	Seshan-ek'shal 	MGV	n.	OBJ.CONC	magnetosphere
s	0	Seshan-fen 	MGV	n.	OBJ.CONC	magnetic seal
s	0	Seshan-khluhkayek 	MGV	n.	OBJ.CONC	magnetic constrictor
s	0	Seshan-korsau-tuhlek 	MGV	n.	OBJ.CONC	magnetic storage bottle
s	0	Seshan-kwitayek 	MGV	n.	OBJ.CONC	magnetic repulsor
s	0	Seshan-thonek 	MGV	n.	OBJ.CONC	magnetometer
s	0	Seshan-vel 	MGV	n.	OBJ.CONC	magnet
s	0	Seshan-vunai 	MGV	n.	OBJ.CONC	magnetic field
s	0	Seshan-vunai-yeturek 	MGV	n.	OBJ.CONC	magnetic field drive
s	0	Seshau 	MGV	v.	ACT.CONC	pull
s	0	Seshayek 	MGV	n.	OBJ.CONC	tractor, tug
s	0	Seshilan-eitaya 	MGV	n.	OBJ.CONC	gravimetric shear
s	0	Seshilan-glashayek 	MGV	n.	OBJ.CONC	gravimetric scanner
s	0	Seshilan-sagaya 	MGV	n.	OBJ.CONC	gravimetric pulse
s	0	Seshu-ip-thorshek 	MGV	n.	OBJ.CONC	gravitic mine
s	0	Seshupau 	MGV	v.	ACT.CONC	magnetize
s	0	Seshupik 	MGV	adj.	PROP.CONC	magnetic
s	0	Seshupik flekh'es 	MGV	n.	OBJ.CONC	magnetic anomaly
s	0	Set 	MGV	n.	OBJ.CONC	drop
s	0	Set'ki 	MGV	adj.	ACT.CONC.MOD	interesting
s	0	Set-kar 	MGV	n.	OBJ.CONC	drop arm
s	0	Set-mah-vel 	MGV	n.	OBJ.CONC	drop hammer
s	0	Set-sfek 	MGV	n.	OBJ.CONC	drop point
s	0	Set-spunek 	MGV	n.	OBJ.CONC	drop valve
s	0	Set-tor 	MGV	v.	ACT.CONC	drop
s	0	Set-tuhlek 	MGV	n.	OBJ.CONC	drop tank
s	0	Setebihk 	MGV	n.	OBJ.CONC	symbol
s	0	Sfek 	MGV	n.	OBJ.CONC	point
s	0	Sfith|-| 	MGV	adj.	PROP.CONC	bitter
s	0	Sfith-masu 	MGV	n.	OBJ.CONC	vinegar
s	0	Sfith-masu-sash 	MGV	n.	OBJ.CONC	acetic acid
s	0	Sha' 	MGV	pron.	PROP.CONC	one's own, personal
s	0	Sha'es 	MGV	n.	OBJ.CONC	identity
s	0	Sha'koshtri 	MGV	n.	OBJ.CONC	one's own race or species
s	0	Sha'ti 	MGV	n.	OBJ.CONC	cubbyhole, niche, nook, recess
s	0	Sha-ka-ri	anc.	n.	OBJ.CONC	mythical source of creation
s	0	Shad 	MGV	n.	OBJ.CONC	brain
s	0	Shaf 	MGV	n.	OBJ.CONC	cyst
s	0	Shahtau 	MGV	v.	ACT.CONC	conclude, end, finish
s	0	Shahtaya 	MGV	n.	OBJ.CONC	conclusion, end, finish
s	0	Shai 	MGV	n.	OBJ.CONC	self
s	0	Shai-kas-vikantaya 	MGV	n.	OBJ.CONC	self-pollination
s	0	Shai-vashau 	MGV	v.	ACT.CONC	self-destruct
s	0	Shai-vashau-torektra 	MGV	n.	OBJ.CONC	self-destruct(ion)
s	0	Shai-vashaya 	MGV	n.	OBJ.CONC	self-destruct(ion)
s	0	Shai-vikantaya 	MGV	n.	OBJ.CONC	self-fertilization
s	0	Shaik|-| 	MGV	adj.	PROP.CONC	odd (not even)
s	0	Shaik-su'us 	MGV	n.	OBJ.CONC	odd number
s	0	Shaka 	MGV	n.	OBJ.CONC	fiend
s	0	Shal 	MGV	n.	OBJ.CONC	area, region, zone
s	0	Shal-lan 	MGV	n.	OBJ.CONC	colonel
s	0	Shalrihk 	MGV	n.	OBJ.CONC	frontier
s	0	Shan-hali 	MGV	n.	OBJ.CONC	shuttle(craft)
s	0	Shan-tor 	MGV	v.	ACT.CONC	transfer
s	0	Shanai'Kahr 	MGV	n.	OBJ.CONC	a Vulcan city
s	0	Shar 	MGV	n.	OBJ.CONC	security (police)
s	0	Shar'es 	MGV	n.	OBJ.CONC	security (condition)
s	0	Shar-tor 	MGV	v.	ACT.CONC	secure
s	0	Sharu 	MGV	n.	OBJ.CONC	opening, aperture
s	0	Sharush 	MGV	v.	ACT.CONC	open up, split open
s	0	Sharushan 	MGV	n.	OBJ.CONC	surgery
s	0	Shasol 	MGV	n.	OBJ.CONC	land, country, nation
s	0	Shasutan 	MGV	n.	OBJ.CONC	identification
s	0	Shasutan-tor 	MGV	v.	ACT.CONC	identify
s	0	Shatarr 	MGV	n.	OBJ.CONC	a poisonous lizard
s	0	Shau 	MGV	v.	ACT.CONC	break, fracture
s	0	Shau-vel 	MGV	n.	OBJ.CONC	fuse
s	0	Shaukaush 	MGV	n.	OBJ.CONC	passion(s)
s	0	Shaula 	MGV	n.	OBJ.CONC	self-control, reason(ing)
s	0	Shavokh	anc.	n.	OBJ.CONC	very large Vulcan bird with gold-brown feathers
s	0	Shaya 	MGV	n.	OBJ.CONC	break, fracture
s	0	Shayuf 	MGV	n.	OBJ.CONC	ego
s	0	She'rak 	MGV	n.	OBJ.CONC.MOD	east
s	0	She'raksu 	MGV	n.	OBJ.CONC	easterner
s	0	She-tor 	MGV	v.	ACT.CONC	ascend, rise
s	0	Shefek 	MGV	n.	OBJ.CONC	rail
s	0	Shefek-hali 	MGV	n.	OBJ.CONC	train
s	0	Shefek-seshayek 	MGV	n.	OBJ.CONC	locomotive, railroad engine
s	0	Shefek-yut 	MGV	n.	OBJ.CONC	railroad, railway
s	0	Shefek-yut-laskat 	MGV	n.	OBJ.CONC	railroad station
s	0	Shefek-yut-mes 	MGV	n.	OBJ.CONC	railroad crossing
s	0	Sheh'rak, Shehr- 	MGV	adj.	PROP.CONC	sixth
s	0	Sheh'veh 	MGV	n.	OBJ.CONC	sixth
s	0	Sheh-leh 	MGV	num.	SELEC.MOD	sixty
s	0	Sheh-leh'veh 	MGV	n.	OBJ.CONC	sixtieth
s	0	Sheh-lehr-, Sheh-leh'rak 	MGV	adj.	PROP.CONC	sixtieth
s	0	Sheh-vla 	MGV	n.	OBJ.CONC	hexagon, hexahedron
s	0	Sheh|kuh| 	MGV	num.	SELEC.MOD	six
s	0	Shehr-, Sheh'rak 	MGV	adj.	PROP.CONC	eastern
s	0	Shei 	MGV	v.	ACT.CONC	scream
s	0	Shek 	MGV	n.	OBJ.CONC	sword
s	0	Shek-tukh 	MGV	n.	OBJ.CONC	iron (metal)
s	0	Shel-tukh 	MGV	n.	OBJ.CONC	manganese
s	0	Shemp-, Shempik 	MGV	adj.	PROP.CONC	glad
s	0	Shen 	MGV	n.	OBJ.CONC	ascent, rising
s	0	Shenek 	MGV	n.	OBJ.CONC	escalator
s	0	Shetau 	MGV	v.	ACT.CONC	become
s	0	Shi 	MGV	n.	OBJ.CONC	place, site, location
s	0	Shi'aushfalar 	MGV	n.	OBJ.CONC	zoo, zoological garden, zoological park
s	0	Shi'dan-abru 	MGV	n.	OBJ.CONC	zenith
s	0	Shi'dunap 	MGV	n.	OBJ.CONC	library
s	0	Shi'has 	MGV	n.	OBJ.CONC	hospital
s	0	Shi'ip 	MGV	n.	OBJ.CONC	blind, hide, place of concealment
s	0	Shi'Kahr, Shir'Kahr, Shir-Kahr, ShirKahr	MGV	n.	OBJ.CONC	Vulcan capital city
s	0	Shi'kon 	MGV	n.	OBJ.CONC	church, temple, synagogue, mosque
s	0	Shi'kov 	MGV	n.	OBJ.CONC	non-volcanic mountain
s	0	Shi'kwai 	MGV	n.	OBJ.CONC	wilderness
s	0	Shi'masu 	MGV	n.	OBJ.CONC	oasis
s	0	Shi'oren 	MGV	n.	OBJ.CONC	school, academy, educational institute
s	0	Shi'Oren t'Ek'tallar T'Khasi 	MGV	n.	OBJ.CONC	Vulcan Academy of Sciences (Vulcan Science Academy)
s	0	Shi'sochya 	MGV	n.	OBJ.CONC	Vulcan-type park
s	0	Shi'to-gav 	MGV	n.	OBJ.CONC	(law) court
s	0	Shi'vukhut 	MGV	n.	OBJ.CONC	grave
s	0	Shi'wun|lar| 	MGV	n.	OBJ.CONC	armory, arsenal
s	0	Shi'yar 	MGV	n.	OBJ.CONC	Earth-type park
s	0	Shi'yavekh 	MGV	n.	OBJ.CONC	address
s	0	Shi'yem 	MGV	n.	OBJ.CONC	dining room
s	0	Shi'yon 	MGV	n.	OBJ.CONC	volcano
s	0	Shi'yuk 	MGV	n.	OBJ.CONC	bedroom
s	0	Shi-shi-ifisek 	MGV	n.	OBJ.CONC	site-to-site transporter
s	0	Shid 	MGV	n.	OBJ.CONC	form, shape
s	0	Shid-shuk-tor 	MGV	v.	ACT.CONC	sculpt
s	0	Shid-tanaf 	MGV	n.	OBJ.CONC	sculpting
s	0	Shid-tanafsu 	MGV	n.	OBJ.CONC	sculptor
s	0	Shid-vel 	MGV	n.	OBJ.CONC	sculpture (piece of art)
s	0	Shidau 	MGV	v.	ACT.CONC	form, shape
s	0	Shif 	MGV	n.	OBJ.CONC	pair
s	0	Shihvek 	MGV	n.	OBJ.CONC	wedge
s	0	Shikh-orna 	MGV	n.	OBJ.CONC	council
s	0	Shila 	MGV	n.	OBJ.CONC	community
s	0	Shila'es 	MGV	n.	OBJ.CONC	society
s	0	Shilaik 	MGV	adj.	PROP.CONC	social
s	0	Shisau 	MGV	v.	ACT.CONC	hiss
s	0	Shitau 	MGV	v.	ACT.CONC	(put into) place, locate something somewhere, position
s	0	Shivak 	MGV	n.	OBJ.CONC	mass
s	0	Shivau 	MGV	v.	ACT.CONC	paralyze
s	0	Shiyau 	MGV	v.	ACT.CONC	be located
s	0	Shiyu 	MGV	n.	OBJ.CONC	degree
s	0	Shok 	MGV	n.	OBJ.CONC	kiss
s	0	Shok-tor 	MGV	v.	ACT.CONC	kiss
s	0	Shom-tor 	MGV	v.	ACT.CONC	to rest
s	0	Shonau 	MGV	v.	ACT.CONC	engulf
s	0	Shoren 	MGV	n.	OBJ.CONC	calling out to
s	0	Shoret 	MGV	v.	ACT.CONC	call (out)
s	0	Shrau 	MGV	v.	ACT.CONC	fray, frazzle
s	0	Shu-pal 	MGV	n.	OBJ.CONC	source
s	0	Shu-tukh 	MGV	n.	OBJ.CONC	uranium
s	0	Shuhk 	MGV	n.	OBJ.CONC	slime
s	0	Shul 	MGV	n.	OBJ.CONC	position
s	0	Shur 	MGV	n.	OBJ.CONC	soup
s	0	Si-, Sik 	MGV	adj.	PROP.CONC	outer
s	0	Sih-nehaya 	MGV	n.	OBJ.CONC	alpha decay
s	0	Sih-pi'gal 	MGV	n.	OBJ.CONC	alpha particle
s	0	Sih-saya 	MGV	n.	OBJ.CONC	alpha radiation
s	0	Sih-sayek 	MGV	n.	OBJ.CONC	alpha emitter
s	0	Sih-zehllar 	MGV	n.	OBJ.CONC	alpha rays
s	0	Sir-sen 	MGV	n.	OBJ.CONC	'cir-cen', a squat, cactus-like Vulcan plant
s	0	Sis-tor 	MGV	v.	ACT.CONC	squander, fritter away
s	0	Siselau 	MGV	v.	ACT.CONC	ferment
s	0	Siyah 	MGV	adv.	ACT.CONC.MOD	almost
s	0	Ska'gal 	MGV	n.	OBJ.CONC	neutrino
s	0	Ska-fulagtau 	MGV	v.	ACT.CONC	abdicate
s	0	Skaf 	MGV	n.	OBJ.CONC	dais, platform, stage
s	0	Skahal-tor 	MGV	v.	ACT.CONC	get off (of)
s	0	Skahan 	MGV	n.	OBJ.CONC	curtain
s	0	Skamau 	MGV	v.	ACT.CONC	attract
s	0	Skan 	MGV	n.	OBJ.CONC	proof
s	0	Skan-tor 	MGV	v.	ACT.CONC	prove
s	0	Skann	anc.	n.	OBJ.CONC	all of one's blood relatives
s	0	Skapa'shau 	MGV	v.	ACT.CONC	clear off
