"FRST_LETTER"	"vulcan"	"pronunciation"	"fse"
"2604"	"r"	"Raf-seshan-sagaya"	""	"electromagnetic pulse (EMP)"
"2605"	"r"	"Raf-seshan-saya"	""	"electromagnetic radiation"
"2606"	"r"	"Raf-seshan-vel"	""	"electromagnet"
"2607"	"r"	"Raf-seshan-vimevilaya"	""	"electromagnetic induction"
"2608"	"r"	"Raf-seshan-vohrayek"	""	"electromagnetic brake"
"2609"	"r"	"Raf-seshan-vunai"	""	"electromagnetic field (EMF)"
"2610"	"r"	"Raf-slaun"	""	"electroplating"
"2611"	"r"	"Raf-spa'es"	""	"electrical conductivity"
"2612"	"r"	"Raf-tepul"	""	"electrical power, electricity"
"2613"	"r"	"Raf-tepul-sagan"	""	"electrical power distribution"
"2614"	"r"	"Raf-tor-velsu"	""	"electrician"
"2615"	"r"	"Raf-toranu-masu"	""	"electrodynamic fluid"
"2616"	"r"	"Raf-u'rak|-|"	""	"electronegative"
"2617"	"r"	"Raf-yontaya"	""	"electric(al) burn"
"2618"	"r"	"Rafanitra"	""	"bus<ca>(electr.)"
"2619"	"r"	"Rafau"	""	"electrify"
"2620"	"r"	"Rafaya"	""	"electrification"
"2621"	"r"	"Rafostau"	""	"electrocute"
"2622"	"r"	"Rafostaya"	""	"electrocution"
"2623"	"r"	"Ragel-tor"	""	"meet<ca>(v.)"
"2624"	"r"	"Ragelan"	""	"meeting"
"2625"	"r"	"Ragtau "	"- '/"	"introduce"
"2626"	"r"	"Ragtaya "	"- '-/"	"introduction"
"2627"	"r"	"Rahm"	""	"thunder"
"2628"	"r"	"Rai"	""	"no<ca>(opposite of \"yes\")"
"2629"	"r"	"Rak"	""	"position<ca>(n.)"
"2630"	"r"	"Rak-tukh"	""	"boron"
"2631"	"r"	"Rakusau"	""	"sting<ca>(v.)"
"2632"	"r"	"Ral|-|"	""	"loud"
"2633"	"r"	"Ral'es "	" '-/"	"volume, loudness"
"2634"	"r"	"Rala"	""	"wing"
"2635"	"r"	"Ralash "	"- ',- '/"	"noise, sound"
"2636"	"r"	"Ralash-bosh"	""	"noisy"
"2637"	"r"	"Ralash-fam"	""	"silent"
"2638"	"r"	"Ralash-tal"	""	"acoustics<ca>(study)"
"2639"	"r"	"Ralash-tanaf"	""	"music"
"2640"	"r"	"Ralash-tanafsu"	""	"musician"
"2641"	"r"	"Ram-, Ramik"	""	"classical<ca>(adj.)"
"2642"	"r"	"Ran-, Ranik"	""	"nice<ca>(adj.)"
"2643"	"r"	"Ran-pleth--(anc.)ï¿½"	""	"revenge"
"2644"	"r"	"Ran-tor"	""	"avenge, take revenge"
"2645"	"r"	"Ranau "	"- '/"	"train<ca>(v.)"
"2646"	"r"	"Ranaya "	"- '-/"	"training"
"2647"	"r"	"Ras|-|"	""	"heavy"
"2648"	"r"	"Ras-tukh"	""	"lead<ca>(metal)"
"2649"	"r"	"Rasahkos|-|--(anc.)ï¿½"	""	"bad<ca>(adj.)"
"2650"	"r"	"Raskwul"	""	"bash(ing)<ca>(n.)"
"2651"	"r"	"Raskwul-tor"	""	"bash<ca>(v.)"
"2652"	"r"	"Raspiis"	""	"curse<ca>(n.)"
"2653"	"r"	"Rau-nol"	""	"refuge, shelter"
"2654"	"r"	"Rau-tor"	""	"shelter, provide refuge"
"2655"	"r"	"Raul"	""	"tool"
"2656"	"r"	"Ravot "	"- '/"	"insect, bug"
"2657"	"r"	"Razh"	""	"hole, pit"
"2658"	"r"	"Razhen "	" '-/"	"ulcer<ca>(med.)"
"2659"	"r"	"Razhil "	"- '/"	"excavation"
"2660"	"r"	"Razhil-tor"	""	"excavate"
"2661"	"r"	"Redzh-, Redzhik"	""	"mild<ca>(adj.)"
"2662"	"r"	"Reh-leh"	""	"thirty"
"2663"	"r"	"Reh-leh'veh"	""	"thirtieth<ca>(n.)"
"2664"	"r"	"Reh-lehr-, Reh-leh'rak"	""	"thirtieth<ca>(adj.)"
"2665"	"r"	"Rehek "	" '_ -/"	"trio"
"2666"	"r"	"Reh|kuh|"	""	"three"
"2667"	"r"	"Rehr-, Reh'rak"	""	"third"
"2668"	"r"	"Rekun "	"- '/"	"pyramid<ca>(shape)"
"2669"	"r"	"Reldai--(anc.)ï¿½"	""	"female religious leader, ruler or princess"
"2670"	"r"	"Relen--(anc.)ï¿½"	""	"a plant made into a tea"
"2671"	"r"	"Relk"	""	"cupola"
"2672"	"r"	"Relkoh "	" '-/"	"oath<ca>(n.)"
"2673"	"r"	"Renkup'es"	""	"skill"
"2674"	"r"	"Renyut "	"- '/"	"way<ca>(skill, type)"
"2675"	"r"	"Reshan "	" '-/"	"anger, rage<ca>(n.)"
"2676"	"r"	"Reshnek"	""	"angry, enraged"
"2677"	"r"	"Ret"	""	"space<ca>(room)"
"2678"	"r"	"Ri"	""	"not"
"2679"	"r"	"Ri'el "	"- '/"	"nothing"
"2680"	"r"	"Rifainuk"	""	"unknown<ca>(adj.)"
"2681"	"r"	"Rigath|-| "	" '-/"	"benign"
"2682"	"r"	"Rigishuk"	""	"unexpected<ca>(adj.)"
"2683"	"r"	"Rihag-, Rihagik"	""	"difficult, hard, not easy"
"2684"	"r"	"Rihamau"	""	"check, verify"
"2685"	"r"	"Rihansu"	""	"Romulan<ca>(person/language)"
"2686"	"r"	"Riherik"	""	"unsuitable"
"2687"	"r"	"Rihk"	""	"edge<ca>(n.)"
"2688"	"r"	"Rihpret "	" '-/"	"cataract<ca>(water)"
"2689"	"r"	"Rihtun "	" '-/"	"virtue"
"2690"	"r"	"Rikerik"	""	"unworthy"
"2691"	"r"	"Rikohs-, Rikohsik"	""	"insane, mad"
"2692"	"r"	"Ril"	""	"nor"
"2693"	"r"	"Rilik"	""	"intermittent"
"2694"	"r"	"Rim"	""	"none"
"2695"	"r"	"Rimon-yehat"	""	"undrinkable, non-potable"
"2696"	"r"	"Rinan'es"	""	"futility"
"2697"	"r"	"Rinan-, Rinanik"	""	"futile"
"2698"	"r"	"Riozhika"	""	"illogic"
"2699"	"r"	"Riozhikaik"	""	"illogical"
"2700"	"r"	"Ripabukhu"	""	"The Unforgiven"
"2701"	"r"	"Ripakhaik"	""	"irregular"
"2702"	"r"	"Ripakhaik'es"	""	"irregularity"
"2703"	"r"	"Rirom|-| "	" '-/"	"not good (but not necessarily bad)<ca>(adj.)"
"2704"	"r"	"Ris"	""	"zero"
"2705"	"r"	"Risanemau"	""	"deprive"
"2706"	"r"	"Rish-tor"	""	"survive"
"2707"	"r"	"Rishan "	" '-/"	"survival"
"2708"	"r"	"Riskuri|-|"	""	"unconventional"
"2709"	"r"	"Rislau"	""	"contaminate<ca>(v.)"
"2710"	"r"	"Rislaya"	""	"contamination"
"2711"	"r"	"Ritsuk|-| "	" '-/"	"rare, uncommon"
"2712"	"r"	"Ritsuri|-| "	" '--/"	"abnormal, irregular, unusual"
"2713"	"r"	"Rivak "	"- '/"	"course<ca>(n.)"
"2714"	"r"	"Riyin "	"- '/"	"negation"
"2715"	"r"	"Ro'fah"	""	"inform"
"2716"	"r"	"Ro'fori "	"--ï¿½- 'ï¿½ï¿½-ï¿½ï¿½/ï¿½(anc.)ï¿½"	"information"
"2717"	"r"	"Ro-kas"	""	"vaccine"
"2718"	"r"	"Ro-kasau"	""	"vaccinate"
"2719"	"r"	"Ro-kasaya"	""	"vaccination"
"2720"	"r"	"Rok"	""	"hope<ca>(n.)"
"2721"	"r"	"Rom|-|"	""	"good"
"2722"	"r"	"Rom-lashan"	""	"welcome<ca>(n.)"
"2723"	"r"	"Ru'lut "	"- '/"	"mouth"
"2724"	"r"	"Ru'lut-masu"	""	"saliva"
"2725"	"r"	"Rubah "	"- '' , - '/"	"change<ca>(n.)"
"2726"	"r"	"Rubanau"	""	"change<ca>(v.)"
"2727"	"r"	"Rubitau"	""	"alter, modify"
"2728"	"r"	"Rubitaya"	""	"alteration, modification"
"2729"	"r"	"Ruduhk"	""	"decoy<ca>(n.)"
"2730"	"r"	"Rufai "	"- '/"	"benefit<ca>(n.)"
"2731"	"r"	"Ruhm"	""	"even<ca>(adv.)"
"2732"	"r"	"Rukau "	"- '/"	"bounce<ca>(v.)"
"2733"	"r"	"Ruken "	" '-/"	"exit<ca>(n.)"
"2734"	"r"	"Run"	""	"dream<ca>(n.)"
"2735"	"r"	"Runem-tor"	""	"grab<ca>(v.)"
"2736"	"r"	"Runev "	" '-/"	"spasm<ca>(n.)"
"2737"	"r"	"Ruskarau"	""	"grasp<ca>(v.)"
"2738"	"r"	"Ruskarayek"	""	"forceps"
"2739"	"r"	"Ryill "	"--ï¿½,ï¿½ï¿½,ï¿½ï¿½/ï¿½(anc.)ï¿½"	"a Vulcan musical instrument"
"2740"	"s"	"S'harien "	"--ï¿½- 'ï¿½ï¿½-ï¿½ï¿½-ï¿½ï¿½,ï¿½ï¿½- 'ï¿½ï¿½-ï¿½ï¿½/ï¿½(NGS)ï¿½"	"ancient Vulcan combat sword, lit. \"Pierceblood\""
"2741"	"s"	"S'udish "	"- '/"	"outside"
"2742"	"s"	"Sa'adek "	"- '-/"	"elevator, lift"
"2743"	"s"	"Sa'akh "	"--ï¿½- 'ï¿½ï¿½/ï¿½(anc.)ï¿½"	"debt"
"2744"	"s"	"Sa'awek--(anc.)ï¿½"	""	"alone"
"2745"	"s"	"Sa'le-esh-tor"	""	"exhale"
"2746"	"s"	"Sa'le-eshan"	""	"exhalation"
"2747"	"s"	"Sa'ovau"	""	"expand"
"2748"	"s"	"Sa'ovau-lesek"	""	"expansion joint"
"2749"	"s"	"Sa'ovau-masu-mishu"	""	"expansion engine"
"2750"	"s"	"Sa'ovau-spunek"	""	"expansion valve"
"2751"	"s"	"Sa'ovau-tuhlek"	""	"expansion tank"
"2752"	"s"	"Sa'ovaya"	""	"expansion"
"2753"	"s"	"Sa-, Sayik"	""	"male<ca>(adj.)"
"2754"	"s"	"Sa-fu "	" '-/"	"son"
"2755"	"s"	"Sa-ka-ashausu"	""	"male homosexual<ca>(n.)"
"2756"	"s"	"Sa-kai "	" '-/"	"brother"
"2757"	"s"	"Sa-kan "	" '--ï¿½-ï¿½ï¿½/"	"boy"
"2758"	"s"	"Sa-kelek-han"	""	"prior<ca>(person)"
"2759"	"s"	"Sa-kuk "	" '-/"	"uncle"
"2760"	"s"	"Sa-mekh "	" '-/"	"father"
"2761"	"s"	"Sa-niht "	" '-/"	"male cousin"
"2762"	"s"	"Sa-Te'kor"	""	"King<ca>(only in a title or with a proper name)"
"2763"	"s"	"Sa-te'krusu"	""	"king<ca>(general term)"
"2764"	"s"	"Sa-telsu"	""	"husband"
"2765"	"s"	"Sadahshaya t'Lokan"	""	"Lokan's Schism<ca>(often inaccurately called \"T'Lokan Schism\")"
"2766"	"s"	"Sadakh "	"--ï¿½- 'ï¿½ï¿½/ï¿½(anc.)ï¿½"	"eject"
"2767"	"s"	"Sadakh-ku-san"	""	"ejection seat"
"2768"	"s"	"Sadakhat"	""	"ejection"
"2769"	"s"	"Sadakhek"	""	"ejector"
"2770"	"s"	"Sadalau "	"-- '/"	"release<ca>(v.)"
"2771"	"s"	"Sagan-tor"	""	"distribute"
"2772"	"s"	"Saganau "	"-- '/"	"disperse"
"2773"	"s"	"Sagau "	"- '/"	"pulse, burst out<ca>(v., physics, etc.)"
"2774"	"s"	"Saguhsh "	"- ', - '/"	"exhaust<ca>(n.)"
"2775"	"s"	"Saguhsh-mev"	""	"exhaust pipe"
"2776"	"s"	"Saguhsh-pa-tukh"	""	"exhaust gas"
"2777"	"s"	"Saguhsh-sovek"	""	"exhaust fan"
"2778"	"s"	"Saguhsh-tersvep"	""	"exhaust port"
"2779"	"s"	"Saguhsh-wekh-vel"	""	"exhaust manifold"
"2780"	"s"	"Saguhsh-yontayek"	""	"afterburner"
"2781"	"s"	"Sahil-tor"	""	"dig out, dig up, unearth"
"2782"	"s"	"Sahish-tor"	""	"depressurize"
"2783"	"s"	"Sahishan "	"- '-/"	"depressurization"
"2784"	"s"	"Sahr'gal"	""	"tachyon"
"2785"	"s"	"Sahr'gal-glashayek"	""	"tachyon scanner"
"2786"	"s"	"Sahr'gal-vunai"	""	"tachyon field"
"2787"	"s"	"Sahr'gal-zehl|ek|"	""	"tachyon beam"
"2788"	"s"	"Sahr-, Sahris"	""	"fast, quick, rapid, speedy"
"2789"	"s"	"Sahr-tor"	""	"run<ca>(v.)"
"2790"	"s"	"Sahrafel "	"' -- ',- /"	"trust<ca>(v.)"
"2791"	"s"	"Sahrau "	"' - ',- /"	"accelerate, speed up"
"2792"	"s"	"Sahraya"	""	"acceleration"
"2793"	"s"	"Sahrayek"	""	"accelerator"
"2794"	"s"	"Sahriv"	""	"storm<ca>(n.)"
"2795"	"s"	"Sahrvukh"	""	"race<ca>(n., sport)"
"2796"	"s"	"Sahrvukh-ashket"	""	"racetrack"
"2797"	"s"	"Sahrvukh-hors"	""	"racehorse"
"2798"	"s"	"Sahrvukhsu"	""	"racer<ca>(person)"
"2799"	"s"	"Sai-bosh"	""	"overdressed<ca>(adj.)"
"2800"	"s"	"Sai-fam"	""	"naked, nude, unclothed, completely undressed"
"2801"	"s"	"Sai-tor"	""	"clothe"
"2802"	"s"	"Sai-tukh"	""	"cloth"
"2803"	"s"	"Sai-vel"	""	"clothes, clothing"
"2804"	"s"	"Sailau"	""	"accompany"
"2805"	"s"	"Saizhiv"	""	"lint"
"2806"	"s"	"Sak-tor"	""	"spread<ca>(v.)"
"2807"	"s"	"Sak-tukh"	""	"scandium"
"2808"	"s"	"Sakal"	""	"testis, testicle"
"2809"	"s"	"Sakal-rasahtra"	""	"testicular cancer"
"2810"	"s"	"Sakal-sa'haf"	""	"scrotum"
"2811"	"s"	"Sakat"	""	"mail<ca>(n.)"
"2812"	"s"	"Sakatau"	""	"enhance"
"2813"	"s"	"Sakataya"	""	"enhancement"
"2814"	"s"	"Sakathilau"	""	"discriminate<ca>(v.)"
"2815"	"s"	"Sakelekau"	""	"evict"
"2816"	"s"	"Sakikau"	""	"jettison"
"2817"	"s"	"Saklukhau"	""	"deteriorate"
"2818"	"s"	"Sakurau"	""	"decolorize"
"2819"	"s"	"Sakwitau"	""	"deflect"
"2820"	"s"	"Sakwitayek"	""	"deflector"
"2821"	"s"	"Salan"	""	"wind"
"2822"	"s"	"Salasu"	""	"native<ca>(n.)"
"2823"	"s"	"Salatik"	""	"native<ca>(adj.)"
"2824"	"s"	"Salur"	""	"blow<ca>(v.)"
"2825"	"s"	"Samazhau"	""	"bail (water)<ca>(v.)"
"2826"	"s"	"Samek"	""	"cold<ca>(adj.)"
"2827"	"s"	"Sameskarau"	""	"isolate"
"2828"	"s"	"Sameskaraya"	""	"isolation"
"2829"	"s"	"Samev"	""	"flue"
"2830"	"s"	"Samm "	"/"	"flea"
"2831"	"s"	"Samuyek"	""	"chiller<ca>(device)"
"2832"	"s"	"San"	""	"waist"
"2833"	"s"	"San-zhel"	""	"belt<ca>(n.)"
"2834"	"s"	"Sanan"	""	"exclusion"
"2835"	"s"	"Sanan'es"	""	"exclusivity, exclusiveness"
"2836"	"s"	"Sanan-tor"	""	"exclude"
"2837"	"s"	"Sananik"	""	"exclusive<ca>(adj.)"
"2838"	"s"	"Sanesh-tor"	""	"amputate"
"2839"	"s"	"Sanoi--(anc.)ï¿½"	""	"please<ca>(v.)"
"2840"	"s"	"Sanok-, Sanokik"	""	"pleasant<ca>(adj.)"
"2841"	"s"	"Sanosh--(anc.)ï¿½"	""	"pleasure"
"2842"	"s"	"Sanu"	""	"please<ca>(pleasantry)"
"2843"	"s"	"Sapanu-, Sapanuyik"	""	"off-world<ca>(adj.)"
"2844"	"s"	"Saplau"	""	"spray<ca>(v.)"
"2845"	"s"	"Saplaya"	""	"spray<ca>(n.)"
"2846"	"s"	"Saplayek"	""	"sprayer<ca>(device)"
"2847"	"s"	"Sar-tak"	""	"bed"
"2848"	"s"	"Sar-tak-pthak"	""	"clinophobia"
"2849"	"s"	"Saran-tukh"	""	"technetium"
"2850"	"s"	"Sark"	""	"beetle"
"2851"	"s"	"Sarlah"	""	"come, arrive"
"2852"	"s"	"Sas-a-shar--(anc.)ï¿½"	""	"a Vulcan desert"
"2853"	"s"	"Sas-tor"	""	"diffuse<ca>(v.)"
"2854"	"s"	"Sasahr-tor"	""	"flee, run away (from)"
"2855"	"s"	"Sasak"	""	"diffusion"
"2856"	"s"	"Sasalfosau"	""	"pasteurize"
"2857"	"s"	"Sasalfosaya"	""	"pasteurization"
"2858"	"s"	"Sasarlah"	""	"come out, emerge"
"2859"	"s"	"Sasau"	""	"transmit"
"2860"	"s"	"Sasaya"	""	"transmission"
"2861"	"s"	"Sasayek"	""	"transmitter"
"2862"	"s"	"Saseshau"	""	"pull out, withdraw, extract, evulse"
"2863"	"s"	"Sash"	""	"acid<ca>(compound)"
"2864"	"s"	"Sash'es"	""	"acidity"
"2865"	"s"	"Sash-masu"	""	"acid<ca>(liquid)"
"2866"	"s"	"Sash-sov-masu"	""	"acid rain"
"2867"	"s"	"Sashalotau"	""	"evacuate"
"2868"	"s"	"Sashalotaya"	""	"evacuation"
"2869"	"s"	"Sashavau"	""	"expose<ca>(v.)"
"2870"	"s"	"Sashidau"	""	"deform"
"2871"	"s"	"Sashidaya"	""	"deformation"
"2872"	"s"	"Sashik"	""	"acidic"
"2873"	"s"	"Sasnem-tor"	""	"excrete"
"2874"	"s"	"Sasovau"	""	"deflate"
"2875"	"s"	"Sastoraya"	""	"breakthrough<ca>(n.)"
"2876"	"s"	"Satalau"	""	"determine"
"2877"	"s"	"Satau"	""	"send"
"2878"	"s"	"Sateh"	""	"percent"
"2879"	"s"	"Sateh'es"	""	"percentage"
"2880"	"s"	"Satekhau"	""	"sprout up"
"2881"	"s"	"Satersau"	""	"disconnect"
"2882"	"s"	"Satorvu"	""	"product"
"2883"	"s"	"Sau"	""	"emit"
"2884"	"s"	"Sau-ha'tanau"	""	"fluoresce"
"2885"	"s"	"Sau-ha'tanauk"	""	"fluorescent"
"2886"	"s"	"Saudau"	""	"appear"
"2887"	"s"	"Saul-tor"	""	"shout, yell<ca>(v.)"
"2888"	"s"	"Saurib-, Sauribik"	""	"radio<ca>(adj.)"
"2889"	"s"	"Saurib-poprat"	""	"radio reception"
"2890"	"s"	"Saurib-pral"	""	"radio wave"
"2891"	"s"	"Saurib-sasaya"	""	"radio broadcast/transmission"
"2892"	"s"	"Saurib-vakav'es"	""	"radio frequency (RF)"
"2893"	"s"	"Sauribau"	""	"radio<ca>(v.)"
"2894"	"s"	"Sauribayek"	""	"radio<ca>(n.)"
"2895"	"s"	"Sauyau"	""	"seem"
"2896"	"s"	"Sav'el"	""	"shirt"
"2897"	"s"	"Savar-tor"	""	"confess"
"2898"	"s"	"Savas"	""	"fruit<ca>(n.)"
"2899"	"s"	"Savas-slor-tukh"	""	"fructose"
"2900"	"s"	"Savasau"	""	"(bear) fruit<ca>(v.), fructify"
"2901"	"s"	"Savasau-bosh"	""	"fruitful"
"2902"	"s"	"Savasaya"	""	"fructification, fruition, fruiting (out)"
"2903"	"s"	"Savasik"	""	"fruity"
"2904"	"s"	"Savau"	""	"diverge"
"2905"	"s"	"Savaya"	""	"divergence"
"2906"	"s"	"Savilau"	""	"deodorize"
"2907"	"s"	"Savlau"	""	"evade"
"2908"	"s"	"Savlaya"	""	"evasion"
"2909"	"s"	"Saweinau"	""	"molt, shed one's skin"
"2910"	"s"	"Sayonotau"	""	"extinguish"
"2911"	"s"	"Sayonotayek"	""	"extinguisher"
"2912"	"s"	"Sayorkunau"	""	"eviscerate, disembowel, gut"
"2913"	"s"	"Sayumak"	""	"spring<ca>(water source), fountain"
"2914"	"s"	"Sazehlik"	""	"perpendicular<ca>(adj.)"
"2915"	"s"	"Sazh"	""	"legume"
"2916"	"s"	"Sef"	""	"dune"
"2917"	"s"	"Seheik--(NGS)ï¿½"	""	"\"declared ones\"; pilgrims<ca>(obs.)"
"2918"	"s"	"Sehlat"	""	"large bear-like animal<ca>(sometimes domesticated as a pet)"
"2919"	"s"	"Sek"	""	"outlet"
"2920"	"s"	"Sele-an-t'li--(anc.)ï¿½"	""	"secondary level of adult discipline"
"2921"	"s"	"Seleya"	""	"a mountain; site of a major Vulcan ceremonial center"
"2922"	"s"	"Selk"	""	"delta<ca>(geol.)"
"2923"	"s"	"Sem-rik"	""	"fascinating"
"2924"	"s"	"Senau"	""	"get up, arise"
"2925"	"s"	"Senepa--(anc.)ï¿½"	""	"a weapon with poisoned tips"
"2926"	"s"	"Sep-wafikh--(anc.)ï¿½"	""	"agree"
"2927"	"s"	"Sesh'gal"	""	"graviton"
"2928"	"s"	"Sesh'gal-vunai"	""	"graviton field"
"2929"	"s"	"Sesh'gal-zehl|ek|"	""	"graviton beam"
"2930"	"s"	"Seshan"	""	"pull<ca>(n.)"
"2931"	"s"	"Seshan-ek'shal"	""	"magnetosphere"
"2932"	"s"	"Seshan-fen"	""	"magnetic seal"
"2933"	"s"	"Seshan-khluhkayek"	""	"magnetic constrictor"
"2934"	"s"	"Seshan-korsau-tuhlek"	""	"magnetic storage bottle"
"2935"	"s"	"Seshan-kwitayek"	""	"magnetic repulsor"
"2936"	"s"	"Seshan-thonek"	""	"magnetometer"
"2937"	"s"	"Seshan-vel"	""	"magnet"
"2938"	"s"	"Seshan-vunai"	""	"magnetic field"
"2939"	"s"	"Seshan-vunai-yeturek"	""	"magnetic field drive"
"2940"	"s"	"Seshau"	""	"pull<ca>(v.)"
"2941"	"s"	"Seshayek"	""	"tractor, tug"
"2942"	"s"	"Seshilan-eitaya"	""	"gravimetric shear"
"2943"	"s"	"Seshilan-glashayek"	""	"gravimetric scanner"
"2944"	"s"	"Seshilan-sagaya"	""	"gravimetric pulse"
"2945"	"s"	"Seshu-ip-thorshek"	""	"gravitic mine"
"2946"	"s"	"Seshupau"	""	"magnetize"
"2947"	"s"	"Seshupik"	""	"magnetic<ca>(adj.)"
"2948"	"s"	"Seshupik flekh'es"	""	"magnetic anomaly"
"2949"	"s"	"Set"	""	"drop<ca>(n.)"
"2950"	"s"	"Set'ki"	""	"interesting"
"2951"	"s"	"Set-kar"	""	"drop arm"
"2952"	"s"	"Set-mah-vel"	""	"drop hammer"
"2953"	"s"	"Set-sfek"	""	"drop point"
"2954"	"s"	"Set-spunek"	""	"drop valve"
"2955"	"s"	"Set-tor"	""	"drop<ca>(v.)"
"2956"	"s"	"Set-tuhlek"	""	"drop tank"
"2957"	"s"	"Setebihk"	""	"symbol"
"2958"	"s"	"Sfek"	""	"point<ca>(n.)"
"2959"	"s"	"Sfith|-|"	""	"bitter"
"2960"	"s"	"Sfith-masu"	""	"vinegar"
"2961"	"s"	"Sfith-masu-sash"	""	"acetic acid"
"2962"	"s"	"Sha'"	""	"one's own, personal"
"2963"	"s"	"Sha'es"	""	"identity"
"2964"	"s"	"Sha'koshtri"	""	"one's own race or species"
"2965"	"s"	"Sha'ti"	""	"cubbyhole, niche, nook, recess"
"2966"	"s"	"Sha-ka-ri--(anc.)ï¿½"	""	"mythical source of creation"
"2967"	"s"	"Shad"	""	"brain"
"2968"	"s"	"Shaf"	""	"cyst"
"2969"	"s"	"Shahtau"	""	"conclude, end, finish"
"2970"	"s"	"Shahtaya"	""	"conclusion, end, finish"
"2971"	"s"	"Shai"	""	"self"
"2972"	"s"	"Shai-kas-vikantaya"	""	"self-pollination"
"2973"	"s"	"Shai-vashau"	""	"self-destruct<ca>(v.)"
"2974"	"s"	"Shai-vashau-torektra"	""	"self-destruct(ion) system"
"2975"	"s"	"Shai-vashaya"	""	"self-destruct(ion)<ca>(n.)"
"2976"	"s"	"Shai-vikantaya"	""	"self-fertilization"
"2977"	"s"	"Shaik|-|"	""	"odd<ca>(not even)"
"2978"	"s"	"Shaik-su'us"	""	"odd number"
"2979"	"s"	"Shaka"	""	"fiend"
"2980"	"s"	"Shal"	""	"area, region, zone"
"2981"	"s"	"Shal-lan"	""	"colonel"
"2982"	"s"	"Shalrihk"	""	"frontier"
"2983"	"s"	"Shan-hali"	""	"shuttle(craft)"
"2984"	"s"	"Shan-tor"	""	"transfer<ca>(v.)"
"2985"	"s"	"Shanai'Kahr"	""	"a Vulcan city"
"2986"	"s"	"Shar"	""	"security<ca>(police)"
"2987"	"s"	"Shar'es"	""	"security<ca>(condition)"
"2988"	"s"	"Shar-tor"	""	"secure<ca>(v.)"
"2989"	"s"	"Sharu"	""	"opening, aperture"
"2990"	"s"	"Sharush"	""	"open up, split open"
"2991"	"s"	"Sharushan"	""	"surgery"
"2992"	"s"	"Shasol"	""	"land, country, nation"
"2993"	"s"	"Shasutan"	""	"identification"
"2994"	"s"	"Shasutan-tor"	""	"identify"
"2995"	"s"	"Shatarr"	""	"a poisonous lizard"
"2996"	"s"	"Shau"	""	"break, fracture<ca>(v.)"
"2997"	"s"	"Shau-vel"	""	"fuse<ca>(n., electr.)"
"2998"	"s"	"Shaukaush"	""	"passion(s)"
"2999"	"s"	"Shaula"	""	"self-control, reason(ing)"
"3000"	"s"	"Shavokh--(anc.)ï¿½"	""	"very large Vulcan bird with gold-brown feathers"
"3001"	"s"	"Shaya"	""	"break, fracture<ca>(n.)"
"3002"	"s"	"Shayuf"	""	"ego"
"3003"	"s"	"She'rak"	""	"east"
"3004"	"s"	"She'raksu"	""	"easterner"
"3005"	"s"	"She-tor"	""	"ascend, rise"
"3006"	"s"	"Shefek"	""	"rail<ca>(n.)"
"3007"	"s"	"Shefek-hali"	""	"train<ca>(n.)"
"3008"	"s"	"Shefek-seshayek"	""	"locomotive, railroad engine"
"3009"	"s"	"Shefek-yut"	""	"railroad, railway<ca>(n.)"
"3010"	"s"	"Shefek-yut-laskat"	""	"railroad station"
"3011"	"s"	"Shefek-yut-mes"	""	"railroad crossing"
"3012"	"s"	"Sheh'rak, Shehr-"	""	"sixth<ca>(adj.)"
"3013"	"s"	"Sheh'veh"	""	"sixth<ca>(n.)"
"3014"	"s"	"Sheh-leh"	""	"sixty"
"3015"	"s"	"Sheh-leh'veh"	""	"sixtieth<ca>(n.)"
"3016"	"s"	"Sheh-lehr-, Sheh-leh'rak"	""	"sixtieth<ca>(adj.)"
"3017"	"s"	"Sheh-vla"	""	"hexagon, hexahedron"
"3018"	"s"	"Sheh|kuh|"	""	"six"
"3019"	"s"	"Shehr-, Sheh'rak"	""	"eastern"
"3020"	"s"	"Shei"	""	"scream<ca>(v.)"
"3021"	"s"	"Shek"	""	"sword"
"3022"	"s"	"Shek-tukh"	""	"iron<ca>(metal)"
"3023"	"s"	"Shel-tukh"	""	"manganese"
"3024"	"s"	"Shemp-, Shempik"	""	"glad"
"3025"	"s"	"Shen"	""	"ascent, rising"
"3026"	"s"	"Shenek"	""	"escalator"
"3027"	"s"	"Shetau"	""	"become"
"3028"	"s"	"Shi"	""	"place, site, location"
"3029"	"s"	"Shi'aushfalar"	""	"zoo, zoological garden, zoological park"
"3030"	"s"	"Shi'dan-abru"	""	"zenith"
"3031"	"s"	"Shi'dunap"	""	"library"
"3032"	"s"	"Shi'has"	""	"hospital"
"3033"	"s"	"Shi'ip"	""	"blind, hide, place of concealment"
"3034"	"s"	"Shi'Kahr (Shir'Kahr, Shir-Kahr, ShirKahr)"	""	"Vulcan capital city"
"3035"	"s"	"Shi'kon"	""	"church, temple, synagogue, mosque"
"3036"	"s"	"Shi'kov"	""	"non-volcanic mountain"
"3037"	"s"	"Shi'kwai"	""	"wilderness"
"3038"	"s"	"Shi'masu"	""	"oasis"
"3039"	"s"	"Shi'oren"	""	"school, academy, educational institute"
"3040"	"s"	"Shi'Oren t'Ek'tallar T'Khasi"	""	"Vulcan Academy of Sciences (Vulcan Science Academy)"
"3041"	"s"	"Shi'sochya"	""	"Vulcan-type park"
"3042"	"s"	"Shi'to-gav"	""	"(law) court"
"3043"	"s"	"Shi'vukhut"	""	"grave"
