"FRST_LETTER"	"vulcan"	"variety"	"pos"	"croftian_crossling_concepts"	"fse"
"2702"	"r"	"Ripakhaik'es "	"MGV"	"n."	"OBJ.CONC"	"irregularity"
"2703"	"r"	"Rirom|-| "	"MGV"	"adj."	"PROP.CONC"	"not good (but not necessarily bad)"
"2704"	"r"	"Ris "	"MGV"	"num."	"SELEC.MOD"	"zero"
"2705"	"r"	"Risanemau "	"MGV"	"v."	"ACT.CONC"	"deprive"
"2706"	"r"	"Rish-tor "	"MGV"	"v."	"ACT.CONC"	"survive"
"2707"	"r"	"Rishan "	"MGV"	"n."	"OBJ.CONC"	"survival"
"2708"	"r"	"Riskuri|-| "	"MGV"	"adj."	"PROP.CONC"	"unconventional"
"2709"	"r"	"Rislau "	"MGV"	"v."	"ACT.CONC"	"contaminate"
"2710"	"r"	"Rislaya "	"MGV"	"n."	"OBJ.CONC"	"contamination"
"2711"	"r"	"Ritsuk|-| "	"MGV"	"adj."	"PROP.CONC"	"rare, uncommon"
"2712"	"r"	"Ritsuri|-| "	"MGV"	"adj."	"PROP.CONC"	"abnormal, irregular, unusual"
"2713"	"r"	"Rivak "	"MGV"	"n."	"OBJ.CONC"	"course"
"2714"	"r"	"Riyin "	"MGV"	"n."	"OBJ.CONC"	"negation"
"2715"	"r"	"Ro'fah "	"MGV"	"v."	"ACT.CONC"	"inform"
"2716"	"r"	"Ro'fori "	"anc."	"n."	"OBJ.CONC"	"information"
"2717"	"r"	"Ro-kas "	"MGV"	"n."	"OBJ.CONC"	"vaccine"
"2718"	"r"	"Ro-kasau "	"MGV"	"v."	"ACT.CONC"	"vaccinate"
"2719"	"r"	"Ro-kasaya "	"MGV"	"n."	"OBJ.CONC"	"vaccination"
"2720"	"r"	"Rok "	"MGV"	"n."	"OBJ.CONC"	"hope"
"2721"	"r"	"Rom|-| "	"MGV"	"adj."	"PROP.CONC"	"good"
"2722"	"r"	"Rom-lashan "	"MGV"	"n."	"OBJ.CONC"	"welcome"
"2723"	"r"	"Ru'lut "	"MGV"	"n."	"OBJ.CONC"	"mouth"
"2724"	"r"	"Ru'lut-masu "	"MGV"	"n."	"OBJ.CONC"	"saliva"
"2725"	"r"	"Rubah "	"MGV"	"n."	"OBJ.CONC"	"change"
"2726"	"r"	"Rubanau "	"MGV"	"v."	"ACT.CONC"	"change"
"2727"	"r"	"Rubitau "	"MGV"	"v."	"ACT.CONC"	"alter, modify"
"2728"	"r"	"Rubitaya "	"MGV"	"n."	"OBJ.CONC"	"alteration, modification"
"2729"	"r"	"Ruduhk "	"MGV"	"n."	"OBJ.CONC"	"decoy"
"2730"	"r"	"Rufai "	"MGV"	"n."	"OBJ.CONC"	"benefit"
"2731"	"r"	"Ruhm "	"MGV"	"adv."	"ACT.CONC.MOD"	"even"
"2732"	"r"	"Rukau "	"MGV"	"v."	"ACT.CONC"	"bounce"
"2733"	"r"	"Ruken "	"MGV"	"n."	"OBJ.CONC"	"exit"
"2734"	"r"	"Run "	"MGV"	"n."	"OBJ.CONC"	"dream"
"2735"	"r"	"Runem-tor "	"MGV"	"v."	"ACT.CONC"	"grab"
"2736"	"r"	"Runev "	"MGV"	"n."	"OBJ.CONC"	"spasm"
"2737"	"r"	"Ruskarau "	"MGV"	"v."	"ACT.CONC"	"grasp"
"2738"	"r"	"Ruskarayek "	"MGV"	"n."	"OBJ.CONC"	"forceps"
"2739"	"r"	"Ryill "	"anc."	"n."	"OBJ.CONC"	"a Vulcan musical instrument"
"2740"	"s"	"S'harien "	"NGS"	"n."	"OBJ.CONC"	"ancient Vulcan combat sword, lit. 'Pierceblood'"
"2741"	"s"	"S'udish "	"MGV"	"prep."	"SITU.MOD"	"outside"
"2742"	"s"	"Sa'adek "	"MGV"	"n."	"OBJ.CONC"	"elevator, lift"
"2743"	"s"	"Sa'akh "	"anc."	"n."	"OBJ.CONC"	"debt"
"2744"	"s"	"Sa'awek"	"anc."	"adj."	"PROP.CONC"	"alone"
"2745"	"s"	"Sa'le-esh-tor "	"MGV"	"v."	"ACT.CONC"	"exhale"
"2746"	"s"	"Sa'le-eshan "	"MGV"	"n."	"OBJ.CONC"	"exhalation"
"2747"	"s"	"Sa'ovau "	"MGV"	"v."	"ACT.CONC"	"expand"
"2748"	"s"	"Sa'ovau-lesek "	"MGV"	"n."	"OBJ.CONC"	"expansion joint"
"2749"	"s"	"Sa'ovau-masu-mishu "	"MGV"	"n."	"OBJ.CONC"	"expansion engine"
"2750"	"s"	"Sa'ovau-spunek "	"MGV"	"n."	"OBJ.CONC"	"expansion valve"
"2751"	"s"	"Sa'ovau-tuhlek "	"MGV"	"n."	"OBJ.CONC"	"expansion tank"
"2752"	"s"	"Sa'ovaya "	"MGV"	"n."	"OBJ.CONC"	"expansion"
"2753"	"s"	"Sa-, Sayik "	"MGV"	"adj."	"PROP.CONC"	"male"
"2754"	"s"	"Sa-fu "	"MGV"	"n."	"OBJ.CONC"	"son"
"2755"	"s"	"Sa-ka-ashausu "	"MGV"	"n."	"OBJ.CONC"	"male homosexual"
"2756"	"s"	"Sa-kai "	"MGV"	"n."	"OBJ.CONC"	"brother"
"2757"	"s"	"Sa-kan "	"MGV"	"n."	"OBJ.CONC"	"boy"
"2758"	"s"	"Sa-kelek-han "	"MGV"	"n."	"OBJ.CONC"	"prior (person)"
"2759"	"s"	"Sa-kuk "	"MGV"	"n."	"OBJ.CONC"	"uncle"
"2760"	"s"	"Sa-mekh "	"MGV"	"n."	"OBJ.CONC"	"father"
"2761"	"s"	"Sa-niht "	"MGV"	"n."	"OBJ.CONC"	"male cousin"
"2762"	"s"	"Sa-Te'kor "	"MGV"	"n."	"OBJ.CONC"	"King (only in a title or with a proper name)"
"2763"	"s"	"Sa-te'krusu "	"MGV"	"n."	"OBJ.CONC"	"king (general term)"
"2764"	"s"	"Sa-telsu "	"MGV"	"n."	"OBJ.CONC"	"husband"
"2765"	"s"	"Sadahshaya t'Lokan "	"MGV"	"n."	"OBJ.CONC"	"Lokan's Schism (often inaccurately called 'T'Lokan Schism')"
"2766"	"s"	"Sadakh "	"anc."	"v."	"ACT.CONC"	"eject"
"2767"	"s"	"Sadakh-ku-san "	"MGV"	"n."	"OBJ.CONC"	"ejection seat"
"2768"	"s"	"Sadakhat "	"MGV"	"n."	"OBJ.CONC"	"ejection"
"2769"	"s"	"Sadakhek "	"MGV"	"n."	"OBJ.CONC"	"ejector"
"2770"	"s"	"Sadalau "	"MGV"	"v."	"ACT.CONC"	"release"
"2771"	"s"	"Sagan-tor "	"MGV"	"v."	"ACT.CONC"	"distribute"
"2772"	"s"	"Saganau "	"MGV"	"v."	"ACT.CONC"	"disperse"
"2773"	"s"	"Sagau "	"MGV"	"v."	"ACT.CONC"	"pulse, burst out"
"2774"	"s"	"Saguhsh "	"MGV"	"n."	"OBJ.CONC"	"exhaust"
"2775"	"s"	"Saguhsh-mev "	"MGV"	"n."	"OBJ.CONC"	"exhaust pipe"
"2776"	"s"	"Saguhsh-pa-tukh "	"MGV"	"n."	"OBJ.CONC"	"exhaust gas"
"2777"	"s"	"Saguhsh-sovek "	"MGV"	"n."	"OBJ.CONC"	"exhaust fan"
"2778"	"s"	"Saguhsh-tersvep "	"MGV"	"n."	"OBJ.CONC"	"exhaust port"
"2779"	"s"	"Saguhsh-wekh-vel "	"MGV"	"n."	"OBJ.CONC"	"exhaust manifold"
"2780"	"s"	"Saguhsh-yontayek "	"MGV"	"n."	"OBJ.CONC"	"afterburner"
"2781"	"s"	"Sahil-tor "	"MGV"	"v."	"ACT.CONC"	"dig out, dig up, unearth"
"2782"	"s"	"Sahish-tor "	"MGV"	"v."	"ACT.CONC"	"depressurize"
"2783"	"s"	"Sahishan "	"MGV"	"n."	"OBJ.CONC"	"depressurization"
"2784"	"s"	"Sahr'gal "	"MGV"	"n."	"OBJ.CONC"	"tachyon"
"2785"	"s"	"Sahr'gal-glashayek "	"MGV"	"n."	"OBJ.CONC"	"tachyon scanner"
"2786"	"s"	"Sahr'gal-vunai "	"MGV"	"n."	"OBJ.CONC"	"tachyon field"
"2787"	"s"	"Sahr'gal-zehl|ek| "	"MGV"	"n."	"OBJ.CONC"	"tachyon beam"
"2788"	"s"	"Sahr-, Sahris "	"MGV"	"adj."	"PROP.CONC"	"fast, quick, rapid, speedy"
"2789"	"s"	"Sahr-tor "	"MGV"	"v."	"ACT.CONC"	"run"
"2790"	"s"	"Sahrafel "	"MGV"	"v."	"ACT.CONC"	"trust"
"2791"	"s"	"Sahrau "	"MGV"	"v."	"ACT.CONC"	"accelerate, speed up"
"2792"	"s"	"Sahraya "	"MGV"	"n."	"OBJ.CONC"	"acceleration"
"2793"	"s"	"Sahrayek "	"MGV"	"n."	"OBJ.CONC"	"accelerator"
"2794"	"s"	"Sahriv "	"MGV"	"n."	"OBJ.CONC"	"storm"
"2795"	"s"	"Sahrvukh "	"MGV"	"n."	"OBJ.CONC"	"race"
"2796"	"s"	"Sahrvukh-ashket "	"MGV"	"n."	"OBJ.CONC"	"racetrack"
"2797"	"s"	"Sahrvukh-hors "	"MGV"	"n."	"OBJ.CONC"	"racehorse"
"2798"	"s"	"Sahrvukhsu "	"MGV"	"n."	"OBJ.CONC"	"racer(person)"
"2799"	"s"	"Sai-bosh "	"MGV"	"adj."	"PROP.CONC"	"overdressed"
"2800"	"s"	"Sai-fam "	"MGV"	"adj."	"PROP.CONC"	"naked, nude, unclothed, completely undressed"
"2801"	"s"	"Sai-tor "	"MGV"	"v."	"ACT.CONC"	"clothe"
"2802"	"s"	"Sai-tukh "	"MGV"	"n."	"OBJ.CONC"	"cloth"
"2803"	"s"	"Sai-vel "	"MGV"	"n."	"OBJ.CONC"	"clothes, clothing"
"2804"	"s"	"Sailau "	"MGV"	"v."	"ACT.CONC"	"accompany"
"2805"	"s"	"Saizhiv "	"MGV"	"n."	"OBJ.CONC"	"lint"
"2806"	"s"	"Sak-tor "	"MGV"	"v."	"ACT.CONC"	"spread"
"2807"	"s"	"Sak-tukh "	"MGV"	"n."	"OBJ.CONC"	"scandium"
"2808"	"s"	"Sakal "	"MGV"	"n."	"OBJ.CONC"	"testis, testicle"
"2809"	"s"	"Sakal-rasahtra "	"MGV"	"n."	"OBJ.CONC"	"testicular cancer"
"2810"	"s"	"Sakal-sa'haf "	"MGV"	"n."	"OBJ.CONC"	"scrotum"
"2811"	"s"	"Sakat "	"MGV"	"n."	"OBJ.CONC"	"mail"
"2812"	"s"	"Sakatau "	"MGV"	"v."	"ACT.CONC"	"enhance"
"2813"	"s"	"Sakataya "	"MGV"	"n."	"OBJ.CONC"	"enhancement"
"2814"	"s"	"Sakathilau "	"MGV"	"v."	"ACT.CONC"	"discriminate"
"2815"	"s"	"Sakelekau "	"MGV"	"v."	"ACT.CONC"	"evict"
"2816"	"s"	"Sakikau "	"MGV"	"v."	"ACT.CONC"	"jettison"
"2817"	"s"	"Saklukhau "	"MGV"	"v."	"ACT.CONC"	"deteriorate"
"2818"	"s"	"Sakurau "	"MGV"	"v."	"ACT.CONC"	"decolorize"
"2819"	"s"	"Sakwitau "	"MGV"	"v."	"ACT.CONC"	"deflect"
"2820"	"s"	"Sakwitayek "	"MGV"	"n."	"OBJ.CONC"	"deflector"
"2821"	"s"	"Salan "	"MGV"	"n."	"OBJ.CONC"	"wind"
"2822"	"s"	"Salasu "	"MGV"	"n."	"OBJ.CONC"	"native"
"2823"	"s"	"Salatik "	"MGV"	"adj."	"PROP.CONC"	"native"
"2824"	"s"	"Salur "	"MGV"	"v."	"ACT.CONC"	"blow"
"2825"	"s"	"Samazhau "	"MGV"	"v."	"ACT.CONC"	"bail (water)"
"2826"	"s"	"Samek "	"MGV"	"adj."	"PROP.CONC"	"cold"
"2827"	"s"	"Sameskarau "	"MGV"	"v."	"ACT.CONC"	"isolate"
"2828"	"s"	"Sameskaraya "	"MGV"	"n."	"OBJ.CONC"	"isolation"
"2829"	"s"	"Samev "	"MGV"	"n."	"OBJ.CONC"	"flue"
"2830"	"s"	"Samm "	"MGV"	"n."	"OBJ.CONC"	"flea"
"2831"	"s"	"Samuyek "	"MGV"	"n."	"OBJ.CONC"	"chiller"
"2832"	"s"	"San "	"MGV"	"n."	"OBJ.CONC"	"waist"
"2833"	"s"	"San-zhel "	"MGV"	"n."	"OBJ.CONC"	"belt"
"2834"	"s"	"Sanan "	"MGV"	"n."	"OBJ.CONC"	"exclusion"
"2835"	"s"	"Sanan'es "	"MGV"	"n."	"OBJ.CONC"	"exclusivity, exclusiveness"
"2836"	"s"	"Sanan-tor "	"MGV"	"v."	"ACT.CONC"	"exclude"
"2837"	"s"	"Sananik "	"MGV"	"adj."	"PROP.CONC"	"exclusive"
"2838"	"s"	"Sanesh-tor "	"MGV"	"v."	"ACT.CONC"	"amputate"
"2839"	"s"	"Sanoi"	"anc."	"v."	"ACT.CONC"	"please"
"2840"	"s"	"Sanok-, Sanokik "	"MGV"	"adj."	"PROP.CONC"	"pleasant"
"2841"	"s"	"Sanosh"	"anc."	"n."	"OBJ.CONC"	"pleasure"
"2842"	"s"	"Sanu "	"MGV"	"v."	"ACT.CONC"	"please (pleasantry)"
"2843"	"s"	"Sapanu-, Sapanuyik "	"MGV"	"adj."	"PROP.CONC"	"off-world"
"2844"	"s"	"Saplau "	"MGV"	"v."	"ACT.CONC"	"spray"
"2845"	"s"	"Saplaya "	"MGV"	"n."	"OBJ.CONC"	"spray"
"2846"	"s"	"Saplayek "	"MGV"	"n."	"OBJ.CONC"	"sprayer"
"2847"	"s"	"Sar-tak "	"MGV"	"n."	"OBJ.CONC"	"bed"
"2848"	"s"	"Sar-tak-pthak "	"MGV"	"n."	"OBJ.CONC"	"clinophobia"
"2849"	"s"	"Saran-tukh "	"MGV"	"n."	"OBJ.CONC"	"technetium"
"2850"	"s"	"Sark "	"MGV"	"n."	"OBJ.CONC"	"beetle"
"2851"	"s"	"Sarlah "	"MGV"	"v."	"ACT.CONC"	"come, arrive"
"2852"	"s"	"Sas-a-shar"	"anc."	"n."	"OBJ.CONC"	"a Vulcan desert"
"2853"	"s"	"Sas-tor "	"MGV"	"v."	"ACT.CONC"	"diffuse"
"2854"	"s"	"Sasahr-tor "	"MGV"	"v."	"ACT.CONC"	"flee, run away (from)"
"2855"	"s"	"Sasak "	"MGV"	"n."	"OBJ.CONC"	"diffusion"
"2856"	"s"	"Sasalfosau "	"MGV"	"v."	"ACT.CONC"	"pasteurize"
"2857"	"s"	"Sasalfosaya "	"MGV"	"n."	"OBJ.CONC"	"pasteurization"
"2858"	"s"	"Sasarlah "	"MGV"	"v."	"ACT.CONC"	"come out, emerge"
"2859"	"s"	"Sasau "	"MGV"	"v."	"ACT.CONC"	"transmit"
"2860"	"s"	"Sasaya "	"MGV"	"n."	"OBJ.CONC"	"transmission"
"2861"	"s"	"Sasayek "	"MGV"	"n."	"OBJ.CONC"	"transmitter"
"2862"	"s"	"Saseshau "	"MGV"	"v."	"ACT.CONC"	"pull out, withdraw, extract, evulse"
"2863"	"s"	"Sash "	"MGV"	"n."	"OBJ.CONC"	"acid (compound)"
"2864"	"s"	"Sash'es "	"MGV"	"n."	"OBJ.CONC"	"acidity"
"2865"	"s"	"Sash-masu "	"MGV"	"n."	"OBJ.CONC"	"acid (liquid)"
"2866"	"s"	"Sash-sov-masu "	"MGV"	"n."	"OBJ.CONC"	"acid rain"
"2867"	"s"	"Sashalotau "	"MGV"	"v."	"ACT.CONC"	"evacuate"
"2868"	"s"	"Sashalotaya "	"MGV"	"n."	"OBJ.CONC"	"evacuation"
"2869"	"s"	"Sashavau "	"MGV"	"v."	"ACT.CONC"	"expose"
"2870"	"s"	"Sashidau "	"MGV"	"v."	"ACT.CONC"	"deform"
"2871"	"s"	"Sashidaya "	"MGV"	"n."	"OBJ.CONC"	"deformation"
"2872"	"s"	"Sashik "	"MGV"	"adj."	"PROP.CONC"	"acidic"
"2873"	"s"	"Sasnem-tor "	"MGV"	"v."	"ACT.CONC"	"excrete"
"2874"	"s"	"Sasovau "	"MGV"	"v."	"ACT.CONC"	"deflate"
"2875"	"s"	"Sastoraya "	"MGV"	"n."	"OBJ.CONC"	"breakthrough"
"2876"	"s"	"Satalau "	"MGV"	"v."	"ACT.CONC"	"determine"
"2877"	"s"	"Satau "	"MGV"	"v."	"ACT.CONC"	"send"
"2878"	"s"	"Sateh "	"MGV"	"n."	"OBJ.CONC"	"percent"
"2879"	"s"	"Sateh'es "	"MGV"	"n."	"OBJ.CONC"	"percentage"
"2880"	"s"	"Satekhau "	"MGV"	"v."	"ACT.CONC"	"sprout up"
"2881"	"s"	"Satersau "	"MGV"	"v."	"ACT.CONC"	"disconnect"
"2882"	"s"	"Satorvu "	"MGV"	"n."	"OBJ.CONC"	"product"
"2883"	"s"	"Sau "	"MGV"	"v."	"ACT.CONC"	"emit"
"2884"	"s"	"Sau-ha'tanau "	"MGV"	"v."	"ACT.CONC"	"fluoresce"
"2885"	"s"	"Sau-ha'tanauk "	"MGV"	"adj."	"PROP.CONC"	"fluorescent"
"2886"	"s"	"Saudau "	"MGV"	"v."	"ACT.CONC"	"appear"
"2887"	"s"	"Saul-tor "	"MGV"	"v."	"ACT.CONC"	"shout, yell"
"2888"	"s"	"Saurib-, Sauribik "	"MGV"	"adj."	"PROP.CONC"	"radio"
"2889"	"s"	"Saurib-poprat "	"MGV"	"n."	"OBJ.CONC"	"radio reception"
"2890"	"s"	"Saurib-pral "	"MGV"	"n."	"OBJ.CONC"	"radio wave"
"2891"	"s"	"Saurib-sasaya "	"MGV"	"n."	"OBJ.CONC"	"radio broadcast/transmission"
"2892"	"s"	"Saurib-vakav'es "	"MGV"	"n."	"OBJ.CONC"	"radio frequency (RF)"
"2893"	"s"	"Sauribau "	"MGV"	"v."	"ACT.CONC"	"radio"
"2894"	"s"	"Sauribayek "	"MGV"	"n."	"OBJ.CONC"	"radio"
"2895"	"s"	"Sauyau "	"MGV"	"v."	"ACT.CONC"	"seem"
"2896"	"s"	"Sav'el "	"MGV"	"n."	"OBJ.CONC"	"shirt"
"2897"	"s"	"Savar-tor "	"MGV"	"v."	"ACT.CONC"	"confess"
"2898"	"s"	"Savas "	"MGV"	"n."	"OBJ.CONC"	"fruit"
"2899"	"s"	"Savas-slor-tukh "	"MGV"	"n."	"OBJ.CONC"	"fructose"
"2900"	"s"	"Savasau "	"MGV"	"v."	"ACT.CONC"	"(bear) fruit, fructify"
"2901"	"s"	"Savasau-bosh "	"MGV"	"adj."	"PROP.CONC"	"fruitful"
"2902"	"s"	"Savasaya "	"MGV"	"n."	"OBJ.CONC"	"fructification, fruition, fruiting (out)"
"2903"	"s"	"Savasik "	"MGV"	"adj."	"PROP.CONC"	"fruity"
"2904"	"s"	"Savau "	"MGV"	"v."	"ACT.CONC"	"diverge"
"2905"	"s"	"Savaya "	"MGV"	"n."	"OBJ.CONC"	"divergence"
"2906"	"s"	"Savilau "	"MGV"	"v."	"ACT.CONC"	"deodorize"
"2907"	"s"	"Savlau "	"MGV"	"v."	"ACT.CONC"	"evade"
"2908"	"s"	"Savlaya "	"MGV"	"n."	"OBJ.CONC"	"evasion"
"2909"	"s"	"Saweinau "	"MGV"	"v."	"ACT.CONC"	"molt, shed one's skin"
"2910"	"s"	"Sayonotau "	"MGV"	"v."	"ACT.CONC"	"extinguish"
"2911"	"s"	"Sayonotayek "	"MGV"	"n."	"OBJ.CONC"	"extinguisher"
"2912"	"s"	"Sayorkunau "	"MGV"	"v."	"ACT.CONC"	"eviscerate, disembowel, gut"
"2913"	"s"	"Sayumak "	"MGV"	"n."	"OBJ.CONC"	"spring (water source)"
"2914"	"s"	"Sazehlik "	"MGV"	"adj."	"PROP.CONC"	"perpendicular"
"2915"	"s"	"Sazh "	"MGV"	"n."	"OBJ.CONC"	"legume"
"2916"	"s"	"Sef "	"MGV"	"n."	"OBJ.CONC"	"dune"
"2917"	"s"	"Seheik"	"NGS"	"n."	"OBJ.CONC"	"'declared ones', pilgrims"
"2918"	"s"	"Sehlat "	"MGV"	"n."	"OBJ.CONC"	"large bear-like animal with sabre teeth (sometimes domesticated as a pet)"
"2919"	"s"	"Sek "	"MGV"	"n."	"OBJ.CONC"	"outlet"
"2920"	"s"	"Sele-an-t'li"	"anc."	"n."	"OBJ.CONC"	"secondary level of adult discipline"
"2921"	"s"	"Seleya "	"MGV"	"n."	"OBJ.CONC"	"a mountain; site of a major Vulcan ceremonial center"
"2922"	"s"	"Selk "	"MGV"	"n."	"OBJ.CONC"	"delta"
"2923"	"s"	"Sem-rik "	"MGV"	"adj."	"ACT.CONC.MOD"	"fascinating"
"2924"	"s"	"Senau "	"MGV"	"v."	"ACT.CONC"	"get up, arise"
"2925"	"s"	"Senepa"	"anc."	"n."	"OBJ.CONC"	"a weapon with poisoned tips"
"2926"	"s"	"Sep-wafikh"	"anc."	"v."	"ACT.CONC"	"agree"
"2927"	"s"	"Sesh'gal "	"MGV"	"n."	"OBJ.CONC"	"graviton"
"2928"	"s"	"Sesh'gal-vunai "	"MGV"	"n."	"OBJ.CONC"	"graviton field"
"2929"	"s"	"Sesh'gal-zehl|ek| "	"MGV"	"n."	"OBJ.CONC"	"graviton beam"
"2930"	"s"	"Seshan "	"MGV"	"n."	"OBJ.CONC"	"pull"
"2931"	"s"	"Seshan-ek'shal "	"MGV"	"n."	"OBJ.CONC"	"magnetosphere"
"2932"	"s"	"Seshan-fen "	"MGV"	"n."	"OBJ.CONC"	"magnetic seal"
"2933"	"s"	"Seshan-khluhkayek "	"MGV"	"n."	"OBJ.CONC"	"magnetic constrictor"
"2934"	"s"	"Seshan-korsau-tuhlek "	"MGV"	"n."	"OBJ.CONC"	"magnetic storage bottle"
"2935"	"s"	"Seshan-kwitayek "	"MGV"	"n."	"OBJ.CONC"	"magnetic repulsor"
"2936"	"s"	"Seshan-thonek "	"MGV"	"n."	"OBJ.CONC"	"magnetometer"
"2937"	"s"	"Seshan-vel "	"MGV"	"n."	"OBJ.CONC"	"magnet"
"2938"	"s"	"Seshan-vunai "	"MGV"	"n."	"OBJ.CONC"	"magnetic field"
"2939"	"s"	"Seshan-vunai-yeturek "	"MGV"	"n."	"OBJ.CONC"	"magnetic field drive"
"2940"	"s"	"Seshau "	"MGV"	"v."	"ACT.CONC"	"pull"
"2941"	"s"	"Seshayek "	"MGV"	"n."	"OBJ.CONC"	"tractor, tug"
"2942"	"s"	"Seshilan-eitaya "	"MGV"	"n."	"OBJ.CONC"	"gravimetric shear"
"2943"	"s"	"Seshilan-glashayek "	"MGV"	"n."	"OBJ.CONC"	"gravimetric scanner"
"2944"	"s"	"Seshilan-sagaya "	"MGV"	"n."	"OBJ.CONC"	"gravimetric pulse"
"2945"	"s"	"Seshu-ip-thorshek "	"MGV"	"n."	"OBJ.CONC"	"gravitic mine"
"2946"	"s"	"Seshupau "	"MGV"	"v."	"ACT.CONC"	"magnetize"
"2947"	"s"	"Seshupik "	"MGV"	"adj."	"PROP.CONC"	"magnetic"
"2948"	"s"	"Seshupik flekh'es "	"MGV"	"n."	"OBJ.CONC"	"magnetic anomaly"
"2949"	"s"	"Set "	"MGV"	"n."	"OBJ.CONC"	"drop"
"2950"	"s"	"Set'ki "	"MGV"	"adj."	"ACT.CONC.MOD"	"interesting"
"2951"	"s"	"Set-kar "	"MGV"	"n."	"OBJ.CONC"	"drop arm"
"2952"	"s"	"Set-mah-vel "	"MGV"	"n."	"OBJ.CONC"	"drop hammer"
"2953"	"s"	"Set-sfek "	"MGV"	"n."	"OBJ.CONC"	"drop point"
"2954"	"s"	"Set-spunek "	"MGV"	"n."	"OBJ.CONC"	"drop valve"
"2955"	"s"	"Set-tor "	"MGV"	"v."	"ACT.CONC"	"drop"
"2956"	"s"	"Set-tuhlek "	"MGV"	"n."	"OBJ.CONC"	"drop tank"
"2957"	"s"	"Setebihk "	"MGV"	"n."	"OBJ.CONC"	"symbol"
"2958"	"s"	"Sfek "	"MGV"	"n."	"OBJ.CONC"	"point"
"2959"	"s"	"Sfith|-| "	"MGV"	"adj."	"PROP.CONC"	"bitter"
"2960"	"s"	"Sfith-masu "	"MGV"	"n."	"OBJ.CONC"	"vinegar"
"2961"	"s"	"Sfith-masu-sash "	"MGV"	"n."	"OBJ.CONC"	"acetic acid"
"2962"	"s"	"Sha' "	"MGV"	"pron."	"PROP.CONC"	"one's own, personal"
"2963"	"s"	"Sha'es "	"MGV"	"n."	"OBJ.CONC"	"identity"
"2964"	"s"	"Sha'koshtri "	"MGV"	"n."	"OBJ.CONC"	"one's own race or species"
"2965"	"s"	"Sha'ti "	"MGV"	"n."	"OBJ.CONC"	"cubbyhole, niche, nook, recess"
"2966"	"s"	"Sha-ka-ri"	"anc."	"n."	"OBJ.CONC"	"mythical source of creation"
"2967"	"s"	"Shad "	"MGV"	"n."	"OBJ.CONC"	"brain"
"2968"	"s"	"Shaf "	"MGV"	"n."	"OBJ.CONC"	"cyst"
"2969"	"s"	"Shahtau "	"MGV"	"v."	"ACT.CONC"	"conclude, end, finish"
"2970"	"s"	"Shahtaya "	"MGV"	"n."	"OBJ.CONC"	"conclusion, end, finish"
"2971"	"s"	"Shai "	"MGV"	"n."	"OBJ.CONC"	"self"
"2972"	"s"	"Shai-kas-vikantaya "	"MGV"	"n."	"OBJ.CONC"	"self-pollination"
"2973"	"s"	"Shai-vashau "	"MGV"	"v."	"ACT.CONC"	"self-destruct"
"2974"	"s"	"Shai-vashau-torektra "	"MGV"	"n."	"OBJ.CONC"	"self-destruct(ion)"
"2975"	"s"	"Shai-vashaya "	"MGV"	"n."	"OBJ.CONC"	"self-destruct(ion)"
"2976"	"s"	"Shai-vikantaya "	"MGV"	"n."	"OBJ.CONC"	"self-fertilization"
"2977"	"s"	"Shaik|-| "	"MGV"	"adj."	"PROP.CONC"	"odd (not even)"
"2978"	"s"	"Shaik-su'us "	"MGV"	"n."	"OBJ.CONC"	"odd number"
"2979"	"s"	"Shaka "	"MGV"	"n."	"OBJ.CONC"	"fiend"
"2980"	"s"	"Shal "	"MGV"	"n."	"OBJ.CONC"	"area, region, zone"
"2981"	"s"	"Shal-lan "	"MGV"	"n."	"OBJ.CONC"	"colonel"
"2982"	"s"	"Shalrihk "	"MGV"	"n."	"OBJ.CONC"	"frontier"
"2983"	"s"	"Shan-hali "	"MGV"	"n."	"OBJ.CONC"	"shuttle(craft)"
"2984"	"s"	"Shan-tor "	"MGV"	"v."	"ACT.CONC"	"transfer"
"2985"	"s"	"Shanai'Kahr "	"MGV"	"n."	"OBJ.CONC"	"a Vulcan city"
"2986"	"s"	"Shar "	"MGV"	"n."	"OBJ.CONC"	"security (police)"
"2987"	"s"	"Shar'es "	"MGV"	"n."	"OBJ.CONC"	"security (condition)"
"2988"	"s"	"Shar-tor "	"MGV"	"v."	"ACT.CONC"	"secure"
"2989"	"s"	"Sharu "	"MGV"	"n."	"OBJ.CONC"	"opening, aperture"
"2990"	"s"	"Sharush "	"MGV"	"v."	"ACT.CONC"	"open up, split open"
"2991"	"s"	"Sharushan "	"MGV"	"n."	"OBJ.CONC"	"surgery"
"2992"	"s"	"Shasol "	"MGV"	"n."	"OBJ.CONC"	"land, country, nation"
"2993"	"s"	"Shasutan "	"MGV"	"n."	"OBJ.CONC"	"identification"
"2994"	"s"	"Shasutan-tor "	"MGV"	"v."	"ACT.CONC"	"identify"
"2995"	"s"	"Shatarr "	"MGV"	"n."	"OBJ.CONC"	"a poisonous lizard"
"2996"	"s"	"Shau "	"MGV"	"v."	"ACT.CONC"	"break, fracture"
"2997"	"s"	"Shau-vel "	"MGV"	"n."	"OBJ.CONC"	"fuse"
"2998"	"s"	"Shaukaush "	"MGV"	"n."	"OBJ.CONC"	"passion(s)"
"2999"	"s"	"Shaula "	"MGV"	"n."	"OBJ.CONC"	"self-control, reason(ing)"
