"FRST_LETTER"	"fse"	"vulcan"
"10763"	"n"	"Nazi"	"natsi-, natsiyik(adj.); natsisu(person)"
"10764"	"n"	"Nazi Germany"	"Natsi-Doich'land"
"10765"	"n"	"Neap tide"	"dan-nuk-mashen"
"10766"	"n"	"Near"	"be-, beik(adj.); be'(prep.); betau(v.)"
"10767"	"n"	"Near death experience (NDE)"	"be-tevakh-veshtaya"
"10768"	"n"	"Near East"	"Be-She'rak"
"10769"	"n"	"Near Eastern"	"be-she'rak-, be-she'rakik"
"10770"	"n"	"Nearly"	"beyik"
"10771"	"n"	"Nebula"	"stukh-wan"
"10772"	"n"	"Necessary"	"bolayatik"
"10773"	"n"	"Necessity"	"bolayek"
"10774"	"n"	"Neck(n.)"	"talu"
"10775"	"n"	"Neck pinch(n.)"	"talu-krik"
"10776"	"n"	"Necklace"	"talu-ek'zeru, talu-ek'zer-zhel"
"10777"	"n"	"Necktie"	"talu-geldayel"
"10778"	"n"	"Necrophage"	"tevik-vel-yokulsu, tevik-vel-yokulfa"
"10779"	"n"	"Necropolis"	"tevanu-kahr"
"10780"	"n"	"Necrosis"	"nalatra-tevakh"
"10781"	"n"	"Nectar"	"svai-slor-masu"
"10782"	"n"	"Need"	"bolaya(n.), bolau(v.)"
"10783"	"n"	"Needed(adj.)"	"bolal-, bolalik"
"10784"	"n"	"Needle(n.)"	"|og-|lum(indicator, pin, sewing); lum-mor(tree)"
"10785"	"n"	"Needlework"	"og-zuptra"
"10786"	"n"	"Negation"	"riyin"
"10787"	"n"	"Negative"	"mesyut-dud(n., photography); u'rak(adj., polarity)"
"10788"	"n"	"Negative charge"	"u'rak-falun"
"10789"	"n"	"Negative polarity"	"u'rak-narak'es"
"10790"	"n"	"Negotiate"	"smespasuparibau"
"10791"	"n"	"Negotiation"	"smespasuparibaya"
"10792"	"n"	"Negotiator"	"smespasuparibausu"
"10793"	"n"	"Neighbor(n.)"	"behsu"
"10794"	"n"	"Neighborhood"	"beh-shaltra"
"10795"	"n"	"Nekton"	"|masutraik| el-mahal-vel"
"10796"	"n"	"Nektonic"	"el-mahalan-, el-mahalanik"
"10797"	"n"	"Nematath"	"zul-kunel-yut"
"10798"	"n"	"Neodymium"	"dar-tukh"
"10799"	"n"	"Neodyne light"	"uzh-toranu-ha'gel"
"10800"	"n"	"Neon"	"min-tukh"
"10801"	"n"	"Neonatal"	"uzh-keshtik"
"10802"	"n"	"Neonate"	"uzh-keshtu"
"10803"	"n"	"Neonatology"	"uzh-keshtu-tal"
"10804"	"n"	"Neoplasm"	"uzh-rasahtra"
"10805"	"n"	"Nephew"	"sa-bath"
"10806"	"n"	"Nephralgia"	"kapol-nafek-kusut"
"10807"	"n"	"Nephritis"	"kapol-nafek-yonshaya"
"10808"	"n"	"Nephrolith"	"kapol-nafek-kov"
"10809"	"n"	"Nephrology"	"kapol-nafek-tal"
"10810"	"n"	"Neptunium"	"surak-tukh"
"10811"	"n"	"Nerd"	"tchepnu"
"10812"	"n"	"Neritic"	"be-gefik"
"10813"	"n"	"Nerve(med.)"	"wel"
"10814"	"n"	"Nerve gas"	"wel-pa-tukh"
"10815"	"n"	"Nervous system"	"welektra"
"10816"	"n"	"Nest(n.)"	"ki'an"
"10817"	"n"	"Net(n.)"	"vis"
"10818"	"n"	"Netting"	"visu"
"10819"	"n"	"Network"	"vistra"
"10820"	"n"	"Neural link"	"wel-naf"
"10821"	"n"	"Neural transponder"	"wel-vavayek"
"10822"	"n"	"Neuralgia"	"wel-kusut"
"10823"	"n"	"Neuritis"	"wel-yonshaya"
"10824"	"n"	"Neuro-electric field generator"	"vunai-ferek t'wel-raf-tepul"
"10825"	"n"	"Neuro-electric power cell"	"tepul-nala t'wel-raf-tepul"
"10826"	"n"	"Neurofibromatosis"	"shidorau-nosh t'wel-slah-gnallar"
"10827"	"n"	"Neurology"	"welektra-tal"
"10828"	"n"	"Neurotransmitter"	"wel-sasayek"
"10829"	"n"	"Neuron"	"wel-nala"
"10830"	"n"	"Neurotoxin"	"wel-hasam"
"10831"	"n"	"Neurotransmitter"	"wel-sasau-meil"
"10832"	"n"	"Neutral(adj.)"	"ta'raf|-|"
"10833"	"n"	"Neutral zone"	"ta'raf-shal"
"10834"	"n"	"Neutrality"	"ta'raf'es"
"10835"	"n"	"Neutralize"	"ta'rafau"
"10836"	"n"	"Neutrino"	"ska'gal"
"10837"	"n"	"Neutron"	"ta'gal"
"10838"	"n"	"Neutron bomb"	"ta'gal-thorshek"
"10839"	"n"	"Neutron star"	"ta'gal-yel"
"10840"	"n"	"N_v_"	"maz-izh"
"10841"	"n"	"Never"	"worla(anc.)"
"10842"	"n"	"Neverending"	"rishaht-, rishahtik(adj.); shaht-fam(adv.)"
"10843"	"n"	"Nevertheless"	"rimikiv"
"10844"	"n"	"Nevus"	"kesh-kuraya"
"10845"	"n"	"New"	"uzh|-|"
"10846"	"n"	"New Year's Day"	"Gad t'Uzh-Tevun"
"10847"	"n"	"New Year's Eve"	"Khruyat fa'Uzh-Tevun"
"10848"	"n"	"Newborn(n.)"	"uzh-keshtu"
"10849"	"n"	"Newcomer(n.)"	"uzh-sarlahsu"
"10850"	"n"	"News"	"uzhoro'fori"
"10851"	"n"	"Newscaster"	"uzhoro'fori-tasu"
"10852"	"n"	"Newspaper"	"ro'fori-thalvtra"
"10853"	"n"	"Newspaper clipping"	"saneshal-krus t'ro'fori-thalvtra"
"10854"	"n"	"Newspaper editor"	"ro'fori-thalvtra-versu"
"10855"	"n"	"Newspaper publisher"	"ro'fori-thalvtra-sakuhishsu"
"10856"	"n"	"Newspaper reporter"	"ro'fori-thalvtra-ro'ribetsu"
"10857"	"n"	"Next"	"thurai|-|"
"10858"	"n"	"Nibble(v.)"	"pinal-tor"
"10859"	"n"	"Niccolite"	"gisu t'orn-tukh"
"10860"	"n"	"Nice(adj.)"	"ran-, ranik"
"10861"	"n"	"Niche"	"sha'ti(anc.)"
"10862"	"n"	"Nickel(metal)"	"orn-tukh"
"10863"	"n"	"Nickel-cadmium (NiCad) battery"	"orn-stal-kipof"
"10864"	"n"	"Nickname(n.)"	"vath-ahm"
"10865"	"n"	"Nictating membrane"	"rehr-bezhun-wein"
"10866"	"n"	"Nidation"	"yu-mur-vishitaya"
"10867"	"n"	"Niece"	"ko-bath"
"10868"	"n"	"Night"	"mu'yor"
"10869"	"n"	"Night blindness"	"mu'gel-glan-fam'es"
"10870"	"n"	"Night light"	"mu'yor-ha'gelek"
"10871"	"n"	"Night vision gear"	"mu'yor-gla-el'mish"
"10872"	"n"	"Nightclub"	"tere-naliveh-kel t'mu'yor"
"10873"	"n"	"Nightfall"	"mu'yor-lashan"
"10874"	"n"	"Nightgown"	"yuk-sai-vel"
"10875"	"n"	"Nightmare"	"yuk-eshu'a, vash-run"
"10876"	"n"	"Nightstick"	"to-mesk-fek"
"10877"	"n"	"Nimbostratus(cloud)"	"tin-masu-wan"
"10878"	"n"	"Nine"	"nau|kuh|; nau-"
"10879"	"n"	"Nineteen"	"leh-nau; leh-nau-"
"10880"	"n"	"Nineteenth"	"leh-naur-, leh-nau'rak(adj.); leh-nau'veh(n.)"
"10881"	"n"	"Ninetieth"	"nau-lehr-, nau-leh'rak(adj.); nau-leh'veh(n.)"
"10882"	"n"	"Ninety"	"nau-leh; nau-leh-"
"10883"	"n"	"Ninja"	"nin'dzha-, nin'dzhaik(adj.); Nin'dzhasu(n.)"
"10884"	"n"	"Ninth"	"naur-, nau'rak(adj.); nau'veh(n.)"
"10885"	"n"	"Niobium"	"lek-tukh"
"10886"	"n"	"Nipple"	"thasek-gonaf"
"10887"	"n"	"Nitrate"	"sov-reh-eshu"
"10888"	"n"	"Nitric acid"	"sash t'sov-reh-eshu"
"10889"	"n"	"Nitric oxide"	"eshu t'sov-tukh"
"10890"	"n"	"Nitrite"	"sov-dah-eshu"
"10891"	"n"	"Nitrogen"	"sov-tukh"
"10892"	"n"	"Nitrogen fixation"	"sov-tukh-nodolaya"
"10893"	"n"	"Nitrous oxide"	"eshu t'dah-sov-tukh"
"10894"	"n"	"No"	"rai(negative response); ri(adj.)"
"10895"	"n"	"No more"	"ri-weht"
"10896"	"n"	"Nobelium"	"oh-tukh"
"10897"	"n"	"Nobility"	"thol'es(quality); tholtra(elite class)"
"10898"	"n"	"Noble"	"thol|-|(adj.); tholsu(n.)"
"10899"	"n"	"Noble gas"	"rifolaun-pa-tukh"
"10900"	"n"	"Noble metal"	"rifolaun-mokev"
"10901"	"n"	"Noble number"	"thol-su'us"
"10902"	"n"	"Nobleman"	"sa-tholsu"
"10903"	"n"	"Noblewoman"	"ko-tholsu"
"10904"	"n"	"Nobody"	"kling(anc.)"
"10905"	"n"	"Nock"	"lihz"
"10906"	"n"	"Nocturia"	"yuk-vazhaya"
"10907"	"n"	"Nocturnal"	"mu'yor-wak-, mu'yor-wakik(at/during night); mu-yor-torupik(active during the night)"
"10908"	"n"	"Nod"	"mek(n.), mek-tor(v.)"
"10909"	"n"	"Node"	"kal"
"10910"	"n"	"Nodule(geol.)"	"kov-dukal"
"10911"	"n"	"Noise"	"ralash"
"10912"	"n"	"Noise reduction circuit"	"raf-kuv t'ralash-netakidaya"
"10913"	"n"	"Nonadecagon"	"leh-nau-vla"
"10914"	"n"	"Nonagon"	"nau-vla"
"10915"	"n"	"Nonahedron"	"nau-muk"
"10916"	"n"	"None"	"rim"
"10917"	"n"	"Nonetheless"	"rimikiv"
"10918"	"n"	"Nonnegative"	"riu'rak"
"10919"	"n"	"Noodle"	"kaplat"
"10920"	"n"	"Nook(n.)"	"sha'ti(anc.)"
"10921"	"n"	"Noon"	"sviti-gad"
"10922"	"n"	"Noone, No-one"	"kling(anc.)"
"10923"	"n"	"Noose"	"stageldau-pakuv"
"10924"	"n"	"Nor"	"il, ril"
"10925"	"n"	"Normal"	"tsuri|-|"
"10926"	"n"	"Normal distribution"	"tsuri-sagan"
"10927"	"n"	"Normal equation"	"tsuri-vo'ihn"
"10928"	"n"	"Normal form"	"tsuri-shid"
"10929"	"n"	"Normal function"	"tsuri-kek"
"10930"	"n"	"Normal group"	"tsuri-travek"
"10931"	"n"	"Normal matrix"	"tsuri-viskulan"
"10932"	"n"	"Normal order"	"tsuri-zek"
"10933"	"n"	"Normal plane"	"tsuri-pa'ashtra"
"10934"	"n"	"Normal section"	"tsuri-fna-krus"
"10935"	"n"	"Normal vector"	"tsuri-vukharat"
"10936"	"n"	"Normotension"	"tsuri-khaf-vihish"
"10937"	"n"	"North"	"desh'rak"
"10938"	"n"	"North Africa"	"Desh'rak-Ahfrikuh"
"10939"	"n"	"North African"	"desh'rak-ahfrikan-, desh'rak-ahfrikanik(adj.); Desh'rak-Ahfrikasu(person)"
"10940"	"n"	"North America"	"Desh'rak-Uhmerikuh"
"10941"	"n"	"North American"	"desh'rak-uhmerikan-, desh'rak-uhmerikanik(adj.); Desh'rak-Uhmerikasu(person)"
"10942"	"n"	"North American Aerospace Defense Command (NORAD)"	"Khartausutra t'Sov-Stukh-Fosh t'Desh'rak-Uhmerikuh"
"10943"	"n"	"North Atlantic Treaty Organization (NATO)"	"Teresutra t'Pid-Sep-Afikhan t'Desh'rak-Aht'lahntik"
"10944"	"n"	"The North Pole"	"Desh'rak-Na"
"10945"	"n"	"Northeast"	"desh-she'rak"
"10946"	"n"	"Northern"	"desh'rak-, desh'rakik"
"10947"	"n"	"Northern hemisphere"	"desh'rak-ulef-ek'kal"
"10948"	"n"	"Northerner"	"desh'raksu"
"10949"	"n"	"Northward(s)"	"na'desh'rak"
"10950"	"n"	"Northwest"	"desh-tev'rak"
"10951"	"n"	"Nose(n.)"	"han"
"10952"	"n"	"Nose cone"	"um-ikun"
"10953"	"n"	"Nose hair"	"han-isach|ya|"
"10954"	"n"	"Nose hair trimmer"	"han-isachya-zaneshek"
"10955"	"n"	"Nosebleed"	"han-khafaya"
"10956"	"n"	"Nostril"	"han-sharu"
"10957"	"n"	"Not"	"ri"
"10958"	"n"	"Not especially"	"riwa"
"10959"	"n"	"Not now"	"ri'i"
"10960"	"n"	"Not yet"	"riwi"
"10961"	"n"	"Notation"	"pitohat"
"10962"	"n"	"Notch(n.)"	"blem"
"10963"	"n"	"Note(n.)"	"pitoh"
"10964"	"n"	"Notebook"	"pitoh-dunap"
"10965"	"n"	"Nothing"	"ri'el"
"10966"	"n"	"Notice(v.)"	"beglanau"
"10967"	"n"	"Noticed, to be"	"pubeglanau"
"10968"	"n"	"Notochord"	"fu-pla'hinek-zehl"
"10969"	"n"	"Noun"	"vel-zhit"
"10970"	"n"	"Nourish"	"yem-tan-tor"
"10971"	"n"	"Nourishment"	"yem-tanan"
"10972"	"n"	"Nova(n.)"	"thorsh-yel"
"10973"	"n"	"Novel(n.)"	"var-dunap"
"10974"	"n"	"Now"	"i, i'"
"10975"	"n"	"Nowhere"	"ri-wilat"
"10976"	"n"	"Nozzle(n.)"	"sasaplayek"
"10977"	"n"	"Nozzle area ratio"	"sasaplayek-shal-tavat"
"10978"	"n"	"Nozzle efficiency"	"sasaplayek-yeht-urgam'es"
"10979"	"n"	"Nozzle exit angle"	"sasaplayek-ruk-vulu"
"10980"	"n"	"Nucha"	"talu-pla'dor"
"10981"	"n"	"Nuclear(adj.)"	"galu-, galupik"
"10982"	"n"	"Nuclear accident"	"galu-kisheya"
"10983"	"n"	"Nuclear aircraft carrier (CVN)"	"galupik sov-hali-leshek"
"10984"	"n"	"Nuclear incident"	"galu-pavesh"
"10985"	"n"	"Nuclear power"	"galu-tepul"
"10986"	"n"	"Nuclear power plant"	"galu-tepul-torvayek"
"10987"	"n"	"Nuclear physics"	"galu-tor-tal"
"10988"	"n"	"Nuclear reactor"	"galu-folayek"
"10989"	"n"	"Nuclear submarine (SSN)"	"galupik ne-masu-hali(TGV), galu-ne-mashali(MGV)"
"10990"	"n"	"Nuclear war"	"galu-ahkh"
"10991"	"n"	"Nuclear warhead"	"galu-thorsh-tam"
"10992"	"n"	"Nuclear waste"	"galu-guhsh"
"10993"	"n"	"Nuclear weapon"	"galu-wun"
"10994"	"n"	"Nuclear winter"	"samek-wak s'galu-ahkh"
"10995"	"n"	"Nucleoplasm"	"svitan-nala-tukh"
"10996"	"n"	"Nucleus"	"nala-svitan(biol.); galu-svitan(physics)"
"10997"	"n"	"Nude(adj.)"	"sai-fam-, sai-famik"
"10998"	"n"	"Nu_e ardente(geol.)"	"zul-kunel-wan"
"10999"	"n"	"Numb(adj.)"	"rikashan-, rikashanik"
"11000"	"n"	"Number(n.)"	"su'us(math.); su'uth(many, a bunch, etc.)"
"11001"	"n"	"Numbness"	"rikashan'es"
"11002"	"n"	"Numeral"	"su'us"
"11003"	"n"	"Numerator"	"abru-su'us"
"11004"	"n"	"Numismatics"	"donku-buhn-tal"
"11005"	"n"	"Numismatist"	"donku-buhn-talsu"
"11006"	"n"	"Nun"	"kristelsu"
"11007"	"n"	"Nunatak"	"file-suma-feh"
"11008"	"n"	"Nurse(n., med.)"	"has-golsu, has-gol'nevsu"
"11009"	"n"	"Nursery"	"kan-tvi-shal(TGV), kan-tvihal(MGV)"
"11010"	"n"	"Nut"	"kov-savas(bot.); fnuhrk(fastener)"
"11011"	"n"	"Nutation"	"mek-dvunel"
"11012"	"n"	"Nutrient"	"yem-tanek"
"11013"	"n"	"Nutrition"	"yem-tan"
"11014"	"n"	"Nutritious"	"yem-tanik"
"11015"	"n"	"Nyctalopia"	"mu'gel-glan-fam'es"
"11016"	"n"	"Nyctophobia"	"mu'yor-pthak"
"11017"	"n"	"Nycturia"	"yuk-vazhaya"
"11018"	"n"	"Nymph(insect)"	"ravot-kan"
"11019"	"n"	"Nymphomania"	"riko-guv-aitlun"
"11020"	"n"	"Nymphomaniac"	"riko-guv-aitlusu"
"11021"	"o"	"Oaf"	"dzheram(anc.)"
"11022"	"o"	"Oak (tree)"	"ok"
"11023"	"o"	"Oar(n.)"	"fel"
"11024"	"o"	"Oarlock"	"fel-snauk"
"11025"	"o"	"Oasis"	"shi'masu |svi'eshikh|"
"11026"	"o"	"Oath(n.)"	"relkoh"
"11027"	"o"	"Obedience"	"yeyik'es"
"11028"	"o"	"Obelisk"	"mihl-sfekiku"
"11029"	"o"	"Obese"	"thel'an-, thel'anik"
"11030"	"o"	"Obesity"	"thel'an'es"
"11031"	"o"	"Obey"	"yeyikau"
"11032"	"o"	"Object"	"vel(n.); kluchi(v., anc.)"
"11033"	"o"	"Objective(n.)"	"lesterai"
"11034"	"o"	"Obligate parasite"	"ek'neshuhk"
"11035"	"o"	"Oblimation"	"vrel-kitek-titaya |bai'masu|"
"11036"	"o"	"Oblique"	"luf-, lufik"
"11037"	"o"	"Oblique angle"	"luf-vulu"
"11038"	"o"	"Oblique-slip fault"	"vul-dvun-zehl"
"11039"	"o"	"Oblong(adj.)"	"wuval-, wuvalik"
"11040"	"o"	"Oboe"	"obo"
"11041"	"o"	"Obovate(adj.)"	"eik-um-shidik, abomesauk yu-mur-shidik"
"11042"	"o"	"Observation"	"glantaya"
"11043"	"o"	"Observation port"	"glantau-krani"
"11044"	"o"	"Observatory"	"shi'igen-glantaya"
"11045"	"o"	"Observe"	"glantau"
"11046"	"o"	"Observer"	"glantausu"
"11047"	"o"	"Obsession"	"ritsuri-wuh-set'ko"
"11048"	"o"	"Obsidian"	"zul-makh"
"11049"	"o"	"Obstacle"	"klotvel"
"11050"	"o"	"Obstacle course"	"klotvel-dvuzehl"
"11051"	"o"	"Obstetrician"	"ko-kesh-hassu"
"11052"	"o"	"Obstruction"	"klotaya"
"11053"	"o"	"Obtain"	"prah"
"11054"	"o"	"Obtuse angle"	"abru-vulu"
"11055"	"o"	"Occasional"	"pav-wakik"
"11056"	"o"	"Occasionally"	"pav-wak'esk"
"11057"	"o"	"Occipital bone"	"patam-pla'dor-hinek"
"11058"	"o"	"Occiput"	"patam-pla'dor"
"11059"	"o"	"Occult"	"ipal-malat-, ipal-malatik(adj.); ipal-malat'es(n.)"
"11060"	"o"	"Occupation"	"tvihalkilaya"
"11061"	"o"	"Occupy"	"tvihalkilau"
"11062"	"o"	"Occur"	"pavesh-tor"
"11063"	"o"	"Occurrence"	"pavesh"
"11064"	"o"	"Ocean"	"masutra"
"11065"	"o"	"Ocean liner"	"|masutra-|su-yata"
"11066"	"o"	"Ocean trench"	"|masutra-|glu-spathel"
"11067"	"o"	"Oceanic(adj.)"	"masutra-, masutraik(general term); sagef-, sagefik(offshore)"
"11068"	"o"	"Oceanographer"	"masutra-talsu"
"11069"	"o"	"Oceanography"	"masutra-tal"
"11070"	"o"	"Oceanologist"	"masutra-mish-talsu"
"11071"	"o"	"Oceanology"	"masutra-mish-tal"
"11072"	"o"	"Octadecagon"	"oh-leh-vla"
"11073"	"o"	"Octagon"	"oh-vla"
"11074"	"o"	"Octahendron"	"oh-muk"
"11075"	"o"	"Octakaidecagon"	"leh-oh-vla"
"11076"	"o"	"Octopus"	"akto'puhs"
"11077"	"o"	"Oculomotor nerve"	"bezhun-dvun-wel"
"11078"	"o"	"Oculus"	"bezhun"
"11079"	"o"	"Oculus dexter (OD)"	"gas-bezhun"
"11080"	"o"	"Oculus sinister (OS)"	"los-bezhun"
"11081"	"o"	"Odd(adj.)"	"flekh|-|(unusual); shaik(not even)"
"11082"	"o"	"Odd number"	"shaik su'us"
"11083"	"o"	"Odder(adj.)"	"weh-flekh|-|(more unusual)"
"11084"	"o"	"Oddest(adj.)"	"dan-flekh|-|(most unusual)"
"11085"	"o"	"Oddity"	"flekh-vel"
"11086"	"o"	"Odontalgia"	"zud-kusut"
"11087"	"o"	"Odontiasis"	"zudaya"
"11088"	"o"	"Odor"	"vil"
"11089"	"o"	"Odynophagia"	"yontau-vinem-kusut"
"11090"	"o"	"Of(prep.)"	"t'"
"11091"	"o"	"Off-pitch(adj.)"	"saralapidek-, saralapidekik"
"11092"	"o"	"Off-ramp"	"yut-sa-vulek"
"11093"	"o"	"Off-tempo(adj.)"	"sator-dath-, sator-dathik"
"11094"	"o"	"Off-white(adj.)"	"be-wan-kur"
"11095"	"o"	"Off-world(adj.)"	"sapanu-, sapanuyik"
"11096"	"o"	"Offal"	"guhsh"
"11097"	"o"	"Offend"	"thrap-tor(insult); buhshau(commit a crime)"
"11098"	"o"	"Offended, to be"	"puthrap-tor"
"11099"	"o"	"Offender"	"buhshausu"
"11100"	"o"	"Offense"	"thrap(insult), buhshaya(crime)"
"11101"	"o"	"Offer"	"nufai(n.), nufau(v.)"
"11102"	"o"	"Offering"	"nufaya"
"11103"	"o"	"Office"	"tolanshul(elected position); zup-shal, zup-pi'shal(workspace); pav-zuptra(organization)"
"11104"	"o"	"Officer"	"lansu(military), to-mesksu(law enforcement)"
"11105"	"o"	"Officer of the deck"	"lan-tol-lansu"
"11106"	"o"	"Officer of the watch"	"palutunau-lansu"
"11107"	"o"	"Officers' mess"	"yokul-shal t'hali-lansular"
"11108"	"o"	"Official"	"toyeht|-|(adj.); toyehtsu(n.)"
"11109"	"o"	"Offshore(adj.)"	"sagef-, sagefik"
"11110"	"o"	"Offshore bar"	"|sa|gef-grumazhvek"
"11111"	"o"	"Offshore breeze"	"na-masutra-pi'salan"
"11112"	"o"	"Offshore flow"	"na-masutra-yumaya"
"11113"	"o"	"Offspring(n.)"	"sha'kan|lar|"
"11114"	"o"	"Often"	"k'ashiv"
"11115"	"o"	"Ogee"	"oluhk-tsa"
"11116"	"o"	"Ogre(myth.)"	"|sa-|nefnel"
"11117"	"o"	"Ogress(myth.)"	"ko-nefnel"
"11118"	"o"	"Oh"	"aa"
"11119"	"o"	"Oil(n.)"	"elmin"
"11120"	"o"	"Oil can"	"elmin-mokuhlek"
"11121"	"o"	"Oil fire"	"elmin-yon"
"11122"	"o"	"Oil furnace"	"elmin-yon-falekek"
"11123"	"o"	"Oil lamp"	"elmin-yonet"
"11124"	"o"	"Oil refinery"	"elmin-shi'salminovaya"
"11125"	"o"	"Oil rig"	"elmin-skafak"
"11126"	"o"	"Oil slick"	"elmin-smuhm"
"11127"	"o"	"Oil tank"	"elmin-tuhlek"
"11128"	"o"	"Oil tanker"	"elmin-tuhlek-hali |ETH|"
"11129"	"o"	"Oil well"	"elmin-shu-razh"
"11130"	"o"	"Ointment"	"elmuvak"
"11131"	"o"	"Old(adj.)"	"os|-|"
"11132"	"o"	"Old-fashioned"	"vesh-nartauk"
"11133"	"o"	"Older(adj.)"	"weh-os|-|"
"11134"	"o"	"Oldest(adj.)"	"dan-os|-|"
"11135"	"o"	"Olfaction"	"fnish-kash-ral"
"11136"	"o"	"Olfactory center"	"fnish-svitan"
"11137"	"o"	"Olfactory nerve"	"fnish-wel"
"11138"	"o"	"Oligocene Epoch"	"Ten-Malik Nauf |t'Terra|"
"11139"	"o"	"Oligodactyly"	"ten-uklar-nosh"
"11140"	"o"	"Oligodipsia"	"ten-mag-nosh"
"11141"	"o"	"Oligodontia"	"ten-zudlar-nosh"
"11142"	"o"	"Oligotrophic"	"nuk-yem-tanekik(ocean.); glu-kanik"
"11143"	"o"	"Oliguria"	"ten-vazh-torvaya"
"11144"	"o"	"Oltion coil"	"pakuv t'Oltion"
"11145"	"o"	"Omen"	"gihlt"
"11146"	"o"	"Ominous"	"gihltan-, gihltanik"
"11147"	"o"	"Omnidirectional"	"ek'kharat-, ek'kharatik"
"11148"	"o"	"Omnidirectional microphone"	"ek'kharat-viralashek"
"11149"	"o"	"Omnivore"	"fan-yokulsu(sentient), fan-yokulfa(non-sentient)"
"11150"	"o"	"Omnivorous"	"fan-yokulan-, fan-yokulanik"
"11151"	"o"	"Omphalus"	"kesazh"
"11152"	"o"	"On(prep.)"	"fi'"
"11153"	"o"	"On-ramp"	"yut-fi-vulek"
"11154"	"o"	"Onboard computer"	"fihaliyik tum-vel"
"11155"	"o"	"Once"	"wuh'wak"
"11156"	"o"	"Oncologist"	"gnal-talsu"
"11157"	"o"	"Oncology"	"gnal-tal"
"11158"	"o"	"One"	"wuh|kuh|; wuh-(number); veh(pronoun)"
"11159"	"o"	"Online(adj.)"	"svizehl-, svizehlik"
"11160"	"o"	"Only"	"goh"
"11161"	"o"	"Onshore breeze"	"sa-masutra-pi'salan"
"11162"	"o"	"Onshore flow"	"sa-masutra-yumaya"
"11163"	"o"	"Ontogeny"	"kai-storaya"
"11164"	"o"	"Onycholysis"	"felu-dahshaya"
"11165"	"o"	"Onychosis"	"felu-has"
"11166"	"o"	"Onyx"	"zer-hir, neshalu"
"11167"	"o"	"Onyxis"	"tvi-felu|-nosh|"
"11168"	"o"	"Oogenesis"	"yu-mur-shidaya"
"11169"	"o"	"Oologist"	"yu-mur-talsu"
"11170"	"o"	"Oology"	"yu-mur-tal"
"11171"	"o"	"Oophorectomy"	"yukal-snem"
"11172"	"o"	"Oophoritis"	"yukal-yonshaya"
"11173"	"o"	"Oops"	"huun"
"11174"	"o"	"Ooze"	"stan(n.); stan-tor(v.)"
"11175"	"o"	"Opal"	"thas-yon|-kov|"
"11176"	"o"	"Opalescent"	"thas-yon-kur"
"11177"	"o"	"Open"	"tu'ash-, tu'ashik(adj.); tu'ash(v., anc.)"
"11178"	"o"	"Open interval"	"tu'ash-tvi'eku"
"11179"	"o"	"Open set"	"tu'ash-eku"
"11180"	"o"	"Open source(adj.)"	"tu'ash-shu-palik"
"11181"	"o"	"Open up"	"sharush(anc.)"
"11182"	"o"	"Opening"	"sharu(anc.)"
"11183"	"o"	"Opera"	"apuhruh(Terran), lo'uralaun(non-Terran)"
"11184"	"o"	"Opera house"	"apuhruh-kel"
"11185"	"o"	"Operate(v.)"	"el'torau(run); sharusha(med.)"
"11186"	"o"	"Operating room (OR)"	"sharushan-tvi-shal"
"11187"	"o"	"Operation"	"el'toraya(math., etc.); sharushan(med.); torskrol(mission)"
"11188"	"o"	"Operative (person)"	"torskrolsu"
"11189"	"o"	"Operator"	"el'torausu(person), el'torayek(thing)"
"11190"	"o"	"Operculum"	"fo-razhein"
"11191"	"o"	"Ophidiophobia"	"oluhk-pthak"
"11192"	"o"	"Opinion"	"nagwal"
"11193"	"o"	"Opium"	"opiuhm"
"11194"	"o"	"Opponent"	"hahf"
"11195"	"o"	"Opposite(adj.)"	"mesyut-, mesyutik"
"11196"	"o"	"Opportunistic"	"wiskanital-neman-, wiskanital-nemanik"
"11197"	"o"	"Opportunity"	"wiskanital'es"
"11198"	"o"	"Opsonin"	"keful-tukh"
"11199"	"o"	"Opsonization"	"kefulaya"
"11200"	"o"	"Opt"	"dvel-tor"
"11201"	"o"	"Opthalmectomy"	"bezhun-snem"
"11202"	"o"	"Opthalmologist"	"bezhun-hassu"
"11203"	"o"	"Opthalmology"	"bezhun-tal"
"11204"	"o"	"Opthalmoplegia"	"bezhun-shivaya"
"11205"	"o"	"Opthalmoscope"	"bezhun-zan-vel"
"11206"	"o"	"Optic nerve"	"glan-wel"
"11207"	"o"	"Optical assembly"	"gla-feretai"
"11208"	"o"	"Optical Character Recognition (OCR)"	"Gla-Nuhm-Naglanshaya"
"11209"	"o"	"Optical Data Network (ODN)"	"gla-faik-vistra (GFV)"
"11210"	"o"	"Optical disc"	"gla-faik-mathra"
"11211"	"o"	"Optical interface"	"gla-tvihanek"
"11212"	"o"	"Optical Solar Reflector (OSR)"	"gla-yel-haulek"
"11213"	"o"	"Option"	"dvel"
"11214"	"o"	"Optolithic data rod (ODR)"	"gla-kovik faik-fek"
"11215"	"o"	"Optronic chip"	"gla-ar'kada-val"
"11216"	"o"	"Optronic Data Core (ODC)"	"gla-ar'kadaik faik-tviyan"
"11217"	"o"	"Optronic integrator"	"gla-ar'kada-ketilayek"
"11218"	"o"	"Optronic relay"	"gla-ar'kada-gol'dvunek"
"11219"	"o"	"Or"	"il"
"11220"	"o"	"Oracle"	"buk-varsu"
