"FRST_LETTER"	"vulcan"	"pronunciation"	"variety"	"fse"	"domain"
"2569"	"r"	"Raf-a'rak|-| "	NA	"MGV"	" electropositive"	NA
"2570"	"r"	"Raf-ar'kada-, Raf-ar'kadaik "	NA	"MGV"	" electronic"	NA
"2571"	"r"	"Raf-ar'kada-dvelek "	NA	"MGV"	" electronic switch"	NA
"2572"	"r"	"Raf-ar'kada-ha'wein "	NA	"MGV"	" electronic shutter"	"camera"
"2573"	"r"	"Raf-ar'kada-kahat "	NA	"MGV"	" electronic flash"	NA
"2574"	"r"	"Raf-ar'kada-sakat "	NA	"MGV"	" electronic mail "	"e-mail"
"2575"	"r"	"Raf-ar'kada-sutauk "	NA	"MGV"	" electronics bay"	NA
"2576"	"r"	"Raf-ar'kada-tash "	NA	"MGV"	" electronic control"	NA
"2577"	"r"	"Raf-ar'kada-tehnokatlar "	NA	"MGV"	" electronic countermeasures "	"ECM"
"2578"	"r"	"Raf-ar'kada-tvelkaun "	NA	"MGV"	" electronic tuning"	NA
"2579"	"r"	"Raf-ar'kada-vellar "	NA	"MGV"	" electronics"	"equipment"
"2580"	"r"	"Raf-ar'kada-viralashek "	NA	"MGV"	" electronic microphone"	NA
"2581"	"r"	"Raf-ar'kada-yonan "	NA	"MGV"	" electronic ignition"	NA
"2582"	"r"	"Raf-dataya "	NA	"MGV"	" electric propulsion"	NA
"2583"	"r"	"Raf-dvun-nekwitaya "	NA	"MGV"	" electromotive force"	NA
"2584"	"r"	"Raf-dvun-tal "	NA	"MGV"	" electrokinetics"	"study"
"2585"	"r"	"Raf-elakh "	NA	"MGV"	" electric"	"al"
"2586"	"r"	"Raf-falek-, Raf-falekik "	NA	"MGV"	" electrothermal"	NA
"2587"	"r"	"Raf-gasu "	NA	"MGV"	" electric flux"	NA
"2588"	"r"	"Raf-glayek "	NA	"MGV"	" electric eye"	NA
"2589"	"r"	"Raf-ha'gelek "	NA	"MGV"	" electric light"	NA
"2590"	"r"	"Raf-khrasaya "	NA	"MGV"	" electrical discharge"	NA
"2591"	"r"	"Raf-kolaya "	NA	"MGV"	" electric"	"al"
"2592"	"r"	"Raf-kus-vakh "	NA	"MGV"	" electric bell"	NA
"2593"	"r"	"Raf-meil-tal "	NA	"MGV"	" electrochemistry"	NA
"2594"	"r"	"Raf-mish-tal "	NA	"MGV"	" electrical engineering"	NA
"2595"	"r"	"Raf-mishu "	NA	"MGV"	" electric motor"	NA
"2596"	"r"	"Raf-nala "	NA	"MGV"	" electrocyte"	NA
"2597"	"r"	"Raf-natya-thonek "	NA	"MGV"	" electrometer"	NA
"2598"	"r"	"Raf-nifau "	NA	"MGV"	" electrolyze"	NA
"2599"	"r"	"Raf-nifaya "	NA	"MGV"	" electrolysis"	NA
"2600"	"r"	"Raf-seshan-dvelek "	NA	"MGV"	" electromagnetic switch"	NA
"2601"	"r"	"Raf-seshan-ferek "	NA	"MGV"	" electromagnetic generator"	NA
"2602"	"r"	"Raf-seshan-kebi "	NA	"MGV"	" electromagnetic unit"	NA
"2603"	"r"	"Raf-seshan-pral "	NA	"MGV"	" electromagnetic wave"	NA
"2604"	"r"	"Raf-seshan-sagaya "	NA	"MGV"	" electromagnetic pulse "	"EMP"
"2605"	"r"	"Raf-seshan-saya "	NA	"MGV"	" electromagnetic radiation"	NA
"2606"	"r"	"Raf-seshan-vel "	NA	"MGV"	" electromagnet"	NA
"2607"	"r"	"Raf-seshan-vimevilaya "	NA	"MGV"	" electromagnetic induction"	NA
"2608"	"r"	"Raf-seshan-vohrayek "	NA	"MGV"	" electromagnetic brake"	NA
"2609"	"r"	"Raf-seshan-vunai "	NA	"MGV"	" electromagnetic field "	"EMF"
"2610"	"r"	"Raf-slaun "	NA	"MGV"	" electroplating"	NA
"2611"	"r"	"Raf-spa'es "	NA	"MGV"	" electrical conductivity"	NA
"2612"	"r"	"Raf-tepul "	NA	"MGV"	" electrical power, electricity"	NA
"2613"	"r"	"Raf-tepul-sagan "	NA	"MGV"	" electrical power distribution"	NA
"2614"	"r"	"Raf-tor-velsu "	NA	"MGV"	" electrician"	NA
"2615"	"r"	"Raf-toranu-masu "	NA	"MGV"	" electrodynamic fluid"	NA
"2616"	"r"	"Raf-u'rak|-| "	NA	"MGV"	" electronegative"	NA
"2617"	"r"	"Raf-yontaya "	NA	"MGV"	" electric"	"al"
"2618"	"r"	"Rafanitra "	NA	"MGV"	" bus"	"electr."
"2619"	"r"	"Rafau "	NA	"MGV"	" electrify"	NA
"2620"	"r"	"Rafaya "	NA	"MGV"	" electrification"	NA
"2621"	"r"	"Rafostau "	NA	"MGV"	" electrocute"	NA
"2622"	"r"	"Rafostaya "	NA	"MGV"	" electrocution"	NA
"2623"	"r"	"Ragel-tor "	NA	"MGV"	" meet"	"v."
"2624"	"r"	"Ragelan "	NA	"MGV"	" meeting"	NA
"2625"	"r"	"Ragtau "	"- '"	"MGV"	" introduce"	NA
"2626"	"r"	"Ragtaya "	"- '-"	"MGV"	" introduction"	NA
"2627"	"r"	"Rahm "	NA	"MGV"	" thunder"	NA
"2628"	"r"	"Rai "	NA	"MGV"	" no"	"opposite of \"yes\""
"2629"	"r"	"Rak "	NA	"MGV"	" position"	"n."
"2630"	"r"	"Rak-tukh "	NA	"MGV"	" boron"	NA
"2631"	"r"	"Rakusau "	NA	"MGV"	" sting"	"v."
"2632"	"r"	"Ral|-| "	NA	"MGV"	" loud"	NA
"2633"	"r"	"Ral'es "	" '-"	"MGV"	" volume, loudness"	NA
"2634"	"r"	"Rala "	NA	"MGV"	" wing"	NA
"2635"	"r"	"Ralash "	"- ',- '"	"MGV"	" noise, sound"	NA
"2636"	"r"	"Ralash-bosh "	NA	"MGV"	" noisy"	NA
"2637"	"r"	"Ralash-fam "	NA	"MGV"	" silent"	NA
"2638"	"r"	"Ralash-tal "	NA	"MGV"	" acoustics"	"study"
"2639"	"r"	"Ralash-tanaf "	NA	"MGV"	" music"	NA
"2640"	"r"	"Ralash-tanafsu "	NA	"MGV"	" musician"	NA
"2641"	"r"	"Ram-, Ramik "	NA	"MGV"	" classical"	"adj."
"2642"	"r"	"Ran-, Ranik "	NA	"MGV"	" nice"	"adj."
"2643"	"r"	"Ran-pleth"	NA	"anc."	" revenge"	NA
"2644"	"r"	"Ran-tor "	NA	"MGV"	" avenge, take revenge"	NA
"2645"	"r"	"Ranau "	"- '"	"MGV"	" train"	"v."
"2646"	"r"	"Ranaya "	"- '-"	"MGV"	" training"	NA
"2647"	"r"	"Ras|-| "	NA	"MGV"	" heavy"	NA
"2648"	"r"	"Ras-tukh "	NA	"MGV"	" lead"	"metal"
"2649"	"r"	"Rasahkos|-|"	NA	"anc."	" bad"	"adj."
"2650"	"r"	"Raskwul "	NA	"MGV"	" bash"	"ing"
"2651"	"r"	"Raskwul-tor "	NA	"MGV"	" bash"	"v."
"2652"	"r"	"Raspiis "	NA	"MGV"	" curse"	"n."
"2653"	"r"	"Rau-nol "	NA	"MGV"	" refuge, shelter"	NA
"2654"	"r"	"Rau-tor "	NA	"MGV"	" shelter, provide refuge"	NA
"2655"	"r"	"Raul "	NA	"MGV"	" tool"	NA
"2656"	"r"	"Ravot "	"- '"	"MGV"	" insect, bug"	NA
"2657"	"r"	"Razh "	NA	"MGV"	" hole, pit"	NA
"2658"	"r"	"Razhen "	" '-"	"MGV"	" ulcer"	"med."
"2659"	"r"	"Razhil "	"- '"	"MGV"	" excavation"	NA
"2660"	"r"	"Razhil-tor "	NA	"MGV"	" excavate"	NA
"2661"	"r"	"Redzh-, Redzhik "	NA	"MGV"	" mild"	"adj."
"2662"	"r"	"Reh-leh "	NA	"MGV"	" thirty"	NA
"2663"	"r"	"Reh-leh'veh "	NA	"MGV"	" thirtieth"	"n."
"2664"	"r"	"Reh-lehr-, Reh-leh'rak "	NA	"MGV"	" thirtieth"	"adj."
"2665"	"r"	"Rehek "	" '_ -"	"MGV"	" trio"	NA
"2666"	"r"	"Reh|kuh| "	NA	"MGV"	" three"	NA
"2667"	"r"	"Rehr-, Reh'rak "	NA	"MGV"	" third"	NA
"2668"	"r"	"Rekun "	"- '"	"MGV"	" pyramid"	"shape"
"2669"	"r"	"Reldai"	NA	"anc."	" female religious leader, ruler or princess"	NA
"2670"	"r"	"Relen"	NA	"anc."	" a plant made into a tea"	NA
"2671"	"r"	"Relk "	NA	"MGV"	" cupola"	NA
"2672"	"r"	"Relkoh "	" '-"	"MGV"	" oath"	"n."
"2673"	"r"	"Renkup'es "	NA	"MGV"	" skill"	NA
"2674"	"r"	"Renyut "	"- '"	"MGV"	" way"	"skill, type"
"2675"	"r"	"Reshan "	" '-"	"MGV"	" anger, rage"	"n."
"2676"	"r"	"Reshnek "	NA	"MGV"	" angry, enraged"	NA
"2677"	"r"	"Ret "	NA	"MGV"	" space"	"room"
"2678"	"r"	"Ri "	NA	"MGV"	" not"	NA
"2679"	"r"	"Ri'el "	"- '"	"MGV"	" nothing"	NA
"2680"	"r"	"Rifainuk "	NA	"MGV"	" unknown"	"adj."
"2681"	"r"	"Rigath|-| "	" '-"	"MGV"	" benign"	NA
"2682"	"r"	"Rigishuk "	NA	"MGV"	" unexpected"	"adj."
"2683"	"r"	"Rihag-, Rihagik "	NA	"MGV"	" difficult, hard, not easy"	NA
"2684"	"r"	"Rihamau "	NA	"MGV"	" check, verify"	NA
"2685"	"r"	"Rihansu "	NA	"MGV"	" Romulan"	"person/language"
"2686"	"r"	"Riherik "	NA	"MGV"	" unsuitable"	NA
"2687"	"r"	"Rihk "	NA	"MGV"	" edge"	"n."
"2688"	"r"	"Rihpret "	" '-"	"MGV"	" cataract"	"water"
"2689"	"r"	"Rihtun "	" '-"	"MGV"	" virtue"	NA
"2690"	"r"	"Rikerik "	NA	"MGV"	" unworthy"	NA
"2691"	"r"	"Rikohs-, Rikohsik "	NA	"MGV"	" insane, mad"	NA
"2692"	"r"	"Ril "	NA	"MGV"	" nor"	NA
"2693"	"r"	"Rilik "	NA	"MGV"	" intermittent"	NA
"2694"	"r"	"Rim "	NA	"MGV"	" none"	NA
"2695"	"r"	"Rimon-yehat "	NA	"MGV"	" undrinkable, non-potable"	NA
"2696"	"r"	"Rinan'es "	NA	"MGV"	" futility"	NA
"2697"	"r"	"Rinan-, Rinanik "	NA	"MGV"	" futile"	NA
"2698"	"r"	"Riozhika "	NA	"MGV"	" illogic"	NA
"2699"	"r"	"Riozhikaik "	NA	"MGV"	" illogical"	NA
"2700"	"r"	"Ripabukhu "	NA	"MGV"	" The Unforgiven"	NA
"2701"	"r"	"Ripakhaik "	NA	"MGV"	" irregular"	NA
"2702"	"r"	"Ripakhaik'es "	NA	"MGV"	" irregularity"	NA
"2703"	"r"	"Rirom|-| "	" '-"	"MGV"	" not good "	"but not necessarily bad"
"2704"	"r"	"Ris "	NA	"MGV"	" zero"	NA
"2705"	"r"	"Risanemau "	NA	"MGV"	" deprive"	NA
"2706"	"r"	"Rish-tor "	NA	"MGV"	" survive"	NA
"2707"	"r"	"Rishan "	" '-"	"MGV"	" survival"	NA
"2708"	"r"	"Riskuri|-| "	NA	"MGV"	" unconventional"	NA
"2709"	"r"	"Rislau "	NA	"MGV"	" contaminate"	"v."
"2710"	"r"	"Rislaya "	NA	"MGV"	" contamination"	NA
"2711"	"r"	"Ritsuk|-| "	" '-"	"MGV"	" rare, uncommon"	NA
"2712"	"r"	"Ritsuri|-| "	" '"	"MGV"	"\ "	NA
"2713"	"r"	"Rivak "	"- '"	"MGV"	" course"	"n."
"2714"	"r"	"Riyin "	"- '"	"MGV"	" negation"	NA
"2715"	"r"	"Ro'fah "	NA	"MGV"	" inform"	NA
"2716"	"r"	"Ro'fori "	"- '-"	"anc."	" information"	NA
"2717"	"r"	"Ro-kas "	NA	"MGV"	" vaccine"	NA
"2718"	"r"	"Ro-kasau "	NA	"MGV"	" vaccinate"	NA
"2719"	"r"	"Ro-kasaya "	NA	"MGV"	" vaccination"	NA
"2720"	"r"	"Rok "	NA	"MGV"	" hope"	"n."
"2721"	"r"	"Rom|-| "	NA	"MGV"	" good"	NA
"2722"	"r"	"Rom-lashan "	NA	"MGV"	" welcome"	"n."
"2723"	"r"	"Ru'lut "	"- '"	"MGV"	" mouth"	NA
"2724"	"r"	"Ru'lut-masu "	NA	"MGV"	" saliva"	NA
"2725"	"r"	"Rubah "	"- '' , - '"	"MGV"	" change"	"n."
"2726"	"r"	"Rubanau "	NA	"MGV"	" change"	"v."
"2727"	"r"	"Rubitau "	NA	"MGV"	" alter, modify"	NA
"2728"	"r"	"Rubitaya "	NA	"MGV"	" alteration, modification"	NA
"2729"	"r"	"Ruduhk "	NA	"MGV"	" decoy"	"n."
"2730"	"r"	"Rufai "	"- '"	"MGV"	" benefit"	"n."
"2731"	"r"	"Ruhm "	NA	"MGV"	" even"	"adv."
"2732"	"r"	"Rukau "	"- '"	"MGV"	" bounce"	"v."
"2733"	"r"	"Ruken "	" '-"	"MGV"	" exit"	"n."
"2734"	"r"	"Run "	NA	"MGV"	" dream"	"n."
"2735"	"r"	"Runem-tor "	NA	"MGV"	" grab"	"v."
"2736"	"r"	"Runev "	" '-"	"MGV"	" spasm"	"n."
"2737"	"r"	"Ruskarau "	NA	"MGV"	" grasp"	"v."
"2738"	"r"	"Ruskarayek "	NA	"MGV"	" forceps"	NA
"2739"	"r"	"Ryill "	",,"	"anc."	" a Vulcan musical instrument"	NA
"2740"	"s"	"S'harien "	"- '"	"MGV"	",- '-\"	"NGS"
"2741"	"s"	"S'udish "	"- '"	"MGV"	" outside"	NA
"2742"	"s"	"Sa'adek "	"- '-"	"MGV"	" elevator, lift"	NA
"2743"	"s"	"Sa'akh "	"- '"	"anc."	" debt"	NA
"2744"	"s"	"Sa'awek"	NA	"anc."	" alone"	NA
"2745"	"s"	"Sa'le-esh-tor "	NA	"MGV"	" exhale"	NA
"2746"	"s"	"Sa'le-eshan "	NA	"MGV"	" exhalation"	NA
"2747"	"s"	"Sa'ovau "	NA	"MGV"	" expand"	NA
"2748"	"s"	"Sa'ovau-lesek "	NA	"MGV"	" expansion joint"	NA
"2749"	"s"	"Sa'ovau-masu-mishu "	NA	"MGV"	" expansion engine"	NA
"2750"	"s"	"Sa'ovau-spunek "	NA	"MGV"	" expansion valve"	NA
"2751"	"s"	"Sa'ovau-tuhlek "	NA	"MGV"	" expansion tank"	NA
"2752"	"s"	"Sa'ovaya "	NA	"MGV"	" expansion"	NA
"2753"	"s"	"Sa-, Sayik "	NA	"MGV"	" male"	"adj."
"2754"	"s"	"Sa-fu "	" '-"	"MGV"	" son"	NA
"2755"	"s"	"Sa-ka-ashausu "	NA	"MGV"	" male homosexual"	"n."
"2756"	"s"	"Sa-kai "	" '-"	"MGV"	" brother"	NA
"2757"	"s"	"Sa-kan "	" '-"	"MGV"	" boy"	NA
"2758"	"s"	"Sa-kelek-han "	NA	"MGV"	" prior"	"person"
"2759"	"s"	"Sa-kuk "	" '-"	"MGV"	" uncle"	NA
"2760"	"s"	"Sa-mekh "	" '-"	"MGV"	" father"	NA
"2761"	"s"	"Sa-niht "	" '-"	"MGV"	" male cousin"	NA
"2762"	"s"	"Sa-Te'kor "	NA	"MGV"	" King"	"only in a title or with a proper name"
"2763"	"s"	"Sa-te'krusu "	NA	"MGV"	" king"	"general term"
"2764"	"s"	"Sa-telsu "	NA	"MGV"	" husband"	NA
"2765"	"s"	"Sadahshaya t'Lokan "	NA	"MGV"	" Lokan's Schism"	"often inaccurately called \"T'Lokan Schism\""
"2766"	"s"	"Sadakh "	"- '"	"anc."	" eject"	NA
"2767"	"s"	"Sadakh-ku-san "	NA	"MGV"	" ejection seat"	NA
"2768"	"s"	"Sadakhat "	NA	"MGV"	" ejection"	NA
"2769"	"s"	"Sadakhek "	NA	"MGV"	" ejector"	NA
"2770"	"s"	"Sadalau "	""	"MGV"	" '\ "	NA
"2771"	"s"	"Sagan-tor "	NA	"MGV"	" distribute"	NA
"2772"	"s"	"Saganau "	""	"MGV"	" '\ "	NA
"2773"	"s"	"Sagau "	"- '"	"MGV"	" pulse, burst out"	"v., physics, etc."
"2774"	"s"	"Saguhsh "	"- ', - '"	"MGV"	" exhaust"	"n."
"2775"	"s"	"Saguhsh-mev "	NA	"MGV"	" exhaust pipe"	NA
"2776"	"s"	"Saguhsh-pa-tukh "	NA	"MGV"	" exhaust gas"	NA
"2777"	"s"	"Saguhsh-sovek "	NA	"MGV"	" exhaust fan"	NA
"2778"	"s"	"Saguhsh-tersvep "	NA	"MGV"	" exhaust port"	NA
"2779"	"s"	"Saguhsh-wekh-vel "	NA	"MGV"	" exhaust manifold"	NA
"2780"	"s"	"Saguhsh-yontayek "	NA	"MGV"	" afterburner"	NA
"2781"	"s"	"Sahil-tor "	NA	"MGV"	" dig out, dig up, unearth"	NA
"2782"	"s"	"Sahish-tor "	NA	"MGV"	" depressurize"	NA
"2783"	"s"	"Sahishan "	"- '-"	"MGV"	" depressurization"	NA
"2784"	"s"	"Sahr'gal "	NA	"MGV"	" tachyon"	NA
"2785"	"s"	"Sahr'gal-glashayek "	NA	"MGV"	" tachyon scanner"	NA
"2786"	"s"	"Sahr'gal-vunai "	NA	"MGV"	" tachyon field"	NA
"2787"	"s"	"Sahr'gal-zehl|ek| "	NA	"MGV"	" tachyon beam"	NA
"2788"	"s"	"Sahr-, Sahris "	NA	"MGV"	" fast, quick, rapid, speedy"	NA
"2789"	"s"	"Sahr-tor "	NA	"MGV"	" run"	"v."
"2790"	"s"	"Sahrafel "	"' "	"MGV"	" ',- \ "	NA
"2791"	"s"	"Sahrau "	"' - ',- "	"MGV"	" accelerate, speed up"	NA
"2792"	"s"	"Sahraya "	NA	"MGV"	" acceleration"	NA
"2793"	"s"	"Sahrayek "	NA	"MGV"	" accelerator"	NA
"2794"	"s"	"Sahriv "	NA	"MGV"	" storm"	"n."
"2795"	"s"	"Sahrvukh "	NA	"MGV"	" race"	"n., sport"
"2796"	"s"	"Sahrvukh-ashket "	NA	"MGV"	" racetrack"	NA
"2797"	"s"	"Sahrvukh-hors "	NA	"MGV"	" racehorse"	NA
"2798"	"s"	"Sahrvukhsu "	NA	"MGV"	" racer"	"person"
"2799"	"s"	"Sai-bosh "	NA	"MGV"	" overdressed"	"adj."
"2800"	"s"	"Sai-fam "	NA	"MGV"	" naked, nude, unclothed, completely undressed"	NA
"2801"	"s"	"Sai-tor "	NA	"MGV"	" clothe"	NA
"2802"	"s"	"Sai-tukh "	NA	"MGV"	" cloth"	NA
"2803"	"s"	"Sai-vel "	NA	"MGV"	" clothes, clothing"	NA
"2804"	"s"	"Sailau "	NA	"MGV"	" accompany"	NA
"2805"	"s"	"Saizhiv "	NA	"MGV"	" lint"	NA
"2806"	"s"	"Sak-tor "	NA	"MGV"	" spread"	"v."
"2807"	"s"	"Sak-tukh "	NA	"MGV"	" scandium"	NA
"2808"	"s"	"Sakal "	NA	"MGV"	" testis, testicle"	NA
"2809"	"s"	"Sakal-rasahtra "	NA	"MGV"	" testicular cancer"	NA
"2810"	"s"	"Sakal-sa'haf "	NA	"MGV"	" scrotum"	NA
"2811"	"s"	"Sakat "	NA	"MGV"	" mail"	"n."
"2812"	"s"	"Sakatau "	NA	"MGV"	" enhance"	NA
"2813"	"s"	"Sakataya "	NA	"MGV"	" enhancement"	NA
"2814"	"s"	"Sakathilau "	NA	"MGV"	" discriminate"	"v."
"2815"	"s"	"Sakelekau "	NA	"MGV"	" evict"	NA
"2816"	"s"	"Sakikau "	NA	"MGV"	" jettison"	NA
"2817"	"s"	"Saklukhau "	NA	"MGV"	" deteriorate"	NA
"2818"	"s"	"Sakurau "	NA	"MGV"	" decolorize"	NA
"2819"	"s"	"Sakwitau "	NA	"MGV"	" deflect"	NA
"2820"	"s"	"Sakwitayek "	NA	"MGV"	" deflector"	NA
"2821"	"s"	"Salan "	NA	"MGV"	" wind"	NA
"2822"	"s"	"Salasu "	NA	"MGV"	" native"	"n."
"2823"	"s"	"Salatik "	NA	"MGV"	" native"	"adj."
"2824"	"s"	"Salur "	NA	"MGV"	" blow"	"v."
"2825"	"s"	"Samazhau "	NA	"MGV"	" bail "	"water"
"2826"	"s"	"Samek "	NA	"MGV"	" cold"	"adj."
"2827"	"s"	"Sameskarau "	NA	"MGV"	" isolate"	NA
"2828"	"s"	"Sameskaraya "	NA	"MGV"	" isolation"	NA
"2829"	"s"	"Samev "	NA	"MGV"	" flue"	NA
"2830"	"s"	"Samm "	""	"MGV"	" flea"	NA
"2831"	"s"	"Samuyek "	NA	"MGV"	" chiller"	"device"
"2832"	"s"	"San "	NA	"MGV"	" waist"	NA
"2833"	"s"	"San-zhel "	NA	"MGV"	" belt"	"n."
"2834"	"s"	"Sanan "	NA	"MGV"	" exclusion"	NA
"2835"	"s"	"Sanan'es "	NA	"MGV"	" exclusivity, exclusiveness"	NA
"2836"	"s"	"Sanan-tor "	NA	"MGV"	" exclude"	NA
"2837"	"s"	"Sananik "	NA	"MGV"	" exclusive"	"adj."
"2838"	"s"	"Sanesh-tor "	NA	"MGV"	" amputate"	NA
"2839"	"s"	"Sanoi"	NA	"anc."	" please"	"v."
"2840"	"s"	"Sanok-, Sanokik "	NA	"MGV"	" pleasant"	"adj."
"2841"	"s"	"Sanosh"	NA	"anc."	" pleasure"	NA
"2842"	"s"	"Sanu "	NA	"MGV"	" please"	"pleasantry"
"2843"	"s"	"Sapanu-, Sapanuyik "	NA	"MGV"	" off-world"	"adj."
"2844"	"s"	"Saplau "	NA	"MGV"	" spray"	"v."
"2845"	"s"	"Saplaya "	NA	"MGV"	" spray"	"n."
"2846"	"s"	"Saplayek "	NA	"MGV"	" sprayer"	"device"
"2847"	"s"	"Sar-tak "	NA	"MGV"	" bed"	NA
"2848"	"s"	"Sar-tak-pthak "	NA	"MGV"	" clinophobia"	NA
"2849"	"s"	"Saran-tukh "	NA	"MGV"	" technetium"	NA
"2850"	"s"	"Sark "	NA	"MGV"	" beetle"	NA
"2851"	"s"	"Sarlah "	NA	"MGV"	" come, arrive"	NA
"2852"	"s"	"Sas-a-shar"	NA	"anc."	" a Vulcan desert"	NA
"2853"	"s"	"Sas-tor "	NA	"MGV"	" diffuse"	"v."
"2854"	"s"	"Sasahr-tor "	NA	"MGV"	" flee, run away "	"from"
"2855"	"s"	"Sasak "	NA	"MGV"	" diffusion"	NA
"2856"	"s"	"Sasalfosau "	NA	"MGV"	" pasteurize"	NA
"2857"	"s"	"Sasalfosaya "	NA	"MGV"	" pasteurization"	NA
"2858"	"s"	"Sasarlah "	NA	"MGV"	" come out, emerge"	NA
"2859"	"s"	"Sasau "	NA	"MGV"	" transmit"	NA
"2860"	"s"	"Sasaya "	NA	"MGV"	" transmission"	NA
"2861"	"s"	"Sasayek "	NA	"MGV"	" transmitter"	NA
"2862"	"s"	"Saseshau "	NA	"MGV"	" pull out, withdraw, extract, evulse"	NA
"2863"	"s"	"Sash "	NA	"MGV"	" acid"	"compound"
"2864"	"s"	"Sash'es "	NA	"MGV"	" acidity"	NA
"2865"	"s"	"Sash-masu "	NA	"MGV"	" acid"	"liquid"
"2866"	"s"	"Sash-sov-masu "	NA	"MGV"	" acid rain"	NA
"2867"	"s"	"Sashalotau "	NA	"MGV"	" evacuate"	NA
"2868"	"s"	"Sashalotaya "	NA	"MGV"	" evacuation"	NA
"2869"	"s"	"Sashavau "	NA	"MGV"	" expose"	"v."
"2870"	"s"	"Sashidau "	NA	"MGV"	" deform"	NA
"2871"	"s"	"Sashidaya "	NA	"MGV"	" deformation"	NA
"2872"	"s"	"Sashik "	NA	"MGV"	" acidic"	NA
"2873"	"s"	"Sasnem-tor "	NA	"MGV"	" excrete"	NA
"2874"	"s"	"Sasovau "	NA	"MGV"	" deflate"	NA
"2875"	"s"	"Sastoraya "	NA	"MGV"	" breakthrough"	"n."
"2876"	"s"	"Satalau "	NA	"MGV"	" determine"	NA
"2877"	"s"	"Satau "	NA	"MGV"	" send"	NA
"2878"	"s"	"Sateh "	NA	"MGV"	" percent"	NA
"2879"	"s"	"Sateh'es "	NA	"MGV"	" percentage"	NA
"2880"	"s"	"Satekhau "	NA	"MGV"	" sprout up"	NA
"2881"	"s"	"Satersau "	NA	"MGV"	" disconnect"	NA
"2882"	"s"	"Satorvu "	NA	"MGV"	" product"	NA
"2883"	"s"	"Sau "	NA	"MGV"	" emit"	NA
"2884"	"s"	"Sau-ha'tanau "	NA	"MGV"	" fluoresce"	NA
"2885"	"s"	"Sau-ha'tanauk "	NA	"MGV"	" fluorescent"	NA
"2886"	"s"	"Saudau "	NA	"MGV"	" appear"	NA
"2887"	"s"	"Saul-tor "	NA	"MGV"	" shout, yell"	"v."
"2888"	"s"	"Saurib-, Sauribik "	NA	"MGV"	" radio"	"adj."
"2889"	"s"	"Saurib-poprat "	NA	"MGV"	" radio reception"	NA
"2890"	"s"	"Saurib-pral "	NA	"MGV"	" radio wave"	NA
"2891"	"s"	"Saurib-sasaya "	NA	"MGV"	" radio broadcast/transmission"	NA
"2892"	"s"	"Saurib-vakav'es "	NA	"MGV"	" radio frequency "	"RF"
"2893"	"s"	"Sauribau "	NA	"MGV"	" radio"	"v."
"2894"	"s"	"Sauribayek "	NA	"MGV"	" radio"	"n."
"2895"	"s"	"Sauyau "	NA	"MGV"	" seem"	NA
"2896"	"s"	"Sav'el "	NA	"MGV"	" shirt"	NA
"2897"	"s"	"Savar-tor "	NA	"MGV"	" confess"	NA
"2898"	"s"	"Savas "	NA	"MGV"	" fruit"	"n."
"2899"	"s"	"Savas-slor-tukh "	NA	"MGV"	" fructose"	NA
"2900"	"s"	"Savasau "	NA	"MGV"	" "	"bear"
"2901"	"s"	"Savasau-bosh "	NA	"MGV"	" fruitful"	NA
"2902"	"s"	"Savasaya "	NA	"MGV"	" fructification, fruition, fruiting "	"out"
"2903"	"s"	"Savasik "	NA	"MGV"	" fruity"	NA
"2904"	"s"	"Savau "	NA	"MGV"	" diverge"	NA
"2905"	"s"	"Savaya "	NA	"MGV"	" divergence"	NA
"2906"	"s"	"Savilau "	NA	"MGV"	" deodorize"	NA
"2907"	"s"	"Savlau "	NA	"MGV"	" evade"	NA
"2908"	"s"	"Savlaya "	NA	"MGV"	" evasion"	NA
"2909"	"s"	"Saweinau "	NA	"MGV"	" molt, shed one's skin"	NA
"2910"	"s"	"Sayonotau "	NA	"MGV"	" extinguish"	NA
"2911"	"s"	"Sayonotayek "	NA	"MGV"	" extinguisher"	NA
"2912"	"s"	"Sayorkunau "	NA	"MGV"	" eviscerate, disembowel, gut"	NA
"2913"	"s"	"Sayumak "	NA	"MGV"	" spring"	"water source"
"2914"	"s"	"Sazehlik "	NA	"MGV"	" perpendicular"	"adj."
"2915"	"s"	"Sazh "	NA	"MGV"	" legume"	NA
"2916"	"s"	"Sef "	NA	"MGV"	" dune"	NA
"2917"	"s"	"Seheik"	NA	"NGS"	" \"declared ones\"; pilgrims"	"obs."
"2918"	"s"	"Sehlat "	NA	"MGV"	" large bear-like animal"	"sometimes domesticated as a pet"
"2919"	"s"	"Sek "	NA	"MGV"	" outlet"	NA
"2920"	"s"	"Sele-an-t'li"	NA	"anc."	" secondary level of adult discipline"	NA
"2921"	"s"	"Seleya "	NA	"MGV"	" a mountain; site of a major Vulcan ceremonial center"	NA
"2922"	"s"	"Selk "	NA	"MGV"	" delta"	"geol."
"2923"	"s"	"Sem-rik "	NA	"MGV"	" fascinating"	NA
"2924"	"s"	"Senau "	NA	"MGV"	" get up, arise"	NA
"2925"	"s"	"Senepa"	NA	"anc."	" a weapon with poisoned tips"	NA
"2926"	"s"	"Sep-wafikh"	NA	"anc."	" agree"	NA
"2927"	"s"	"Sesh'gal "	NA	"MGV"	" graviton"	NA
"2928"	"s"	"Sesh'gal-vunai "	NA	"MGV"	" graviton field"	NA
