"FRST_LETTER"	"voicing"	"vulcan"	"variety"	"pos"	"croftian_crossling_concepts"	"fse"
"2289"	"o"	"voiced"	"Oub "	"MGV"	"n."	"OBJ.CONC"	"firmament"
"2290"	"o"	"voiced"	"Oveh "	"MGV"	"n."	"OBJ.CONC"	"saint"
"2291"	"o"	"voiced"	"Ovsotu"	"anc."	"v."	"ACT.CONC"	"total"
"2292"	"o"	"voiced"	"Ovsotuhl "	"MGV"	"adj."	"PROP.CONC"	"complete, total"
"2293"	"o"	"voiced"	"Ovsu "	"anc."	"n."	"OBJ.CONC"	"total"
"2294"	"o"	"voiced"	"Ovulau "	"MGV"	"v."	"ACT.CONC"	"bow"
"2295"	"o"	"voiced"	"Oyut "	"MGV"	"n."	"OBJ.CONC"	"custom"
"2296"	"o"	"voiced"	"Ozh "	"MGV"	"n."	"OBJ.CONC"	"finger"
"2297"	"o"	"voiced"	"Ozh-dukal "	"MGV"	"n."	"OBJ.CONC"	"fist"
"2298"	"o"	"voiced"	"Ozhika "	"MGV"	"n."	"OBJ.CONC"	"logic"
"2299"	"o"	"voiced"	"Ozhikaik "	"MGV"	"adj."	"PROP.CONC"	"logical"
"2300"	"p"	"voiceless"	"Pa' "	"MGV"	"prep."	"SITU.MOD"	"around"
"2301"	"p"	"voiceless"	"Pa'ash|-| "	"MGV"	"adj."	"PROP.CONC"	"flat"
"2302"	"p"	"voiceless"	"Pa'ash-tor "	"MGV"	"v."	"ACT.CONC"	"flatten"
"2303"	"p"	"voiceless"	"Pa'shau "	"MGV"	"v."	"ACT.CONC"	"clear"
"2304"	"p"	"voiceless"	"Pa'tam'al-kelek "	"MGV"	"n."	"OBJ.CONC"	"haunted house"
"2305"	"p"	"voiceless"	"Pa'tam'au "	"MGV"	"v."	"ACT.CONC"	"haunt"
"2306"	"p"	"voiceless"	"Pa-tukh "	"MGV"	"n."	"OBJ.CONC"	"gas (oxygen, etc.)"
"2307"	"p"	"voiceless"	"Pa-tukh-, Pa-tukhik "	"MGV"	"adj."	"PROP.CONC"	"gaseous"
"2308"	"p"	"voiceless"	"Pabukh-tor "	"MGV"	"v."	"ACT.CONC"	"forgive"
"2309"	"p"	"voiceless"	"Pabukhu "	"MGV"	"n."	"OBJ.CONC"	"The Forgiven"
"2310"	"p"	"voiceless"	"Pada-tor "	"MGV"	"v."	"ACT.CONC"	"spin/rotate quickly, turn fast"
"2311"	"p"	"voiceless"	"Padukau "	"MGV"	"v."	"ACT.CONC"	"roll"
"2312"	"p"	"voiceless"	"Pafam|-| "	"MGV"	"adj."	"PROP.CONC"	"deficient"
"2313"	"p"	"voiceless"	"Pagun "	"anc."	"n."	"OBJ.CONC"	"duel"
"2314"	"p"	"voiceless"	"Pahth "	"MGV"	"n."	"OBJ.CONC"	"panic"
"2315"	"p"	"voiceless"	"Pahutau "	"MGV"	"v."	"ACT.CONC"	"agitate"
"2316"	"p"	"voiceless"	"Pahz "	"MGV"	"n."	"OBJ.CONC"	"lightning"
"2317"	"p"	"voiceless"	"Paikau "	"MGV"	"v."	"ACT.CONC"	"fluster"
"2318"	"p"	"voiceless"	"Pak "	"MGV"	"n."	"OBJ.CONC"	"loss"
"2319"	"p"	"voiceless"	"Pak-tor "	"MGV"	"v."	"ACT.CONC"	"lose"
"2320"	"p"	"voiceless"	"Pakh "	"MGV"	"n."	"OBJ.CONC"	"stroke"
"2321"	"p"	"voiceless"	"Pakhaik "	"MGV"	"adj."	"PROP.CONC"	"regular"
"2322"	"p"	"voiceless"	"Pakhartau "	"MGV"	"v."	"ACT.CONC"	"regulate"
"2323"	"p"	"voiceless"	"Pakik, Pakal-, Pakalik "	"MGV"	"adj."	"PROP.CONC"	"lost"
"2324"	"p"	"voiceless"	"Pakuv "	"MGV"	"n."	"OBJ.CONC"	"coil, loop"
"2325"	"p"	"voiceless"	"Pal "	"MGV"	"n."	"OBJ.CONC"	"age, era"
"2326"	"p"	"voiceless"	"Palesh-tor "	"MGV"	"v."	"ACT.CONC"	"endure"
"2327"	"p"	"voiceless"	"Palikau "	"MGV"	"v."	"ACT.CONC"	"begin, commence, start"
"2328"	"p"	"voiceless"	"Palutunau "	"MGV"	"v."	"ACT.CONC"	"care for, tend, watch over"
"2329"	"p"	"voiceless"	"Pamashok "	"MGV"	"n."	"OBJ.CONC"	"dike"
"2330"	"p"	"voiceless"	"Pamutau "	"MGV"	"v."	"ACT.CONC"	"bypass"
"2331"	"p"	"voiceless"	"Panaz "	"MGV"	"n."	"OBJ.CONC"	"fume"
"2332"	"p"	"voiceless"	"Panu "	"MGV"	"n."	"OBJ.CONC"	"world"
"2333"	"p"	"voiceless"	"Paribau "	"MGV"	"v."	"ACT.CONC"	"discuss"
"2334"	"p"	"voiceless"	"Paribaya "	"MGV"	"n."	"OBJ.CONC"	"discussion"
"2335"	"p"	"voiceless"	"Pas-, Pasik "	"MGV"	"adj."	"PROP.CONC"	"dull, blunt"
"2336"	"p"	"voiceless"	"Pash-tor "	"MGV"	"v."	"ACT.CONC"	"trap"
"2337"	"p"	"voiceless"	"Pashov "	"anc."	"n."	"OBJ.CONC"	"dolmen"
"2338"	"p"	"voiceless"	"Pasu "	"MGV"	"n."	"OBJ.CONC"	"table"
"2339"	"p"	"voiceless"	"Pasutau "	"MGV"	"v."	"ACT.CONC"	"camouflage, disguise"
"2340"	"p"	"voiceless"	"Patal-tor "	"MGV"	"v."	"ACT.CONC"	"detect"
"2341"	"p"	"voiceless"	"Patalek "	"MGV"	"n."	"OBJ.CONC"	"detector"
"2342"	"p"	"voiceless"	"Patalavau "	"MGV"	"v."	"ACT.CONC"	"appraise, evaluate"
"2343"	"p"	"voiceless"	"Patalavaya "	"MGV"	"n."	"OBJ.CONC"	"appraisal, evaluation"
"2344"	"p"	"voiceless"	"Patam "	"MGV"	"n."	"OBJ.CONC"	"head"
"2345"	"p"	"voiceless"	"Patishal-, Patishalik "	"MGV"	"adj."	"PROP.CONC"	"popular"
"2346"	"p"	"voiceless"	"Patorau "	"MGV"	"v."	"ACT.CONC"	"process"
"2347"	"p"	"voiceless"	"Patra "	"MGV"	"n."	"OBJ.CONC"	"pool (vehicle, gene, etc.)"
"2348"	"p"	"voiceless"	"Patuhl-tor "	"MGV"	"v."	"ACT.CONC"	"encase"
"2349"	"p"	"voiceless"	"Pau "	"MGV"	"n."	"OBJ.CONC"	"corona, halo"
"2350"	"p"	"voiceless"	"Pauk "	"MGV"	"adj."	"PROP.CONC"	"round"
"2351"	"p"	"voiceless"	"Pavek "	"MGV"	"n."	"OBJ.CONC"	"event"
"2352"	"p"	"voiceless"	"Pavesh-tor "	"MGV"	"v."	"ACT.CONC"	"happen, occur"
"2353"	"p"	"voiceless"	"Pehkau "	"MGV"	"v."	"ACT.CONC"	"stop"
"2354"	"p"	"voiceless"	"Pekh "	"MGV"	"n."	"OBJ.CONC"	"feces, dung, excrement, manure"
"2355"	"p"	"voiceless"	"Pel-tar'uk"	"anc."	"n."	"OBJ.CONC"	"a low shrub which produces small, green, edible berries"
"2356"	"p"	"voiceless"	"Pelakh "	"MGV"	"n."	"OBJ.CONC"	"filament"
"2357"	"p"	"voiceless"	"Pelal "	"MGV"	"n."	"OBJ.CONC"	"robe"
"2358"	"p"	"voiceless"	"Pen-, Penik "	"MGV"	"adj."	"PROP.CONC"	"short"
"2359"	"p"	"voiceless"	"Pen-tor "	"MGV"	"v."	"ACT.CONC"	"shorten, curtail"
"2360"	"p"	"voiceless"	"Penal-harr "	"MGV"	"adj."	"PROP.CONC"	"bobtail"
"2361"	"p"	"voiceless"	"Per-ithop"	"anc."	"n."	"OBJ.CONC"	"actor, actress"
"2362"	"p"	"voiceless"	"Per-tor "	"MGV"	"v."	"ACT.CONC"	"act"
"2363"	"p"	"voiceless"	"Pes-, Pesik "	"MGV"	"adj."	"PROP.CONC"	"firm"
"2364"	"p"	"voiceless"	"Pev "	"anc."	"n."	"OBJ.CONC"	"mat"
"2365"	"p"	"voiceless"	"Pi, Pi' "	"MGV"	"adj."	"PROP.CONC"	"small, little"
"2366"	"p"	"voiceless"	"Pi'dayek "	"MGV"	"n."	"OBJ.CONC"	"rotor"
"2367"	"p"	"voiceless"	"Pi'dayek-hashek "	"MGV"	"n."	"OBJ.CONC"	"gyrocopter"
"2368"	"p"	"voiceless"	"Pi'gal "	"MGV"	"n."	"OBJ.CONC"	"particle"
"2369"	"p"	"voiceless"	"Pi'kahr "	"MGV"	"n."	"OBJ.CONC"	"village, hamlet, settlement"
"2370"	"p"	"voiceless"	"Pi'maat "	"MGV"	"n."	"OBJ.CONC"	"family"
"2371"	"p"	"voiceless"	"Pi'mashali "	"MGV"	"n."	"OBJ.CONC"	"boat"
"2372"	"p"	"voiceless"	"Pi'math "	"MGV"	"n."	"OBJ.CONC"	"saucer"
"2373"	"p"	"voiceless"	"Pi'nafek "	"MGV"	"n."	"OBJ.CONC"	"gland"
"2374"	"p"	"voiceless"	"Pi'sukhlop "	"MGV"	"n."	"OBJ.CONC"	"figurine, statuette"
"2375"	"p"	"voiceless"	"Pi'tenkan"	"MGV"	"n."	"OBJ.CONC"	"embryo"
"2376"	"p"	"voiceless"	"Pi'wakru "	"MGV"	"n."	"OBJ.CONC"	"minute"
"2377"	"p"	"voiceless"	"Pid|-| "	"MGV"	"adj."	"PROP.CONC"	"high"
"2378"	"p"	"voiceless"	"Pid-khaf-vihish "	"MGV"	"n."	"OBJ.CONC"	"high blood pressure, hypertension"
"2379"	"p"	"voiceless"	"Pid-mashen "	"MGV"	"n."	"OBJ.CONC"	"high tide"
"2380"	"p"	"voiceless"	"Pid-shal|tra| "	"MGV"	"n."	"OBJ.CONC"	"highland(s)"
"2381"	"p"	"voiceless"	"Pid-tahmoh-, Pid-tahmohik "	"MGV"	"adj."	"PROP.CONC"	"high resolution"
"2382"	"p"	"voiceless"	"Pid-vihish "	"MGV"	"n."	"OBJ.CONC"	"high pressure"
"2383"	"p"	"voiceless"	"Pidek "	"MGV"	"n."	"OBJ.CONC"	"height"
"2384"	"p"	"voiceless"	"Pidesh "	"anc."	"v."	"ACT.CONC"	"exert"
"2385"	"p"	"voiceless"	"Pidvalu "	"MGV"	"n."	"OBJ.CONC"	"hyperbola"
"2386"	"p"	"voiceless"	"Pih-saya "	"MGV"	"n."	"OBJ.CONC"	"gamma radiation"
"2387"	"p"	"voiceless"	"Pih-zehllar "	"MGV"	"n."	"OBJ.CONC"	"gamma rays"
"2388"	"p"	"voiceless"	"Pihl "	"MGV"	"n."	"OBJ.CONC"	"quark"
"2389"	"p"	"voiceless"	"Pihlora "	"MGV"	"n."	"OBJ.CONC"	"'pyllora', counselor, guide"
"2390"	"p"	"voiceless"	"Pil-tor "	"MGV"	"v."	"ACT.CONC"	"prepare food (for eating)"
"2391"	"p"	"voiceless"	"Pilash "	"MGV"	"n."	"OBJ.CONC"	"river"
"2392"	"p"	"voiceless"	"Pilsu "	"MGV"	"n."	"OBJ.CONC"	"food preparer, cook, chef"
"2393"	"p"	"voiceless"	"Pim-tukh "	"MGV"	"n."	"OBJ.CONC"	"lithium"
"2394"	"p"	"voiceless"	"Pinkau "	"MGV"	"v."	"ACT.CONC"	"earn"
"2395"	"p"	"voiceless"	"Pishek "	"MGV"	"n."	"OBJ.CONC"	"steel"
"2396"	"p"	"voiceless"	"Pitoh "	"MGV"	"n."	"OBJ.CONC"	"note"
"2397"	"p"	"voiceless"	"Piyah|-| "	"MGV"	"adj."	"PROP.CONC"	"ripe"
"2398"	"p"	"voiceless"	"Pla'dor "	"MGV"	"n."	"OBJ.CONC"	"back"
"2399"	"p"	"voiceless"	"Pla'rak "	"MGV"	"adv."	"ACT.CONC.MOD"	"backward(s)"
"2400"	"p"	"voiceless"	"Pla-kur "	"MGV"	"adj."	"PROP.CONC"	"blue"
"2401"	"p"	"voiceless"	"Pla-tor "	"MGV"	"v."	"ACT.CONC"	"back up, to go in reverse"
"2402"	"p"	"voiceless"	"Pla-tukh "	"MGV"	"n."	"OBJ.CONC"	"cobalt"
"2403"	"p"	"voiceless"	"Plak-tau"	"anc."	"n."	"OBJ.CONC"	"plak tow', Vulcan 'blood fever'"
"2404"	"p"	"voiceless"	"Plan "	"MGV"	"n."	"OBJ.CONC"	"backing up, reversal"
"2405"	"p"	"voiceless"	"Plat "	"MGV"	"n."	"OBJ.CONC"	"spine"
"2406"	"p"	"voiceless"	"Plathau "	"MGV"	"v."	"ACT.CONC"	"consummate"
"2407"	"p"	"voiceless"	"Plesh-tor "	"MGV"	"v."	"ACT.CONC"	"crush"
"2408"	"p"	"voiceless"	"Pliflau "	"MGV"	"v."	"ACT.CONC"	"condemn"
"2409"	"p"	"voiceless"	"Plik "	"MGV"	"n."	"OBJ.CONC"	"advantage"
"2410"	"p"	"voiceless"	"Plis-tor "	"MGV"	"v."	"ACT.CONC"	"glide"
"2411"	"p"	"voiceless"	"Plisek "	"MGV"	"n."	"OBJ.CONC"	"glider"
"2412"	"p"	"voiceless"	"Plokh "	"MGV"	"n."	"OBJ.CONC"	"delusion"
"2413"	"p"	"voiceless"	"Plom"	"anc."	"n."	"OBJ.CONC"	"vegetable"
"2414"	"p"	"voiceless"	"Plom-bah-ker "	"MGV"	"n."	"OBJ.CONC"	"vegetable garden"
"2415"	"p"	"voiceless"	"Plomik "	"MGV"	"adj."	"PROP.CONC"	"'plomeek', vegetable"
"2416"	"p"	"voiceless"	"Plomik shur "	"MGV"	"n."	"OBJ.CONC"	"plomeek soup, vegetable soup"
"2417"	"p"	"voiceless"	"Pluhk "	"MGV"	"n."	"OBJ.CONC"	"vomit"
"2418"	"p"	"voiceless"	"Po "	"MGV"	"adv."	"PREDIC.MOD"	"why"
"2419"	"p"	"voiceless"	"Po' "	"MGV"	"prep."	"SITU.MOD"	"after"
"2420"	"p"	"voiceless"	"Po-wak "	"MGV"	"n."	"OBJ.CONC"	"aftermath"
"2421"	"p"	"voiceless"	"Pohl|-| "	"MGV"	"adv."	"SELEC.MOD"	"several"
"2422"	"p"	"voiceless"	"Pohshau "	"MGV"	"v."	"ACT.CONC"	"shoot"
"2423"	"p"	"voiceless"	"Pohshek "	"MGV"	"n."	"OBJ.CONC"	"firearm, gun"
"2424"	"p"	"voiceless"	"Pok "	"MGV"	"adj."	"PROP.CONC"	"ready"
"2425"	"p"	"voiceless"	"Pol-tor "	"MGV"	"v."	"ACT.CONC"	"fry"
"2426"	"p"	"voiceless"	"Pon farr"	"anc."	"n."	"OBJ.CONC"	"'mating time'"
"2427"	"p"	"voiceless"	"Pon-to-fa"	"anc."	"n."	"OBJ.CONC"	"estrus, 'heat'"
"2428"	"p"	"voiceless"	"Pon-tor "	"MGV"	"v."	"ACT.CONC"	"mate"
"2429"	"p"	"voiceless"	"Poprah "	"MGV"	"v."	"ACT.CONC"	"receive"
"2430"	"p"	"voiceless"	"Poshaht-, Poshahtik "	"MGV"	"adj."	"PROP.CONC"	"eventual"
"2431"	"p"	"voiceless"	"Potau "	"MGV"	"v."	"ACT.CONC"	"keep"
"2432"	"p"	"voiceless"	"Potun-tor "	"MGV"	"v."	"ACT.CONC"	"sustain"
"2433"	"p"	"voiceless"	"Praduk "	"MGV"	"n."	"OBJ.CONC"	"front"
"2434"	"p"	"voiceless"	"Prahk'es "	"MGV"	"n."	"OBJ.CONC"	"ecstasy"
"2435"	"p"	"voiceless"	"Pral "	"MGV"	"n."	"OBJ.CONC"	"wave"
"2436"	"p"	"voiceless"	"Prash "	"MGV"	"n."	"OBJ.CONC"	"mucus"
"2437"	"p"	"voiceless"	"Praskul-, Praskulik "	"MGV"	"adj."	"PROP.CONC"	"flamboyant"
"2438"	"p"	"voiceless"	"Prel "	"MGV"	"n."	"OBJ.CONC"	"bliss"
"2439"	"p"	"voiceless"	"Prel-bosh "	"MGV"	"adj."	"PROP.CONC"	"blissful"
"2440"	"p"	"voiceless"	"Pris-tor "	"MGV"	"v."	"ACT.CONC"	"braid"
"2441"	"p"	"voiceless"	"Psal-tukh "	"MGV"	"n."	"OBJ.CONC"	"strontium"
"2442"	"p"	"voiceless"	"Psau "	"MGV"	"v."	"ACT.CONC"	"seek"
"2443"	"p"	"voiceless"	"Pseth|-| "	"MGV"	"adj."	"PROP.CONC"	"dry"
"2444"	"p"	"voiceless"	"Pseth-wak "	"MGV"	"n."	"OBJ.CONC"	"drought"
"2445"	"p"	"voiceless"	"Pstha "	"MGV"	"v."	"ACT.CONC"	"search, look for"
"2446"	"p"	"voiceless"	"Psthan "	"MGV"	"n."	"OBJ.CONC"	"search, quest"
"2447"	"p"	"voiceless"	"Pstheran "	"MGV"	"n."	"OBJ.CONC"	"cliche"
"2448"	"p"	"voiceless"	"Pthak "	"MGV"	"n."	"OBJ.CONC"	"fear, phobia"
"2449"	"p"	"voiceless"	"Pu'a "	"MGV"	"n."	"OBJ.CONC"	"fairy"
"2450"	"p"	"voiceless"	"Pu'gal "	"MGV"	"n."	"OBJ.CONC"	"baryon"
"2451"	"p"	"voiceless"	"Pu'olu "	"MGV"	"n."	"OBJ.CONC"	"genie"
"2452"	"p"	"voiceless"	"Pu'ulidau "	"MGV"	"v."	"ACT.CONC"	"to be marked"
"2453"	"p"	"voiceless"	"Pu-tor "	"MGV"	"v."	"ACT.CONC"	"clean"
"2454"	"p"	"voiceless"	"Pudatau "	"MGV"	"v."	"ACT.CONC"	"to be propelled"
"2455"	"p"	"voiceless"	"Pudor-tor "	"MGV"	"v."	"ACT.CONC"	"to be honored"
"2456"	"p"	"voiceless"	"Pudva-tor "	"MGV"	"v."	"ACT.CONC"	"to be to believed"
"2457"	"p"	"voiceless"	"Pudvel-tor "	"MGV"	"v."	"ACT.CONC"	"to be chosen"
"2458"	"p"	"voiceless"	"Pufai-tor "	"MGV"	"v."	"ACT.CONC"	"to be known"
"2459"	"p"	"voiceless"	"Pufas-tor "	"MGV"	"v."	"ACT.CONC"	"to be cooked"
"2460"	"p"	"voiceless"	"Pufulag-tor "	"MGV"	"v."	"ACT.CONC"	"to be lead"
"2461"	"p"	"voiceless"	"Puhku "	"MGV"	"n."	"OBJ.CONC"	"amber, succinite"
"2462"	"p"	"voiceless"	"Puhnk "	"MGV"	"n."	"OBJ.CONC"	"crust"
"2463"	"p"	"voiceless"	"Puhsh "	"MGV"	"n."	"OBJ.CONC"	"foam, froth, spume"
"2464"	"p"	"voiceless"	"Puk-tor "	"MGV"	"v."	"ACT.CONC"	"fight"
"2465"	"p"	"voiceless"	"Pukilko-tor "	"MGV"	"v."	"ACT.CONC"	"to be answered"
"2466"	"p"	"voiceless"	"Pula'tusa "	"MGV"	"v."	"ACT.CONC"	"to be mourned"
"2467"	"p"	"voiceless"	"Pulau "	"MGV"	"v."	"ACT.CONC"	"reach"
"2468"	"p"	"voiceless"	"Pulayau "	"MGV"	"v."	"ACT.CONC"	"to be present"
"2469"	"p"	"voiceless"	"Pulu-kur "	"MGV"	"adj."	"PROP.CONC"	"lavender"
"2470"	"p"	"voiceless"	"Puma "	"MGV"	"v."	"ACT.CONC"	"to be owned"
"2471"	"p"	"voiceless"	"Pumeskarau "	"MGV"	"v."	"ACT.CONC"	"to be held"
"2472"	"p"	"voiceless"	"Puna'shau "	"MGV"	"v."	"ACT.CONC"	"to be greeted"
"2473"	"p"	"voiceless"	"Punaf-tor "	"MGV"	"v."	"ACT.CONC"	"to be linked"
"2474"	"p"	"voiceless"	"Punar-tor "	"MGV"	"v."	"ACT.CONC"	"to be accepted"
"2475"	"p"	"voiceless"	"Punekwitau "	"MGV"	"v."	"ACT.CONC"	"to be forced"
"2476"	"p"	"voiceless"	"Pupak-tor "	"MGV"	"v."	"ACT.CONC"	"to be lost"
"2477"	"p"	"voiceless"	"Pupol-tor "	"MGV"	"v."	"ACT.CONC"	"to be fried"
"2478"	"p"	"voiceless"	"Puragtau "	"MGV"	"v."	"ACT.CONC"	"to be introduced"
"2479"	"p"	"voiceless"	"Purubai "	"MGV"	"v."	"ACT.CONC"	"to be changed"
"2480"	"p"	"voiceless"	"Pusaganau "	"MGV"	"v."	"ACT.CONC"	"to be dispersed"
"2481"	"p"	"voiceless"	"Pushau "	"MGV"	"v."	"ACT.CONC"	"to be broken"
"2482"	"p"	"voiceless"	"Puskau-tor "	"MGV"	"v."	"ACT.CONC"	"to be digested"
"2483"	"p"	"voiceless"	"Puspusau "	"MGV"	"v."	"ACT.CONC"	"to be launched"
"2484"	"p"	"voiceless"	"Pustau "	"MGV"	"v."	"ACT.CONC"	"to be killed"
"2485"	"p"	"voiceless"	"Pusvik-tor "	"MGV"	"v."	"ACT.CONC"	"to be betrayed"
"2486"	"p"	"voiceless"	"Putal-tor "	"MGV"	"v."	"ACT.CONC"	"to be found"
"2487"	"p"	"voiceless"	"Putan-tor "	"MGV"	"v."	"ACT.CONC"	"to be given"
"2488"	"p"	"voiceless"	"Putanovau "	"MGV"	"v."	"ACT.CONC"	"to be equipped"
"2489"	"p"	"voiceless"	"Putash-tor "	"MGV"	"v."	"ACT.CONC"	"to be controlled"
"2490"	"p"	"voiceless"	"Putaurau "	"MGV"	"v."	"ACT.CONC"	"to be amazed"
"2491"	"p"	"voiceless"	"Puterish-tor "	"MGV"	"v."	"ACT.CONC"	"to be combined"
"2492"	"p"	"voiceless"	"Putesha "	"MGV"	"v."	"ACT.CONC"	"to be awed"
"2493"	"p"	"voiceless"	"Puthakau "	"MGV"	"v."	"ACT.CONC"	"to be focused"
"2494"	"p"	"voiceless"	"Puthrap-tor "	"MGV"	"v."	"ACT.CONC"	"to be offended"
"2495"	"p"	"voiceless"	"Putrefei "	"MGV"	"v."	"ACT.CONC"	"to be martyred"
"2496"	"p"	"voiceless"	"Putumau "	"MGV"	"v."	"ACT.CONC"	"to be programmed"
"2497"	"p"	"voiceless"	"Putus-tor "	"MGV"	"v."	"ACT.CONC"	"to be loaded"
"2498"	"p"	"voiceless"	"Puv "	"MGV"	"n."	"OBJ.CONC"	"swelling"
"2499"	"p"	"voiceless"	"Puv-tor "	"MGV"	"v."	"ACT.CONC"	"swell"
"2500"	"p"	"voiceless"	"Puvinem-tor "	"MGV"	"v."	"ACT.CONC"	"to be assimilated"
"2501"	"p"	"voiceless"	"Puyem-tor "	"MGV"	"v."	"ACT.CONC"	"to be fed"
"2502"	"p"	"voiceless"	"Puyik "	"MGV"	"adj."	"PROP.CONC"	"clean"
"2503"	"p"	"voiceless"	"Puzehl-tor "	"MGV"	"v."	"ACT.CONC"	"to be aligned"
"2504"	"p"	"voiceless"	"Puzhu-tor "	"MGV"	"v."	"ACT.CONC"	"to be heard"
"2505"	"r"	"voiced"	"Ra "	"MGV"	"adj."	"SELEC.MOD"	"what"
"2506"	"r"	"voiced"	"Raal "	"MGV"	"n."	"OBJ.CONC"	"a region on Vulcan"
"2507"	"r"	"voiced"	"Rada-tor "	"MGV"	"v."	"ACT.CONC"	"spin (yarn, a web, etc.)"
"2508"	"r"	"voiced"	"Radet "	"MGV"	"n."	"OBJ.CONC"	"bushing"
"2509"	"r"	"voiced"	"Raf-, Rafik "	"MGV"	"adj."	"PROP.CONC"	"electric(al)"
"2510"	"r"	"voiced"	"Raf-a'rak|-| "	"MGV"	"adj."	"PROP.CONC"	"electropositive"
"2511"	"r"	"voiced"	"Raf-ar'kada-, Raf-ar'kadaik "	"MGV"	"adj."	"PROP.CONC"	"electronic"
"2512"	"r"	"voiced"	"Raf-ar'kada-dvelek "	"MGV"	"adj."	"PROP.CONC"	"electronic switch"
"2513"	"r"	"voiced"	"Raf-ar'kada-ha'wein "	"MGV"	"n."	"OBJ.CONC"	"electronic shutter (camera)"
"2514"	"r"	"voiced"	"Raf-ar'kada-kahat "	"MGV"	"n."	"OBJ.CONC"	"electronic flash"
"2515"	"r"	"voiced"	"Raf-ar'kada-sakat "	"MGV"	"n."	"OBJ.CONC"	"electronic mail (e-mail)"
"2516"	"r"	"voiced"	"Raf-ar'kada-sutauk "	"MGV"	"n."	"OBJ.CONC"	"electronics bay"
"2517"	"r"	"voiced"	"Raf-ar'kada-tash "	"MGV"	"n."	"OBJ.CONC"	"electronic control"
"2518"	"r"	"voiced"	"Raf-ar'kada-tehnokatlar "	"MGV"	"n."	"OBJ.CONC"	"electronic countermeasures (ECM)"
"2519"	"r"	"voiced"	"Raf-ar'kada-tvelkaun "	"MGV"	"n."	"OBJ.CONC"	"electronic tuning"
"2520"	"r"	"voiced"	"Raf-ar'kada-vellar "	"MGV"	"n."	"OBJ.CONC"	"electronics (equipment)"
"2521"	"r"	"voiced"	"Raf-ar'kada-viralashek "	"MGV"	"n."	"OBJ.CONC"	"electronic microphone"
"2522"	"r"	"voiced"	"Raf-ar'kada-yonan "	"MGV"	"n."	"OBJ.CONC"	"electronic ignition"
"2523"	"r"	"voiced"	"Raf-dataya "	"MGV"	"n."	"OBJ.CONC"	"electric propulsion"
"2524"	"r"	"voiced"	"Raf-dvun-nekwitaya "	"MGV"	"n."	"OBJ.CONC"	"electromotive force"
"2525"	"r"	"voiced"	"Raf-dvun-tal "	"MGV"	"n."	"OBJ.CONC"	"electrokinetics"
"2526"	"r"	"voiced"	"Raf-elakh "	"MGV"	"n."	"OBJ.CONC"	"electric(al) wire"
"2527"	"r"	"voiced"	"Raf-falek-, Raf-falekik "	"MGV"	"adj."	"PROP.CONC"	"electrothermal"
"2528"	"r"	"voiced"	"Raf-gasu "	"MGV"	"n."	"OBJ.CONC"	"electric flux"
"2529"	"r"	"voiced"	"Raf-glayek "	"MGV"	"n."	"OBJ.CONC"	"electric eye"
"2530"	"r"	"voiced"	"Raf-ha'gelek "	"MGV"	"n."	"OBJ.CONC"	"electric light"
"2531"	"r"	"voiced"	"Raf-khrasaya "	"MGV"	"n."	"OBJ.CONC"	"electrical discharge"
"2532"	"r"	"voiced"	"Raf-kolaya "	"MGV"	"n."	"OBJ.CONC"	"electric(al) shock"
"2533"	"r"	"voiced"	"Raf-kus-vakh "	"MGV"	"n."	"OBJ.CONC"	"electric bell"
"2534"	"r"	"voiced"	"Raf-meil-tal "	"MGV"	"n."	"OBJ.CONC"	"electrochemistry"
"2535"	"r"	"voiced"	"Raf-mish-tal "	"MGV"	"n."	"OBJ.CONC"	"electrical engineering"
"2536"	"r"	"voiced"	"Raf-mishu "	"MGV"	"n."	"OBJ.CONC"	"electric motor"
"2537"	"r"	"voiced"	"Raf-nala "	"MGV"	"n."	"OBJ.CONC"	"electrocyte"
"2538"	"r"	"voiced"	"Raf-natya-thonek "	"MGV"	"n."	"OBJ.CONC"	"electrometer"
"2539"	"r"	"voiced"	"Raf-nifau "	"MGV"	"v."	"ACT.CONC"	"electrolyze"
"2540"	"r"	"voiced"	"Raf-nifaya "	"MGV"	"n."	"OBJ.CONC"	"electrolysis"
"2541"	"r"	"voiced"	"Raf-seshan-dvelek "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic switch"
"2542"	"r"	"voiced"	"Raf-seshan-ferek "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic generator"
"2543"	"r"	"voiced"	"Raf-seshan-kebi "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic unit"
"2544"	"r"	"voiced"	"Raf-seshan-pral "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic wave"
"2545"	"r"	"voiced"	"Raf-seshan-sagaya "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic pulse (EMP)"
"2546"	"r"	"voiced"	"Raf-seshan-saya "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic radiation"
"2547"	"r"	"voiced"	"Raf-seshan-vel "	"MGV"	"n."	"OBJ.CONC"	"electromagnet"
"2548"	"r"	"voiced"	"Raf-seshan-vimevilaya "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic induction"
"2549"	"r"	"voiced"	"Raf-seshan-vohrayek "	"MGV"	"n."	"OBJ.CONC"	"electromagnetic brake"
