FRST_LETTER	WORD-FSE
g	Grand vizier -- fik-spanekhartausu
g	Grandchild -- kan-kan
g	Granddaughter -- ko-kan-kan
g	Grandfather -- fa-sa-mekh
g	Grandfather clock -- ha-vol lan-wak-vel
g	Grandma -- fa-komi
g	Grandmother -- fa-ko-mekh
g	Grandpa -- fa-sami
g	Grandparents -- fe-mekhu (TGV), fe-mekhlar (MGV)
g	Grandson -- sa-kan-kan
g	Granite -- zasuhl (anc.)
g	Granny knot -- fa-komi-gor
g	Grant (v.) -- vahl
g	Granulation -- neldovaya
g	Graph -- sfek-besan (n.), sfek-bes-tor (v.)
g	Graphic (n.) -- besuk
g	Graphite -- lerash-nol-tukh
g	Grapple (n.) -- runemek
g	Grappling iron -- runem-kik
g	Grasp -- ruskaraya (n.), ruskarau (v.)
g	Grass -- yar
g	Grassland(s) -- yartra
g	"Grate -- movis (n.); grafleitau (v.)"
g	Grater -- grafleitayek
g	Grateful -- klem-bosh|-|
g	Grating -- movisla
g	Gratitude -- klem
g	"Grave -- khat-, khatik (adj.); shi'vukhut (n., TGV), shi'visolektaya (n., MGV)"
g	Grave robber -- shi'vukhut-snikausu (TGV), shi'visolektaya-snikausu (MGV)
g	Grave robbery -- shi'vukhut-snikaya (TGV), shi'visolektaya-snikaya (MGV)
g	Gravedigger -- hilsu t'shi'vukhutlar (TGV), hilsu t'shi'visolektaya (MGV)
g	Gravel (n.) -- krus-kov
g	Gravestone -- ahm-kov
g	Graveyard -- vukhut-ker
g	Gravimeter -- nu-seshan-thonek
g	Gravimetric pulse -- seshilan-sagaya
g	Gravimetric scanner -- seshilan-glashayek
g	Gravimetric shear -- seshilan-eitaya
g	Gravitation -- seshlanupaya
g	Gravitational field -- seshlanu-vunai
g	Gravitational wave -- seshlanu-pral
g	Gravitic mine -- seshu-ip-thorshek
g	Graviton -- sesh'gal
g	Graviton beam -- sesh'gal-zehlek
g	Graviton field -- sesh'gal-vunai
g	Graviton stabilizer -- sesh'gal-tihetilayek
g	Gravity -- nu-seshan
g	Gravity assist (n.) -- nu-seshan-golan
g	Gravity drive -- seshanlan-yeturek
g	Gravity field -- nu-seshan-vunai
g	Gravity generator -- nu-seshan-ferek
g	Gravity flow -- nu-seshan-yumaya
g	Gravity wave -- nu-seshan-pral
g	Gray (color) -- zhai-kur
g	Gray matter -- zhai-nalatra
g	Graze -- plei-yokul
g	Grazer -- plei-yokulsu (sentient), plei-yokulfa (non-sentient)
g	"Grease -- thelmin (n.); thelminoshau (v.)"
g	Grease gun -- thelminoshayek
g	Great (adj.) -- lo'uk
g	Greater (adj.) -- weh-lo'uk
g	Greatest (adj.) -- dan-lo'uk
g	Greater than (math.) -- weht do
g	Greatness -- lo'uk'es
g	Greave -- yon-pu-tor
g	Greaves (armor) -- mal-fo-wein
g	Green (color) -- yar-kur
g	Greenhorn -- riveshtal-veh
g	Greenhouse -- kastik-kel
g	Greenhouse effect -- kastik-kel-daya
g	Greenhouse gas -- pa-tukh t'falek-pash
g	Greenstick fracture -- treshau-shaya (TGV), treshaya (MGV)
g	Greet -- na'shau
g	Greeted, to be -- puna-shau
g	Greeting (n.) -- na'shaya
g	Grenade (n.) -- lehm-thorshek
g	Grenade launcher -- lehm-thorshek-spusayek
g	Grey (color) -- zhai-kur
g	(n.) -- vis
g	Griddle -- fas-math
g	Grief -- tushat
g	Grievance -- wihthat
g	Grieve -- tushah
g	"Grill -- vis-fasek (n. cooking); vis-fas-tor (v.)"
g	Grim -- azumin-, azuminik
g	Grin -- vrolat (n.), vrolah (v.)
g	Grind (v.) -- grazhau
g	Grinder (device) -- grazhayek
g	Grit -- kovaz
g	Grocery store -- mahr-kel t'yem-tukh
g	Groin -- neikah
g	Grommet -- lihsek
g	"Groom -- pastailigausu (n., one who grooms); hors-palutunausu (n., one who cares for horses); pastailigau (v.)"
g	Groove (n.) -- vlon
g	Gross anatomy -- nen-vukhut-tal
g	"Ground -- solektra (n.); solektrau (v.)"
g	Ground assault -- solektra-nashiv
g	Ground cover -- lap-solektra-wein
g	Ground fog -- solektra-ihsek
g	Ground layer -- kas-solektra-tin
g	Grounding wire -- solektrau-elakh
g	Groundskeeper -- paker-palutunausu
g	Groundwater -- ne'rak-masu, solektra-masu
g	Group (n.) -- travek (general), sov-travek (military aviation), masu'er-travek (naval)
g	Grout -- gluhbosh-tukh (n.), gluhboshau (v.)
g	Grove -- pi'laptra
g	Grovel (v.) -- kistau
g	Grow (v.) -- to'ovau
g	Growing season -- to'ovau-tevun-yonuk
g	Growl -- urraya (n.), urrau (v.)
g	"Growth -- to'ovaya; to'ovak (biol., med.)"
g	Growth hormone -- to'ovau-dau-tukh
g	Growth regulator -- to'ovau-khartek
g	Grub (n., insect) -- ravot-suhd, sark-suhd
g	Gruesome -- klihvorn-, klihvornik
g	"Guard -- klashausu (n., person); klash (n., protective item); klashau (v.)"
g	Guard dog -- klashau-dag
g	Guard tower -- klashau-kispek
g	Guardian -- klashausu
g	Gubernaculum -- pihlora-vel
g	Guess (v.) -- kriltesau
g	Guest (n.) -- be'hai'la (anc.)
g	Guidance -- kakhartaya
g	Guidance computer -- kakhartau-tum-vel
g	Guidance system -- kakhartau-torektra
g	"Guide -- kakharnap (n., manual); kakhartayek (n., mech.); kakhartausu (n., person); kakhartau (v.)"
g	Guide dog -- kakhartau-dag
g	Guided missile -- kakhartal-yon-kliton
g	Guided weapon -- kakhartal-wun
g	Guild -- torpunshaya
g	Guillotine -- giyo'tin |sanesh-vel t'patam|
g	Guilt -- singwul
g	Guitar -- gih'tar, gitar
g	Guitarist -- gih'tarsu, gitarsu
g	Gulf (ocean.) -- suk-tchol
g	The Gulf of Mexico -- Suk-Tchol t'Me'hiko
g	Gullet -- yokul-mev
g	Gully -- pseth-masu-lanet
g	Gulp -- suyok (n.), suyok-tor (v.)
g	Gum (n.) -- lag
g	Gums (mouth) -- zud-wadi
g	Gun (n.) -- pohshayek (TGV), pohshek (MGV)
g	Gun dog -- pohshayek-dag (TGV), pohshek-dag (MGV)
g	Gun turret -- pohsh-dakebi
g	Gunboat -- pohshek-pi'mashali
g	Gunfight -- pohsh-puk
g	Gunfighter -- pohsh-puksu
g	Gunner -- pohshausu
g	Gunnery sergeant (gunny) -- wuh-traveksu
g	Gunpowder -- pohsh-grazhiv
g	Gunship -- wun-hali
g	Gunwale -- lan-tol-shefek
g	Gurney -- guhrni (VTW), has-lesh-hal, vukhut-dvunek
g	Gust (n.) -- salp
g	Gutter (n.) -- yut-gwi
g	Guyot -- masutra-pa'ash-kunel
g	Gymnasium -- tvi-torvukh-mav'shal
g	Gymnast -- tvuvel-torvukhsu
g	Gymnastics -- tvuvel-torvukh
g	Gymnosperm -- riwein-nei-kastik
g	Gynecologist -- kosu-hassu
g	Gynecology -- kosu-has-tal
g	Gynoecious -- ko-gohik
g	Gynoecium -- ko-svai-krus
g	Gypsum -- aukh (anc.)
g	"Gypsy -- dzhihpsi-, dzhihpsik (adj.); dzhihpsisu (person)"
g	Gyrocopter -- pi'dayek-hali, pi'dayek-hashek
g	Gyrodyne relay -- pada-toranu-gol'dvunek
g	Gyromagnetic stabilizer -- pada-seshan-tihetilayek
g	Gyroscope -- vo'ekti-padanek
h	Haberdasher -- makausu t'pi-vellar, makausu t'sasu-sai-vel
h	Haberdasher's shop, Haberdashery -- klep-kel t'pi-vellar, klep-kel t'sasu-sai-vel
h	Habit(s) -- es'merka (anc.)
h	Habitable -- ha'kiv-yehat
h	Habitat -- ha'kiv-shal
h	Habitat manipulation -- ha'kiv-shal-el'tanaraya
h	Hack (v., computer) -- shautumolau
h	Hacker (n., computer) -- shautumolausu
h	Hafnium -- dzhanya'an-tukh
h	Hag -- kohesuhl
h	Hail (v., call out to) -- shoret
h	Hail (meteor.) -- |sov-|masu-kov (n.), masu-kov-tor (v.)
h	Hailstorm -- masu-kov-sahriv
h	Hair -- isach (single strand), isachya (multiple strands)
h	Hair follicle -- isach-kal
h	Hairbrush -- isachya-achut
h	Hairdryer -- isachya-psethayek
h	Hairless -- isachya-fam-, isachya-famik
h	Hairpiece -- isachya-krus
h	Hairpin -- isachya-mof
h	Hairstyle (n.) -- isachya-kuhzu
h	Hairstylist -- isachya-shitausu
h	Halberd -- fek-la'ash
h	Half -- ulef|-| (anc.)
h	Half-brother -- ulef-sa-kai
h	Half-life -- ulef-ha'kiv
h	Half-sister -- ulef-ko-kai
h	Halite -- alem-kov
h	"Hall (n.) -- mav'shal (meeting/performance); suk-shal (big room); suk-shal-kel (building/mansion); tvur (passageway)"
h	Hall of fame -- dor-shal t'khin (area set aside), dor-kel t'khin (building)
h	Halloween, Hallowe'en -- Hahlo'win |Hahlo-Khruyat|
h	Hallucinate -- nezhazan-tor
h	Hallucination -- nezhazak
h	Hallucinogen -- nezhazan-tukh
h	Hallux -- wuh'rak gof
h	Hallway -- tvur
h	Halo -- pau
h	Halogen (n.) -- nahth-tukh
h	Halophilic -- alem-ashauk
h	Halophilous -- alem-shal-hatik
h	Halophyte -- alem-solektra-kastik
h	Halyard (haul-yard, halliard) -- ab'ashenayek
h	Ham (n.) -- hahm, pihg-kahm
h	Hamburger -- hahm'burguhr
h	Hamburger bun -- treshal-kap t'hahm'burguhr
h	Hamlet -- mapi'kahr
h	Hammada (geol.) -- salan-fleit-skonn
h	Hammer -- mah-vel (n.), mah-tor (v.)
h	Hammock -- yuk-geldayek
h	"Hand (n.) -- el'ru (anat.); elek (clock, gauge)"
h	Hand grenade -- |el'ru-|lehm-thorshek
h	Hand laser -- el'ru-ha'zehlek
h	Hand over (v.) -- el'rutau
h	Hand phaser -- el'ru-wek-zehlek
h	Hand pump -- el'ru-spol
h	Hand saw -- el'ru-zuneshek
h	Hand-to-hand combat -- wuh-wuh-morov
h	Handcuffs -- el'ru-natelek
h	Handgun (n.) -- el'ru-pohshayek (TGV), el'ru-pohshek (MGV)
h	Handkerchief -- han-sai
h	Handle -- el'rek (n.), el'rekau (v.)
h	Handmaiden -- gol-ko-nursu
h	Handprint -- el'ruyidar
h	Handprint scanner -- el'ruyidar-glashayek
h	Handshake (n.) -- el'ru-hutaya
h	Handyman -- kup-zupsu
h	"Hang (v.) -- geldau (dangle, suspend); |talu-|stageldau (execute)"
h	Hang on to (v.) -- nameskeldau
h	Hang glider -- su-plisek
h	Hangar -- sov-hali-kel
h	Hanged, to be -- talu-stageldalau
h	Hanger -- geldayek
h	Hanging (n.) -- stageldaya
h	Hanging valley -- geldaun-ku-li
h	Hangman -- stageldausu
h	Happen -- pavesh-tor
h	Happiness -- kunli'es
h	Happy -- kunli|-|
h	Happy Birthday (to You) -- Shika Karf-Tak Pon-Tau (NGS), Kunli Gad t'Keshtan |na'Odu|
h	Happy New Year -- Kunli Uzh-Tevun
h	Harass -- smertau
h	Harasser -- smertausu
h	Harassment -- smertaya
h	Harbor (n.) -- oklit
h	Harbormaster -- oklit-feihan
h	"Hard -- lerash|-| (not soft); rihag-, rihagik (not easy)"
h	Hard-boiled egg -- ek'kahnal-yu-mur
h	Hard disk (drive) (HD, HDD) -- nodolal-mathra-yeturek
h	Hard disk (drive) controller -- tashek t'nodolal-mathra-yeturek
h	Harden -- lerashau
h	"Harder (adj.) -- weh-lerash|-| (less soft); weh-rihag-, weh-rihagik (less easy)"
h	"Hardest (adj.) -- dan-lerash|-| (least soft); dan-rihag-, dan-rihagik (least easy)"
h	Hardness -- lerash'es
h	Hardware (equipment) -- mishitra
h	Harm -- klaya (n.), klau (v.)
h	Harmonic (n.) -- kril
h	Harmonic coordinate -- kril-shi-kethel
h	Harmonic distribution -- kril-sagan
h	Harmonic equation -- kril-vo'ihn
h	Harmonic frequency -- kril-vakav'es
h	Harmonic function -- kril-kek
h	Harmonic number -- kril-su'us
h	Harmonic oscillator -- kril-nawaflayek
h	Harmonic sequence -- kril-zehlanaya
h	Harmonic series -- kril-weizehl
h	Harmonic tremor -- kril-pi'hutaya
h	Harmonica -- harmanihkuh |ru'lut-orguhn|
h	Harmonious -- krilan-, krilanik
h	Harmonize -- kril-tor
h	Harmony -- kril'es
h	"Harness -- kuzhet (n.); kuzh-tor (v.)"
h	Harp (n.) -- harp (VTW)
h	Harpoon (n.) -- aluk-tilek, weil-tilek
h	Harpooner -- weil-tilek-lehmsu
h	Harpsichord -- harpsih'kord |el'taluv-krikmaval-tanaf'mavek|
h	Harvest -- uronesh (n.), uronesh-tor (v.)
h	Harvester (vehicle) -- uronesh-hali
h	Hassium -- leh-keh-tukh
h	Hat -- taik (modern, military, etc.), patam-sai (traditional)
h	"Hatch -- thro-svep (n., door); thro-razh (n., cargo); yu-sa'shau (v., come out of an egg)"
h	Hatchery -- shi'yu-sa'ashaya
h	Hatchet (n.) -- el'ru-la'ash, pi'la'ash
h	"Hate -- fnu-ven (n., anc.); fnu-vei (v.)"
h	Hated (adj.) -- fnu-veyik
h	Hateful -- fnu-bosh|-|
h	Hatter -- taik-torsu
h	Haul (v.) -- nahalesh
h	Haunt (v.) -- pa'tam'au
h	Haunted (adj.) -- pa'tam'al-, pa'tam'alik
h	Haunted house -- pa'tam'al-kelek
h	Haunting (n.) -- pa'tam'aya
h	Have (v., own) -- ma
h	Have (participial) -- ki'
h	Have to (must) -- vun|-|
h	Hawse pipe -- mashar-elakh-mev
h	Hawser -- mashar-elakh
h	Hazardous -- tehnha'kiv-, tehnha'kivik
h	Hazardous materials (haz-mat) -- tehnha'kiv-tukhlar
h	Hazardous waste -- tehnha'kiv-guhsh
h	Haze (n.) -- smud
h	"Head -- patam (n., anat.); talkau (v.)"
h	Headband -- patam-zhel
h	Headgear -- patam-ar'kada-tukh (general), patam-torvukh-tukh (sports)
h	Heading (n.) -- talkaya
h	Headland -- patasol
h	Headlight -- khom-ha'gelet
h	Headquarters -- fik-shi'tash
h	Headsail -- fa-mashalo-thalv
h	Headstay -- fa-nenikau-elakh
h	Headwind -- fa-salan
h	Headway -- fa'le-dvun
h	Heal -- hakau
h	Healer -- hakausu
h	Healing -- hakaya
h	Health -- muhl'es
h	Healthy -- muhl-bosh|-|
h	Heap (n.) -- tuh
h	Hear -- zhu-tor
h	Heard, to be -- puzhu-tor
h	Hearing (med.) -- zhu
h	Hearse -- tevikeh-hali
h	Heart -- khaf-spol
h	Heart attack -- khaf-spol-mahai
h	Heart bypass -- khaf-spol-pamutaya
h	Heart chamber -- tvi-shal t'khaf-spol
h	Heart failure -- khaf-spol-vravshaya
h	Heart rate -- khaf-spol-tav
h	Heart valve -- khaf-spol-spunek
h	Heartbeat (rhythm) -- nel-dath t'khaf-spol
h	Heartburn -- skaun-yon
h	Hearth -- yon-lanet
h	Hearthstone -- yon-lanet-kov
h	Heat -- falek (n.), falek-tor (v.)
h	Heat conduction -- falek-span
h	Heat engine -- falek-mishu
h	Heat exhaustion -- falek-ek'zungan
h	Heat shield -- falek-fo-dan
h	Heat sink -- falek-seshayek
h	Heat stroke -- falek-shad-kisheya
h	Heat transfer -- falek-shan
h	Heater -- falekek
h	Heathen (person) -- ridvasu
h	Heating pad -- falek-vrent
h	Heave to -- fishimeskarau
h	Heaven -- oigen
h	Heavier (adj.) -- weh-ras|-|
h	Heaviest (adj.) -- dan-ras|-|
h	Heavy (adj.) -- ras|-| (anc.)
h	"Hebrew -- yihv'rit-, yihv'ritik (adj.); yihv'ritsu (n.)"
h	Hectogon -- teh-vla
h	Hedge -- kastemok
h	Hedge trimmer -- kastemok-zaneshek
h	Hedgerow -- zehl-kastemok
h	Heel (n.) -- timut
h	Height -- pidek
h	Heir -- gotsu
h	Hekistotherm -- pid-samek-kastik
h	Held, to be -- pumeskarau
h	Helicopter -- da-rala-hali, da-rala-hashek |DRH|
h	Heliocentric (adj.) -- yel-svitanyalik
h	Heliopause -- yel-dau-krup
h	Heliophyte -- ek'ha'gel-kastik
h	Heliosphere -- yel-dau-shal
h	Helipad -- fisolekau-nen t'da-rala-halilar
h	Helium -- tahal-tukh
h	Helium balloon -- sov-dukal k'tahal-tukh
h	Helium tank -- tahal-tukh-tuhlek
h	Helix -- kulan
h	Hell -- bogozh (anc.)
h	Hello (n.) -- a'ho, ha'ha, o'o
h	"Helm -- dakharau-halek (wheel); dakharau-shal (station)"
h	Helmet -- patyerak
h	Helmsman -- dakharausu
h	Helophyte -- ulef-masu-kastik
h	Help -- gol'nev (n.), gol-tor (v.)
h	Helper -- gol'nevsu
h	Helpful -- gol-bosh|-|
h	Helpless -- gol-fam-, gol-famik
h	"Hem -- ogal-rihk (n.); rihk-og-tor (v.)"
h	Hemangioma -- khaf-mev-gnal
h	Hematite -- yon-shek-van
h	Hematology -- khaf-tal
h	Hematoma -- khaf-yarek
h	Hematuria -- vazh-khaf-nosh
h	Hemisphere -- ulef-ek'kal
h	Hemming (n.) -- rihk-ogan
h	Hemoglobin -- khaf-esh-meil
h	Hemolytic anemia -- ritsuri-nehaya-nosh t'khaf-meil
h	Hemophilia -- ritsuri-vihk-nosh
h	Hemorrhage -- khafaya (n.), khafaya (v.)
h	Hemorrhagic fever -- khafau-has-tau
h	Hemostasis -- khafau-pehkaya
h	Hemostat -- khafau-stek
h	Hen -- hen, ko-tchihkuhn
h	Hepatitis -- nehasamek-yonshaya
h	Hepatology -- nehasamek-tal
h	Hepatoma -- nehasamek-gnal
h	Heptadecagon -- leh-steh-vla
h	Heptagon -- steh-vla
h	Herald (n.) -- te'krul-staribsu
h	Herb -- bar-got (anc.)
h	Herb garden -- bah-ker t'bar-gotlar
h	Herbalist -- bar-gotsu
h	Herbivore -- kastik-yokulsu (sentient), kastik-yokulfa (non-sentient)
h	Herbivorous -- kastik-yokulan-, kastik-yokulanik
h	Herbologist -- bar-got-talsu
h	Herbology -- bar-got-tal
h	Herd (n.) -- kuht
h	Herdsman -- kuhtsu
h	Here -- la, la'
h	Hereditary -- samekhik
h	Heresy -- ak'spra'es
h	Heretic (n.) -- ak'spra (anc.)
h	Heretical -- ak'sprali
h	Hermaphrodite -- on-kuvsu
h	Hermaphroditic -- on-kuvik
h	Hermit -- sahasu
h	Hernia -- faka
h	Hero -- |sa-|korkarplasu
h	Heroic -- korkarplak-, korkarplakik
h	Heroine -- ko-korkarplasu
h	Herpetologist -- ukraluk-talsu
h	Herpetology -- ukraluk-tal
h	Hertz (Hz) -- Huhrts
h	Hesitant -- vaun-, vaunik
h	Hesitate -- vaunai
h	Hesitation -- vaunah
h	Hesperidium -- duf-krus-savas
h	Heterochrony -- natya-wak-vin
h	Heterogamete -- natya-guv-nala
h	Heterogamy -- natya-guv-kanashivaya
h	Heteromorphic -- natya-shidik
h	Heterophylly -- natya-mor-nosh
h	Heterosexual (n.) -- sa-vath-ashausu (male), ko-vath-ashausu (female)
h	Heterosexuality -- vath-ashau'es
h	Heterosis -- rish-hakar
h	Heterotroph -- fivathu-ha-vel
h	Hex bolt -- sheh-terk
h	Hex nut -- sheh-fnuhrk
h	Hexadecagon -- leh-sheh-vla
h	Hexagon -- sheh-vla
h	Hexagram -- sheh-sfek-yel
h	Hexahedron -- sheh-muk
h	Hexaoctahedron -- sheh-oh-muk
h	Hexopod -- sheh-malfa
h	Hexose -- sheh-slor-tukh
h	"Hiatus -- sharu (med.); tin-svi'shaya (geol.)"
h	Hibernate -- wu-gluyuk-tor
h	Hibernation -- wu-gluyuk
h	Hiccup (hiccough, spasmolygmus) -- huhk (n.), huhk-tor (v.)
h	Hidden (adj.) -- ip-, ipik
h	Hidden base -- ip-sunema
h	Hidden camera -- ip-glayek
h	Hidden facility -- ip-kebitra
h	"Hide (n.) -- aush-wadi (animal skin); shi'ip (place of concealment)"
h	Hide (v.) -- ip-sut (anc.)
h	Hide-and-seek -- ip-sut heh pstha
h	Hieroglyph -- bikuv-zhiyeh
h	Hieroglyphic (writing) -- bikuv-kitaun
h	High (adj.) -- pid|-|
h	High blood pressure -- pid-khaf-vihish
h	High council -- pid-shikh-orna
h	High definition (n.) -- pid-mesprahn
h	High desert -- pid-eshikh
h	High gain antenna -- pid-nazhanik kash-gel
h	High metabolic rate -- pid di'kish-tor-tav
h	High metabolism -- pid-di'kish-torek
h	High plain(s) -- pid-eiktra
h	High pressure (n., meteor.) -- pid-vihish
h	"High resolution -- pid-tahmoh-, pid-tahmohik (adj.); pid-tahmoh (n.)"
h	High resolution range detector -- pid-tahmohik eik'es-patalek
h	High resolution scanner -- pid-tahmoh-glashayek
h	High school -- pid-shi'oren
h	High tide -- pid-mashen
h	High-water interval -- svi-wak t'pid-masu
h	High-water mark -- ulidar t'pid-masu
h	Higher (adj.) -- weh-pid|-|
h	Higher-level (adj.) -- weh-pid-vokik
h	Highest (adj.) -- dan-pid|-|
h	Highland(s) -- pid-shal|tra|
h	Highway -- sulumat-yut
h	Highway code -- sulumat-yut-to'kihtra
h	Highway patrol -- sulumat-yut-pabelk
h	Highway patrolman -- sulumat-yut-pabelksu
h	Highway system -- sulumat-yuttra
h	Hijack (airplane, ship, spaceship or train) -- nekwitalik nem-tor t'hali
h	Hijacker -- hali-nemsu |isan nekwitaya|
h	Hijacking -- nekwitalik neman t'hali
h	"Hike -- yulates (n.); yulateh (v.)"
h	Hiker -- yulatehsu
h	Hill -- kunel
h	Hill fort -- kunel-klomak
h	Hilum -- tersau-ulidar
h	Hinder -- zarikubitau
h	Hindsight -- za-glan
h	Hindu (person) -- Hindu|su|
h	Hinduism -- hindu-dva
h	Hinge (n.) -- tu'adayek
h	Hip (n.) -- gaf
h	Hip dysplasia -- lesek-rasahkos-shidoraya t'gaf
h	Hire (v.) -- gwavlitau
h	Hirsutism -- isach'es-nosh
h	Hiss -- shisaya (n.), shisau (v.)
h	Histochemistry -- numo-kelek-tal t'nala eh nalatra
h	Histology -- numo-kelek-tal
h	Historian -- vesht-varsu
h	Historic(al) -- vesht-varik
h	History -- vesht-var
h	Hit -- kwul (n.), kwul-tor (v.)
h	Hit-and-run accident -- kisheya t'kwul heh ri-pehkaya
h	Hitch (n., nautical) -- el'gor
h	Hitchhiker -- fau-ya'akasu
h	Hitman -- vlital-riyeht-stausu
h	Hive -- ki'ankel
h	Hoar frost -- filt-le-su
h	Hoax (n.) -- tasadi
h	Hock (n., anat.) -- aushfa-mal-nik
h	"Hockey -- haki (""Vulcanized"" Terran word)"
h	Hockey player -- haki-mavausu
h	Hockey puck -- elmathra t'le-suma-haki
h	Hockey rink -- mavau-paskonn t'le-suma-haki
h	Hockey stick -- mavau-fek t'le-suma-haki
h	Hoe (n.) -- el'ru-savedikek
h	Hodgepodge -- pa-rish
h	Hog (n.) -- hag (VTW)
h	Hogback (geol.) -- hag-pla'dor |ka-vla-tauf s'skrashaya|
h	Hoist (v.) -- ab'ashenau
h	"Hold -- meskaraya (n.); meskarau (v.)"
h	Hold above (v.) -- abru-meskarau
h	Hold against (v.) -- kemeskarau
h	Hold down (v.) -- numeskarau
h	Hold-down bolt -- numeskarau-terk
h	Hold on to (v.) -- nameskarau
h	Hold over (v.) -- abru-meskarau
h	Hold under (v.) -- nemeskarau
h	Hold up (v.) -- abumeskarau
h	Holder (n.) -- mesklam
h	Holding cell -- potau-tvi-shal
h	Hole (n.) -- razh
h	Holiday -- ovaigad
h	"Hollow -- tverbosh|-| (adj.); tverbau (v.)"
h	Holmium -- te'rikh-tukh
h	Holo-emitter -- reh-bikuv-sayek
h	Holocaust -- ek'yontra
h	Holocene Epoch -- Tuwakik Nauf |t'Terra|
h	Holodeck -- reh-bikuv-sutauk
h	"Hologram -- reh-bikuv (object/non-sentient being); reh-bikuvsu (image of sentient being)"
h	Holographic emitter (holo-emitter) -- reh-bikuv-sayek
h	Holographic matrix (holomatrix) -- reh-bikuv-viskulan
h	Holographic projector -- reh-bikuv-salehmek
h	Holomatrix -- reh-bikuv-viskulan
h	Holoprogram -- reh-bikuv-tumak
h	Holosuite -- reh-bikuv-shaltra
h	Holster (n.) -- el'ru-pohshayek-mesk (TGV), el'ru-pohshek-mesk (MGV)
h	Holy (adj.) -- vai|-|
h	The Holy Bible -- Odunap
h	The Holy Ghost, The Holy Spirit -- Vai-Tam'a
h	Holy man -- sa-vaisu
h	The Holy Scriptures -- Vai-Kitalu
h	Holy woman -- ko-vaisu
h	Home -- ha'la (adv.), ha-kel (n.)
h	Home in on -- nalesimau
h	Home life -- kelek-ha'kiv
h	Home page -- ha-kel-thalv
h	Homecoming -- ha'la-sarlahn
h	Homeland -- sha'shasol
h	Homeless (adj.) -- ha-kel-fam-, ha-kel-famik
h	Homelessness -- ha-kel-fam'es
h	Homeostasis -- tihet-vo'ektilahr-venek
h	Homeotherm -- ek'ka-falek-aushfa
h	Homeothermy -- ek'ka-falek'es
h	Homestead -- hom'sted |160 eikuhr| (Terran), ha-kel-solektra (Vulcan)
h	Homesteader -- hom'stedsu
h	Homesun -- tveshu-yel
