FRST_LETTER	WORD-V
z	Zaiposyan-, Zaiposyanik -- magic(al) (adj.)
z	Zakar -- damage (n.)
z	Zakashtau -- remind (v.)
z	Zalu -- enzyme
z	Zalu-nafek -- pancreas
z	Zalu-nafek-masu -- pancreatic juice
z	Zalu-nafek-mev -- pancreatic duct
z	Zalu-nafek-rasahtra -- pancreatic cancer
z	Zalu-nafek-yonshaya -- pancreatitis
z	Zam -- few
z	Zama-tor -- spy (v.)
z	Zamasu -- spy (n.)
z	Zan-tor -- view (v.)
z	Zaprah -- retrieve, get back, fetch
z	Zarahk-tor -- break into pieces, shatter, smash
z	Zaseshau -- drag (v.)
z	Zasuhl -- granite
z	Zat|-| -- acute
z	Zat'es -- acuity
z	Zavikau -- trace, track down
z	Zeh -- beam, girder (n.)
z	Zehik -- straight
z	Zehl -- line, row, beam
z	Zehl'es -- alignment
z	Zehl-krus -- line segment
z	Zehl-tor -- align
z	Zehl-travek -- linear group
z	Zehl-vo'ihn -- linear equation
z	Zehl-velak -- line element
z	Zehlanau -- sequence (v.)
z	Zehlau -- arrange, array
z	Zek -- order (birth, seating, etc.)
z	Zhagra -- game
z	Zhai-kur -- gray
z	Zhai-tukh -- tin
z	Zhar -- rust (n.)
z	Zhar-kur -- orange
z	Zhar-tor -- rust (v.)
z	Zhel -- strap, band
z	"Zhel-lan -- lieutenant colonel (army/marines); commander (navy/Starfleet)"
z	Zherka (anc.) -- emotion(s)
z	Zherka-bosh -- emotional
z	Zherka-fam -- emotionless
z	Zhil -- term (n.)
z	Zhipenau -- abbreviate
z	Zhipenaya -- abbreviation
z	Zhis -- steam (n.)
z	Zhit -- word
z	Zhit-dunap -- dictionary
z	Zhit-feim -- vocabulary (list)
z	Zhit-vesht-tal -- etymology
z	Zhoh -- million
z	Zhoh'veh -- millionth (n.)
z	Zhohr-, Zhoh'rak -- millionth (adj.)
z	Zhu-fam -- deaf
z	Zhu-famau -- deafen
z	Zhu-tal -- audiology
z	Zhu-tor -- hear (v.)
z	Zhu-yehat -- audible
z	Zhuk-fas-tor -- forge (v.)
z	Zhuk-fasek -- forge (n.)
z	Zhuk-Fasu -- The Forge
z	Zhuk-om -- factory (anc.)
z	Zhuk-tor -- fabricate
z	Zih -- blur (n.)
z	Zih-, Zihik -- blurred, blurry, fuzzy, out-of-focus (adj.)
z	Zih-ozhika -- fuzzy logic
z	Zih-tor -- blur (v.)
z	Zihn -- fuzz (n.)
z	Zish-tor -- slide (v.)
z	Zisplah -- whistle (v.)
z	Zli -- stripe (n.)
z	Zo -- no matter (how)
z	Zon-tukh -- barium
z	Zud -- tooth
z	Zud-halek -- gear (mech.)
z	Zud-has-tal -- dentistry
z	Zud-hassu -- dentist
z	Zud-nehaya -- dental caries
z	Zud-tukh -- dentine
z	Zudtra -- dentition
z	Zul -- lava
z	Zul-kunel -- volcano
z	Zul-kunel-sposhan -- volcanic eruption
z	Zul-kunel-tal -- volcanology
z	Zul-kunel-zehl -- volcanic chain
z	Zul-makh -- volcanic glass, obsidian
z	Zul-mazh -- lava lake
z	Zul-mazhiv -- volcanic sand
z	Zul-razh -- volcanic crater
z	Zul-ru'lut -- volcanic vent
z	Zul-ur -- lava tube
z	Zul-yumaya -- lava flow
z	Zun -- letter (alphabet)
z	Zun-shif -- dyad
z	Zung-tor -- tire, fatigue
z	Zungor -- tired, fatigued
z	Zup-dvun-tal -- ergonomics (study)
z	Zup-fulagsu -- foreman
z	Zup-shal -- (work)shop
z	Zup-thro-kispek -- gantry (rocketry)
z	Zup-tor -- labor (v.)
z	Zupsu -- laborer, worker
z	Zus -- (drill) bit
z	Zuvel \ '  -  \ -- gadget, gizmo
